node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,postura,postura_etiqueta,postura_score,coincidencias_positivas,coincidencias_negativas,peso_coincidente
impulsado,palabra,impulsado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
acceder,palabra,acceder,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
conforme,palabra,conforme,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
comunista,palabra,comunista,Morena,0.7299,Morena,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
captar,palabra,captar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
acta,palabra,acta,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
colaborar,palabra,colaborar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
exterior,palabra,exterior,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
diariamente,palabra,diariamente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
plantear,palabra,plantear,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
facilitar,palabra,facilitar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
cesar,palabra,cesar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ambito,palabra,ambito,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
prensa,palabra,prensa,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
castillo,palabra,castillo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
renovacion,palabra,renovacion,Obras,0.7233,Obras,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
militancia,palabra,militancia,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
completamente,palabra,completamente,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
choque,palabra,choque,Vialidad,0.9041,Vialidad,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
experto,palabra,experto,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
concurso,palabra,concurso,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
mencionado,palabra,mencionado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
publicacion,palabra,publicacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
senado,palabra,senado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
rezago,palabra,rezago,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
finalmente,palabra,finalmente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tamaulipeca,palabra,tamaulipeca,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ordenamiento,palabra,ordenamiento,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
nacido,palabra,nacido,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
legisladora,palabra,legisladora,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
criterio,palabra,criterio,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
despliegue,palabra,despliegue,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
beltran,palabra,beltran,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
autoridad,palabra,autoridad,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
persona,palabra,persona,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
miramar,palabra,miramar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
playa,palabra,playa,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
informacion,palabra,informacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
acudir,palabra,acudir,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
detener,palabra,detener,Delitos,0.7964,Delitos | Obras,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
investigacion,palabra,investigacion,Delitos,0.9338,Delitos,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
confirmar,palabra,confirmar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
camara,palabra,camara,Prevencion,0.8091,Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
conductor,palabra,conductor,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
resultar,palabra,resultar,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
responsable,palabra,responsable,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
carpeta,palabra,carpeta,Delitos,0.8109,Delitos,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
directo,palabra,directo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
presunto,palabra,presunto,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
fisico,palabra,fisico,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
comercio,palabra,comercio,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
seguimiento,palabra,seguimiento,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
considerar,palabra,considerar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
report,palabra,report,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
alerta,palabra,alerta,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
republica,palabra,republica,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
curp,palabra,curp,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
denuncia,palabra,denuncia,Corrupcion,0.8746,Corrupcion,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
comunicacion,palabra,comunicacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
sexual,palabra,sexual,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
diario,palabra,diario,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
alejandro,palabra,alejandro,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
denunciar,palabra,denunciar,Corrupcion,0.8746,Corrupcion,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
ilegal,palabra,ilegal,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
supuesto,palabra,supuesto,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
involucrado,palabra,involucrado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
sueldo,palabra,sueldo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
vacacional,palabra,vacacional,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
integrante,palabra,integrante,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
armadas,palabra,armadas,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
fuerzas,palabra,fuerzas,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
habitante,palabra,habitante,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
detencion,palabra,detencion,Delitos,0.7614,Delitos,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
mando,palabra,mando,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
alito,palabra,alito,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
comandante,palabra,comandante,Prevencion,0.7095,Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
naval,palabra,naval,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
nota,palabra,nota,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ciudadana,palabra,ciudadana,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
expresar,palabra,expresar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
vicealmirante,palabra,vicealmirante,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
servidor,palabra,servidor,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
aviso,palabra,aviso,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
preocupar,palabra,preocupar,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
contacto,palabra,contacto,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
revision,palabra,revision,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
febrero,palabra,febrero,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cuida,palabra,cuida,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cuantos,palabra,cuantos,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
domicilio,palabra,domicilio,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
sujeto,palabra,sujeto,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
veronica,palabra,veronica,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
evidencia,palabra,evidencia,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
huir,palabra,huir,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
atrapado,palabra,atrapado,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
empresarial,palabra,empresarial,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
quintana,palabra,quintana,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
roo,palabra,roo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
videovigilancia,palabra,videovigilancia,Prevencion,0.6069,Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
aplauso,palabra,aplauso,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
gira,palabra,gira,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
delicado,palabra,delicado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
reflexion,palabra,reflexion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
septiembre,palabra,septiembre,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
violento,palabra,violento,Delitos,0.7559,Delitos,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
rafael,palabra,rafael,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
imputado,palabra,imputado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ocurrido,palabra,ocurrido,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
eduardo,palabra,eduardo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
nacimiento,palabra,nacimiento,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
armamento,palabra,armamento,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
difundido,palabra,difundido,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
rostro,palabra,rostro,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
apoyado,palabra,apoyado,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
televisa,palabra,televisa,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
adquisicion,palabra,adquisicion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
vera,palabra,vera,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
grabacion,palabra,grabacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
victor,palabra,victor,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tecnologico,palabra,tecnologico,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
hotelero,palabra,hotelero,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
monicavillarreal,palabra,monicavillarreal,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
secta,palabra,secta,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
desmentir,palabra,desmentir,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
casar,palabra,casar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
enterar,palabra,enterar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
completar,palabra,completar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
irma,palabra,irma,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
oreja,palabra,oreja,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
exclusivo,palabra,exclusivo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
denominado,palabra,denominado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
platica,palabra,platica,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ten,palabra,ten,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
vinculacion,palabra,vinculacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
lady,palabra,lady,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
antecedente,palabra,antecedente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
velaria,palabra,velaria,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
acusado,palabra,acusado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
auge,palabra,auge,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
despido,palabra,despido,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
pintado,palabra,pintado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tar,palabra,tar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
play,palabra,play,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
pacto,palabra,pacto,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
contratacion,palabra,contratacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
llamada,palabra,llamada,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
captacion,palabra,captacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
gonzalez,palabra,gonzalez,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
robledo,palabra,robledo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
erasmo,palabra,erasmo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
alcalde,palabra,alcalde,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
presidente,palabra,presidente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
seguro,palabra,seguro,Prevencion,0.8894,Prevencion,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
armando,palabra,armando,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
manriquez,palabra,manriquez,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
policia,palabra,policia,Prevencion,0.8979,Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
donald,palabra,donald,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
robo,palabra,robo,Corrupcion,0.9196,Corrupcion | Delitos,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
facil,palabra,facil,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
president,palabra,president,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tranquilidad,palabra,tranquilidad,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
minuto,palabra,minuto,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
demostrar,palabra,demostrar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
periodista,palabra,periodista,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
patrulla,palabra,patrulla,Prevencion,0.7217,Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
correr,palabra,correr,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
bla,palabra,bla,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
armado,palabra,armado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
moral,palabra,moral,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
morenista,palabra,morenista,Morena,0.7152,Morena,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
siquiera,palabra,siquiera,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
imaginar,palabra,imaginar,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
asesino,palabra,asesino,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
atacar,palabra,atacar,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
celular,palabra,celular,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
criticar,palabra,criticar,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
llamado,palabra,llamado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
noticiero,palabra,noticiero,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
culpar,palabra,culpar,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
metar,palabra,metar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
agente,palabra,agente,Prevencion,0.7752,Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
desastre,palabra,desastre,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
obvio,palabra,obvio,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
levantar,palabra,levantar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
hambre,palabra,hambre,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
basta,palabra,basta,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
repetir,palabra,repetir,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
policias,palabra,policias,Prevencion,0.8979,Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
invasion,palabra,invasion,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
mandir,palabra,mandir,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
jajajajaja,palabra,jajajajaja,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
torre,palabra,torre,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
dictador,palabra,dictador,Morena,0.6452,Morena,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
ahorita,palabra,ahorita,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
miserable,palabra,miserable,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
reiterar,palabra,reiterar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
fauna,palabra,fauna,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
aplaudir,palabra,aplaudir,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
peligro,palabra,peligro,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
peligroso,palabra,peligroso,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
cuanta,palabra,cuanta,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
salinas,palabra,salinas,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
lamentablemente,palabra,lamentablemente,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
gordo,palabra,gordo,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
coraje,palabra,coraje,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
vigente,palabra,vigente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
segura,palabra,segura,Prevencion,0.7794,Prevencion,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
culo,palabra,culo,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
seguramente,palabra,seguramente,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
habla,palabra,habla,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
hipocresia,palabra,hipocresia,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
participe,palabra,participe,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
new,palabra,new,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
york,palabra,york,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
impartir,palabra,impartir,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
roja,palabra,roja,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
nieto,palabra,nieto,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
despedir,palabra,despedir,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
debate,palabra,debate,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
discusion,palabra,discusion,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
conferencia,palabra,conferencia,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
monton,palabra,monton,Basura,0.733,Basura,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
malvado,palabra,malvado,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
llanta,palabra,llanta,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
respetuoso,palabra,respetuoso,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
enfrentamiento,palabra,enfrentamiento,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
deportar,palabra,deportar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
delo,palabra,delo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
impune,palabra,impune,Corrupcion,0.6688,Corrupcion | Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
adeudo,palabra,adeudo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
burro,palabra,burro,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
octavio,palabra,octavio,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
gobiernos,palabra,gobiernos,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
extorsionador,palabra,extorsionador,Corrupcion,0.6996,Corrupcion | Delitos,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
decidido,palabra,decidido,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
confirmado,palabra,confirmado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
reportera,palabra,reportera,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
supuestamente,palabra,supuestamente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
critica,palabra,critica,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
secuestrador,palabra,secuestrador,Delitos,0.6137,Delitos,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
erradicar,palabra,erradicar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ininterrumpido,palabra,ininterrumpido,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
contratar,palabra,contratar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
andir,palabra,andir,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
policiaco,palabra,policiaco,Prevencion,0.5305,Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
pruebas,palabra,pruebas,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
matutino,palabra,matutino,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ford,palabra,ford,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
deportista,palabra,deportista,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cuerda,palabra,cuerda,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
bendito,palabra,bendito,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tirania,palabra,tirania,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
bruja,palabra,bruja,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
art,palabra,art,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
terror,palabra,terror,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
exhibir,palabra,exhibir,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
derrotar,palabra,derrotar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
centeno,palabra,centeno,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
fernanda,palabra,fernanda,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
igualito,palabra,igualito,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
loret,palabra,loret,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
encarcelar,palabra,encarcelar,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
capacitado,palabra,capacitado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
morenarcos,palabra,morenarcos,Morena,0.691,Morena,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
emitir,palabra,emitir,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
comunicador,palabra,comunicador,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
clasico,palabra,clasico,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
corriente,palabra,corriente,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
topar,palabra,topar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
estatales,palabra,estatales,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ticket,palabra,ticket,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
