node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,postura,postura_etiqueta,postura_score,coincidencias_positivas,coincidencias_negativas,peso_coincidente
A542,cuenta,Twitter::@damienlunaof,Delitos,1.0,Delitos | Corrupcion,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,4.0,12.0,18.0
A543,cuenta,YouTube::@marialaguna2200,Corrupcion,0.8919,Corrupcion | Prevencion,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,10.0,0.0,10.0
A544,cuenta,Twitter::jazminvtuber,Obras,1.0,Obras,positiva,0.4286,apoyo_defensa,Apoyo/defensa,0.4286,5.0,2.0,8.0
A545,cuenta,YouTube::@AngelHernandez-xg4vw,,0.0,,positiva,0.75,apoyo_defensa,Apoyo/defensa,0.75,7.0,1.0,8.0
A546,cuenta,YouTube::@LuzWaldo,Morena,1.0,Morena | Corrupcion,mixta,0.1667,mixta_disputa,Mixta/disputa,0.1667,7.0,5.0,16.0
A547,cuenta,YouTube::@mariaguadalupepastranaa.2102,Alumbrado,0.6332,Alumbrado,positiva,0.5152,apoyo_defensa,Apoyo/defensa,0.5152,25.0,8.0,33.0
A548,cuenta,Facebook::Jesus Ramirez,Americo,0.9807,Americo | Prevencion | Obras,positiva,0.9091,apoyo_defensa,Apoyo/defensa,0.9091,21.0,1.0,28.0
A549,cuenta,YouTube::@mercedeshernandez8081,Prevencion,0.9474,Prevencion,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,16.0,8.0,24.0
A550,cuenta,YouTube::@guadalupecruz9725,Basura,0.8797,Basura | Prevencion | Obras,negativa,-0.3,critica_oposicion,Crítica/oposición,-0.3,7.0,13.0,21.0
A551,cuenta,YouTube::@clementinagutierrez8968,,0.0,,positiva,0.6667,apoyo_defensa,Apoyo/defensa,0.6667,10.0,2.0,12.0
A552,cuenta,YouTube::@margahuenelaf7692,Basura,0.2554,Basura,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,4.0,4.0,9.0
A553,cuenta,YouTube::@rickjacob2883,Morena,0.9164,Morena,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,8.0,0.0,9.0
A554,cuenta,YouTube::@belenchisdomherz4736,Obras,0.7302,Obras | Prevencion,negativa,-0.2308,critica_oposicion,Crítica/oposición,-0.2308,5.0,8.0,14.0
A555,cuenta,Facebook::Delfina Sanchez Peralta,Corrupcion,0.8998,Corrupcion,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,4.0,0.0,6.0
A556,cuenta,YouTube::@MigdaliaAmpiez,,0.0,,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,8.0,2.0,10.0
A557,cuenta,YouTube::@JoelDiaz01150,Obras,0.7098,Obras,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,5.0,5.0
A558,cuenta,YouTube::@Mexhoy-c9h,Corrupcion,0.8352,Corrupcion | Morena,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,4.0,5.0
A559,cuenta,Twitter::Jesuitas_Mexico,,0.0,,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,4.0,1.0,5.0
A560,cuenta,YouTube::@RafaelRiveraGarcia-fk7kb,Morena,1.0,Morena,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,6.0,0.0,7.0
A561,cuenta,YouTube::@gardeniadiaz3161,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,5.0,0.0,5.0
A562,cuenta,Twitter::@canalcatorcemx,Morena,1.0,Morena | Vialidad | Obras | Delitos | Prevencion | Agua | Americo | Basura,mixta,-0.1786,mixta_disputa,Mixta/disputa,-0.1786,23.0,33.0,73.0
A563,cuenta,Twitter::@SPRInforma,Vialidad,0.9944,Vialidad | Morena | Obras | Delitos | Prevencion | Americo | Basura | Agua,negativa,-0.2414,critica_oposicion,Crítica/oposición,-0.2414,22.0,36.0,76.0
A564,cuenta,YouTube::@sofialiliaugaldebarranco3509,Morena,1.0,Morena | Basura,negativa,-0.2222,critica_oposicion,Crítica/oposición,-0.2222,7.0,11.0,20.0
A565,cuenta,Twitter::bunburyoficial,Agua,1.0,Agua | Obras | Delitos,positiva,0.5,apoyo_defensa,Apoyo/defensa,0.5,6.0,2.0,11.0
A566,cuenta,Facebook::Ghinna Vargas,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0.0,0.0,0.0
A567,cuenta,Twitter::@la_4tv,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0
A568,cuenta,YouTube::@jorgearanda5272,Corrupcion,0.788,Corrupcion | Morena,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,5.0
A569,cuenta,Twitter::@OlegarioMX,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0.0,0.0,0.0
A570,cuenta,Twitter::@CapitalMX_,Morena,1.0,Morena,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,3.0
A571,cuenta,Twitter::PNCdeGuatemala,Delitos,0.7038,Delitos | Basura,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,4.0,1.0,6.0
A572,cuenta,Twitter::@Elvergarica77,Morena,0.9712,Morena,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,5.0,6.0
A573,cuenta,Twitter::@juncalssolano,Morena,1.0,Morena | Agua,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,6.0
A574,cuenta,YouTube::@AnaysabelReyesAlemán,Corrupcion,0.8919,Corrupcion | Prevencion,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,5.0
A575,cuenta,Twitter::triunfitos2025,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,2.0,2.0,4.0
A576,cuenta,YouTube::@peacefulstorm1199,Delitos,0.9698,Delitos,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,2.0
A577,cuenta,YouTube::@soto_realestate,Basura,0.8345,Basura | Delitos | Corrupcion,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,2.0,6.0,9.0
A578,cuenta,Twitter::@CongresistasMex,Obras,0.9944,Obras | Vialidad,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,14.0
A579,cuenta,YouTube::@darvelyglez4877,Vialidad,0.9944,Vialidad,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,5.0,5.0,11.0
A580,cuenta,YouTube::@elquetodolove7850,Delitos,0.9905,Delitos | Obras | Prevencion | Alumbrado | Morena,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,4.0,6.0,17.0
A581,cuenta,Twitter::@CFEmx,Agua,1.0,Agua | Alumbrado | Obras | Delitos,positiva,0.5556,apoyo_defensa,Apoyo/defensa,0.5556,7.0,2.0,14.0
A582,cuenta,Twitter::@Oikonomos1983,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,8.0,8.0
A583,cuenta,Twitter::@ExpresionesRad,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,4.0,0.0,4.0
A584,cuenta,YouTube::@sandyaladulce,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,3.0,3.0
A585,cuenta,YouTube::@eduardodubls,Morena,1.0,Morena | Agua,positiva,0.5385,apoyo_defensa,Apoyo/defensa,0.5385,10.0,3.0,16.0
A586,cuenta,Twitter::JucaNoticias,,0.0,,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,2.0,1.0,3.0
A587,cuenta,Twitter::FiscaliaCol,Delitos,0.9184,Delitos,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,2.0,4.0,8.0
A588,cuenta,YouTube::@augustomartinezmata100,,0.0,,positiva,0.5,apoyo_defensa,Apoyo/defensa,0.5,3.0,1.0,4.0
A589,cuenta,Twitter::TanyaJuarezC,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0
A590,cuenta,Twitter::@Bienestar_Pue,Americo,0.7209,Americo,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,2.0
A591,cuenta,Twitter::@JOSEALAM,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0
A592,cuenta,YouTube::@EduardoMontiel-s5q,Corrupcion,0.8718,Corrupcion | Basura | Delitos | Morena,mixta,-0.1111,mixta_disputa,Mixta/disputa,-0.1111,4.0,5.0,11.0
A593,cuenta,YouTube::@SergioEnriqueVega,Corrupcion,0.9123,Corrupcion | Delitos,negativa,-0.4286,critica_oposicion,Crítica/oposición,-0.4286,2.0,5.0,9.0
A594,cuenta,Twitter::canichones,Obras,0.9204,Obras | Basura | Prevencion | Agua | Vialidad,positiva,0.4014,apoyo_defensa,Apoyo/defensa,0.4014,103.0,44.0,162.0
A595,cuenta,Twitter::OMFA_Refugio,Vialidad,1.0,Vialidad | Prevencion | Obras | Alumbrado | Basura | Corrupcion | Delitos,negativa,-0.3636,critica_oposicion,Crítica/oposición,-0.3636,7.0,15.0,29.0
A596,cuenta,YouTube::@FernándezMeloguido,Alumbrado,0.9984,Alumbrado | Prevencion,positiva,0.3889,apoyo_defensa,Apoyo/defensa,0.3889,50.0,22.0,73.0
A597,cuenta,Twitter::townsendgonzalo,Corrupcion,0.9123,Corrupcion | Delitos | Obras | Vialidad | Morena,mixta,0.0222,mixta_disputa,Mixta/disputa,0.0222,23.0,22.0,50.0
A598,cuenta,Twitter::brozoxmiswebs,Morena,1.0,Morena | Delitos | Corrupcion,positiva,0.2222,apoyo_defensa,Apoyo/defensa,0.2222,11.0,7.0,22.0
A599,cuenta,YouTube::@LuisMartínez-b4u5d,Corrupcion,0.945,Corrupcion | Delitos,mixta,-0.0769,mixta_disputa,Mixta/disputa,-0.0769,6.0,7.0,13.0
A600,cuenta,YouTube::@sergionavarro5987,Morena,0.9712,Morena | Delitos | Corrupcion | Prevencion,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,10.0
A601,cuenta,Twitter::RealArturoH,Corrupcion,0.8591,Corrupcion,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,3.0
A602,cuenta,Twitter::ArmandoOrta,Obras,0.7966,Obras | Delitos | Corrupcion,mixta,0.0909,mixta_disputa,Mixta/disputa,0.0909,6.0,5.0,13.0
A603,cuenta,Twitter::manarellidiego,Delitos,0.9698,Delitos | Corrupcion | Morena | Obras,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,3.0,9.0,13.0
A604,cuenta,YouTube::@reikiamplificadocancun6141,Prevencion,0.9474,Prevencion | Corrupcion | Basura | Morena,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,4.0,3.0,9.0
A605,cuenta,YouTube::@CarlosConsuegra-df2um,,0.0,,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,3.0
A606,cuenta,YouTube::@ClaudiaMuñoz-n6b,Morena,0.7663,Morena,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,2.0
A607,cuenta,Twitter::@mario_dico50,,0.0,,mixta,0.1111,mixta_disputa,Mixta/disputa,0.1111,5.0,4.0,9.0
A608,cuenta,YouTube::@mbhmex,Corrupcion,0.8998,Corrupcion,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,3.0
A609,cuenta,YouTube::@beatrizelenaolveraserrano9221,Obras,0.9944,Obras | Delitos | Corrupcion,positiva,0.25,apoyo_defensa,Apoyo/defensa,0.25,5.0,3.0,11.0
A610,cuenta,YouTube::@superman20xx,Delitos,0.7718,Delitos,mixta,-0.1111,mixta_disputa,Mixta/disputa,-0.1111,4.0,5.0,9.0
A611,cuenta,YouTube::@nezamotovlogs,Morena,0.7663,Morena,negativa,-0.75,critica_oposicion,Crítica/oposición,-0.75,1.0,7.0,11.0
A612,cuenta,YouTube::@susethmalman8927,Morena,0.9112,Morena | Obras,mixta,0.1429,mixta_disputa,Mixta/disputa,0.1429,4.0,3.0,10.0
A613,cuenta,YouTube::@SandraMorales-o9u,Morena,0.9112,Morena | Obras | Corrupcion,mixta,0.1667,mixta_disputa,Mixta/disputa,0.1667,7.0,5.0,15.0
A614,cuenta,YouTube::@edvigueras,Morena,0.7663,Morena,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,2.0,4.0
A615,cuenta,YouTube::@marioanayacastro2653,Morena,0.9435,Morena,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,2.0,2.0,7.0
A616,cuenta,YouTube::@fernandodelangel7247,Morena,0.7663,Morena | Prevencion | Basura,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,9.0
A617,cuenta,YouTube::@alejandralopez764,Morena,0.7663,Morena,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,2.0,2.0,6.0
A618,cuenta,YouTube::@RobertoCalvo-v3w,Corrupcion,0.996,Corrupcion | Morena,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,3.0,3.0,8.0
A619,cuenta,YouTube::@AngelCervantesMedina,Morena,0.7663,Morena,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,4.0,2.0,9.0
A620,cuenta,Twitter::PM_Navegaciones,Corrupcion,0.996,Corrupcion | Obras | Morena,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,6.0
A621,cuenta,YouTube::@cflxd6862,Morena,0.7663,Morena,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,3.0,4.0
A622,cuenta,YouTube::@chelo.68,Corrupcion,1.0,Corrupcion | Morena,negativa,-0.4,critica_oposicion,Crítica/oposición,-0.4,3.0,7.0,11.0
A623,cuenta,YouTube::@dorapalma4798,Morena,0.7663,Morena,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,5.0
A624,cuenta,YouTube::@alejandroescarcega7436,Morena,0.7663,Morena,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,5.0,6.0
A625,cuenta,YouTube::@humbertomartinezmartinez2989,Morena,0.7663,Morena,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,7.0
A626,cuenta,YouTube::@juanitauhart5202,Morena,0.9112,Morena,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,3.0,0.0,5.0
A627,cuenta,YouTube::@josedejesuspartidaserrano5845,Morena,0.7663,Morena,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,2.0,1.0,5.0
A628,cuenta,YouTube::@jaimebond,Corrupcion,0.8998,Corrupcion | Morena,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,3.0,2.0,9.0
A629,cuenta,Twitter::@vientosdelsur,Americo,0.9807,Americo | Obras | Vialidad | Prevencion | Basura | Agua | Alumbrado,mixta,0.1333,mixta_disputa,Mixta/disputa,0.1333,17.0,13.0,53.0
A630,cuenta,Twitter::JaliscoRojo,Vialidad,1.0,Vialidad | Delitos | Agua,negativa,-0.9167,critica_oposicion,Crítica/oposición,-0.9167,1.0,23.0,35.0
A631,cuenta,Twitter::@Rbytia16,Vialidad,1.0,Vialidad | Basura | Agua,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,6.0,11.0
A632,cuenta,Facebook::Gabriel Alexander Montoya,Agua,0.8732,Agua | Vialidad | Basura | Obras,negativa,-0.25,critica_oposicion,Crítica/oposición,-0.25,3.0,5.0,10.0
A633,cuenta,Twitter::@TabascoHOY,Vialidad,1.0,Vialidad | Basura | Agua | Corrupcion,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,4.0,4.0,11.0
A634,cuenta,YouTube::@joseguadalupedominguezsanc7851,Morena,1.0,Morena | Americo,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,4.0
A635,cuenta,Facebook::Marisela Gomez,Basura,1.0,Basura | Vialidad,negativa,-0.2727,critica_oposicion,Crítica/oposición,-0.2727,4.0,7.0,12.0
A636,cuenta,Twitter::FlorLampreabe,Delitos,0.8329,Delitos,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,6.0,4.0,10.0
A637,cuenta,Facebook::Edmundo RD,Vialidad,1.0,Vialidad | Corrupcion,mixta,-0.1429,mixta_disputa,Mixta/disputa,-0.1429,3.0,4.0,13.0
A638,cuenta,Twitter::DeLaCalleHum,Obras,0.9393,Obras | Corrupcion | Prevencion,positiva,0.2727,apoyo_defensa,Apoyo/defensa,0.2727,7.0,4.0,11.0
A639,cuenta,YouTube::@conexionescensialmente3613,Obras,0.8329,Obras | Agua,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,6.0,4.0,14.0
A640,cuenta,Twitter::chematierra,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0
A641,cuenta,YouTube::@B3TAB3L-17,Vialidad,1.0,Vialidad | Basura | Delitos,positiva,0.4545,apoyo_defensa,Apoyo/defensa,0.4545,8.0,3.0,14.0
A642,cuenta,Facebook::BanRo Lupis,Vialidad,1.0,Vialidad | Basura,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,5.0
A643,cuenta,Twitter::rosana_guerra,Vialidad,1.0,Vialidad | Morena | Basura | Obras | Agua | Alumbrado | Corrupcion,negativa,-0.2727,critica_oposicion,Crítica/oposición,-0.2727,12.0,21.0,49.0
A644,cuenta,YouTube::@gerardozapata5629,,0.0,,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,2.0,4.0,6.0
A645,cuenta,YouTube::@PamelaCruz-ye9fx,Morena,1.0,Morena | Agua | Obras,negativa,-0.2308,critica_oposicion,Crítica/oposición,-0.2308,5.0,8.0,17.0
A646,cuenta,YouTube::@joseantoniosoldevillagonza6144,Obras,0.8124,Obras | Agua,negativa,-0.4,critica_oposicion,Crítica/oposición,-0.4,3.0,7.0,14.0
A647,cuenta,YouTube::@franciscayepez245,Corrupcion,0.6832,Corrupcion | Agua | Basura,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,2.0,6.0,11.0
A648,cuenta,YouTube::@MísterG-k4j,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,6.0,0.0,6.0
A649,cuenta,YouTube::@ElE-f5z,Obras,0.8549,Obras | Corrupcion | Morena,negativa,-0.5385,critica_oposicion,Crítica/oposición,-0.5385,3.0,10.0,14.0
A650,cuenta,Facebook::Evelyn Padilla,Americo,0.9807,Americo | Agua,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,5.0
A651,cuenta,Facebook::Carlos Gomez,Vialidad,0.9588,Vialidad | Basura,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,1.0,2.0,4.0
A652,cuenta,YouTube::@MariaTeresaSilvav,Morena,1.0,Morena | Corrupcion,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,6.0
A653,cuenta,YouTube::@mariselarendon3818,Corrupcion,0.9097,Corrupcion | Morena | Delitos,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,8.0
A654,cuenta,YouTube::@gracehernandez8962,Agua,0.8732,Agua | Obras,positiva,0.25,apoyo_defensa,Apoyo/defensa,0.25,5.0,3.0,9.0
A655,cuenta,YouTube::@LucaPolanco-f3t,Obras,0.9393,Obras | Agua | Vialidad,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,2.0,2.0,7.0
A656,cuenta,Twitter::LauraCVargas96,,0.0,,negativa,-0.2,critica_oposicion,Crítica/oposición,-0.2,2.0,3.0,5.0
A657,cuenta,YouTube::@DiegoLeon09-u7q,Obras,0.8319,Obras | Agua | Americo,negativa,-0.25,critica_oposicion,Crítica/oposición,-0.25,3.0,5.0,11.0
A658,cuenta,YouTube::@maxmendezespinoza,Obras,0.9393,Obras | Agua | Vialidad,negativa,-0.2857,critica_oposicion,Crítica/oposición,-0.2857,5.0,9.0,17.0
A659,cuenta,YouTube::@carolinahervert4262,Agua,0.8732,Agua | Corrupcion | Basura | Obras,negativa,-0.3333,critica_oposicion,Crítica/oposición,-0.3333,2.0,4.0,9.0
A660,cuenta,YouTube::@bertafonnegra6503,Vialidad,0.9208,Vialidad | Obras | Morena,mixta,0.0714,mixta_disputa,Mixta/disputa,0.0714,15.0,13.0,31.0
A661,cuenta,Twitter::EnsedeCiencia,Corrupcion,0.996,Corrupcion | Delitos | Prevencion,positiva,0.5294,apoyo_defensa,Apoyo/defensa,0.5294,26.0,8.0,36.0
A662,cuenta,Twitter::melania0880,Obras,0.8319,Obras | Delitos | Morena | Corrupcion | Alumbrado,mixta,-0.102,mixta_disputa,Mixta/disputa,-0.102,22.0,27.0,52.0
A663,cuenta,Twitter::NikSamotracia,,0.0,,positiva,0.2,apoyo_defensa,Apoyo/defensa,0.2,12.0,8.0,20.0
A664,cuenta,Twitter::ReneFranco,Corrupcion,0.996,Corrupcion | Morena,positiva,0.6154,apoyo_defensa,Apoyo/defensa,0.6154,21.0,5.0,28.0
A665,cuenta,YouTube::@MarsAlexandre,Morena,0.7627,Morena | Delitos | Obras,negativa,-0.3846,critica_oposicion,Crítica/oposición,-0.3846,4.0,9.0,17.0
A666,cuenta,Twitter::carolinacorcho,Obras,0.8324,Obras | Morena,positiva,0.4286,apoyo_defensa,Apoyo/defensa,0.4286,10.0,4.0,18.0
A667,cuenta,YouTube::@CarlosVictor-l9k7g,Obras,0.782,Obras,positiva,0.2857,apoyo_defensa,Apoyo/defensa,0.2857,9.0,5.0,14.0
A668,cuenta,YouTube::@JuanBonifacio-eg9sq,Alumbrado,0.7151,Alumbrado | Morena,mixta,-0.0588,mixta_disputa,Mixta/disputa,-0.0588,8.0,9.0,18.0
A669,cuenta,YouTube::@rosariocasares3933,Vialidad,0.9208,Vialidad | Prevencion,positiva,0.5,apoyo_defensa,Apoyo/defensa,0.5,12.0,4.0,20.0
A670,cuenta,Twitter::tauruus9,,0.0,,negativa,-0.5,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,4.0
A671,cuenta,Twitter::mapiregaladom,Agua,0.8716,Agua,positiva,0.7143,apoyo_defensa,Apoyo/defensa,0.7143,12.0,2.0,15.0
A672,cuenta,Twitter::JiminLatinoFB,Obras,1.0,Obras,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,6.0,0.0,7.0
A673,cuenta,Twitter::JuanjoBonaLatam,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,7.0
A674,cuenta,YouTube::@libroplease3405,Delitos,0.9905,Delitos,negativa,-0.8462,critica_oposicion,Crítica/oposición,-0.8462,1.0,12.0,15.0
A675,cuenta,YouTube::@EulalioRaga,,0.0,,mixta,-0.1429,mixta_disputa,Mixta/disputa,-0.1429,3.0,4.0,7.0
A676,cuenta,Twitter::Mary_Luisa_AG,Obras,0.9944,Obras,mixta,0.1111,mixta_disputa,Mixta/disputa,0.1111,5.0,4.0,10.0
A677,cuenta,Twitter::Louisagcia,Prevencion,0.8894,Prevencion | Vialidad | Obras | Alumbrado | Corrupcion,positiva,0.5758,apoyo_defensa,Apoyo/defensa,0.5758,78.0,21.0,107.0
A678,cuenta,Twitter::RefugiOceaniCAN,Vialidad,0.9626,Vialidad | Alumbrado | Corrupcion | Delitos | Obras,positiva,0.5714,apoyo_defensa,Apoyo/defensa,0.5714,22.0,6.0,32.0
A679,cuenta,Twitter::NanyCristal,Alumbrado,0.9984,Alumbrado | Obras | Prevencion | Delitos | Vialidad | Corrupcion,mixta,0.1176,mixta_disputa,Mixta/disputa,0.1176,19.0,15.0,38.0
A680,cuenta,Twitter::eternapancito,Delitos,1.0,Delitos | Vialidad | Alumbrado | Morena | Corrupcion | Obras | Agua,positiva,0.2414,apoyo_defensa,Apoyo/defensa,0.2414,18.0,11.0,35.0
A681,cuenta,Twitter::thalia,Prevencion,0.8894,Prevencion | Obras | Alumbrado | Vialidad | Basura,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,36.0,9.0,50.0
A682,cuenta,Twitter::MaruCampos_G,Obras,0.9393,Obras | Vialidad | Basura,positiva,0.5714,apoyo_defensa,Apoyo/defensa,0.5714,22.0,6.0,30.0
A683,cuenta,Twitter::Monasterlino,Corrupcion,0.8919,Corrupcion | Prevencion | Obras,positiva,0.4737,apoyo_defensa,Apoyo/defensa,0.4737,14.0,5.0,20.0
A684,cuenta,Twitter::MarcoASolis,Alumbrado,1.0,Alumbrado | Vialidad | Prevencion,positiva,0.8462,apoyo_defensa,Apoyo/defensa,0.8462,12.0,1.0,16.0
A685,cuenta,Twitter::SyrupDrip27,Vialidad,0.9208,Vialidad,mixta,0.0909,mixta_disputa,Mixta/disputa,0.0909,12.0,10.0,24.0
A686,cuenta,YouTube::@leonardogonzalezrodriguez7625,Morena,1.0,Morena | Obras,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,13.0,0.0,21.0
A687,cuenta,Twitter::Ignacionovo,Obras,0.782,Obras | Vialidad | Prevencion,positiva,0.3333,apoyo_defensa,Apoyo/defensa,0.3333,12.0,6.0,20.0
A688,cuenta,Twitter::Hdad_Macarena,Morena,0.9712,Morena | Obras | Alumbrado,positiva,0.4286,apoyo_defensa,Apoyo/defensa,0.4286,10.0,4.0,16.0
A689,cuenta,YouTube::@daliamartinezclervil3889,Obras,0.782,Obras | Basura | Morena,positiva,0.6,apoyo_defensa,Apoyo/defensa,0.6,16.0,4.0,21.0
A690,cuenta,Twitter::CarlaMorrisonmx,Corrupcion,0.9097,Corrupcion | Delitos,positiva,0.5714,apoyo_defensa,Apoyo/defensa,0.5714,11.0,3.0,14.0
A691,cuenta,Twitter::MyEyes_AdoredU,Prevencion,0.9474,Prevencion | Morena | Alumbrado,positiva,0.375,apoyo_defensa,Apoyo/defensa,0.375,11.0,5.0,16.0
A692,cuenta,Twitter::noxmaya,Obras,0.9393,Obras | Vialidad,positiva,0.5714,apoyo_defensa,Apoyo/defensa,0.5714,11.0,3.0,15.0
A693,cuenta,Twitter::EspDeTriana,Prevencion,0.8894,Prevencion,mixta,0.1667,mixta_disputa,Mixta/disputa,0.1667,7.0,5.0,12.0
A694,cuenta,Twitter::jcabram,Obras,0.8757,Obras | Morena | Alumbrado,positiva,0.5652,apoyo_defensa,Apoyo/defensa,0.5652,36.0,10.0,49.0
A695,cuenta,Twitter::AdrianLebaron,Obras,0.7928,Obras | Corrupcion | Morena | Delitos | Vialidad | Prevencion | Basura,mixta,0.1765,mixta_disputa,Mixta/disputa,0.1765,20.0,14.0,44.0
A696,cuenta,Twitter::M_Virginmil,Basura,1.0,Basura | Agua | Prevencion,positiva,0.2414,apoyo_defensa,Apoyo/defensa,0.2414,18.0,11.0,32.0
A697,cuenta,YouTube::@locosonador4116,,0.0,,mixta,0.1667,mixta_disputa,Mixta/disputa,0.1667,7.0,5.0,12.0
A698,cuenta,YouTube::@JoséAlfonsoColoradoGarcia,Obras,0.9944,Obras | Prevencion,positiva,0.2308,apoyo_defensa,Apoyo/defensa,0.2308,8.0,5.0,15.0
A699,cuenta,YouTube::@darknessdanger,Delitos,0.9698,Delitos | Obras,negativa,-0.625,critica_oposicion,Crítica/oposición,-0.625,3.0,13.0,17.0
A700,cuenta,Twitter::maicajamarca_,Prevencion,1.0,Prevencion | Morena | Corrupcion,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,5.0,5.0,11.0
A701,cuenta,Twitter::medicenlajoaqui,Obras,0.8917,Obras,positiva,0.2381,apoyo_defensa,Apoyo/defensa,0.2381,13.0,8.0,22.0
