palabra,tema_id,sub_id,color_tema,peso_lda,grado_total,grado_intra_sub,grado_intra_cluster,grado_extra,peso_intra_sub,peso_intra_cluster,peso_extra,pagerank,betweenness,clustering_coef,eigenvector,participation,z_within_degree,rol
sueldo,5,7,#8c564b,0.0036121883895248,15,2,13,0,19.0,101.0,0.0,0.00017,0.0,0.6286,0.0,0.8444,0.9535,broker
vacacional,5,4,#8c564b,0.0083022620528936,5,2,3,0,32.0,31.0,0.0,0.000101,0.0,0.8,0.0,0.72,0.0,broker
integrante,5,2,#8c564b,0.0061931977979838,20,2,18,0,13.0,137.0,0.0,0.000209,0.0,0.5632,0.0,0.815,1.0815,broker
armadas,5,12,#8c564b,0.001408145064488,7,1,6,0,23.0,32.0,0.0,0.000126,0.0,0.5238,0.0,0.7347,1.4142,broker
fuerzas,5,12,#8c564b,0.0020703768823295,5,1,4,0,23.0,19.0,0.0,0.000104,0.0,0.6,0.0,0.72,-0.7071,broker
habitante,5,0,#8c564b,0.0055539938621222,18,3,15,0,35.0,97.0,0.0,0.000177,0.0,0.5882,0.0,0.821,-0.0668,broker
detencion,5,1,#8c564b,0.0087434593588113,14,3,11,0,41.0,86.0,0.0,0.000171,0.0,0.6813,0.0,0.8265,-2.117,broker
mando,5,7,#8c564b,0.0057696606963872,16,2,14,0,17.0,94.0,0.0,0.00018,0.0,0.525,0.0,0.8516,1.6209,broker
alito,5,3,#8c564b,0.0022007750812917,8,1,7,0,22.0,36.0,0.0,0.0001,0.0,0.7857,0.0,0.875,-0.4009,broker
comandante,5,6,#8c564b,0.001540957018733,7,2,5,0,31.0,38.0,0.0,0.00013,0.0,0.6667,0.0,0.8163,0.2434,broker
naval,5,6,#8c564b,0.0045193107798695,9,3,6,0,47.0,45.0,0.0,0.000176,0.0,0.5278,0.0,0.7407,1.8257,broker
nota,5,6,#8c564b,0.027729645371437,15,2,12,1,13.0,82.0,322.0,0.000341,0.0,0.5619,0.0,0.8889,0.2434,broker
ciudadana,5,10,#8c564b,0.0040442170575261,10,1,9,0,13.0,69.0,0.0,0.000129,0.0,0.5333,0.0,0.8,1.4142,broker
expresar,5,2,#8c564b,0.0038867034018039,18,1,17,0,11.0,122.0,0.0,0.000179,0.0,0.6275,0.0,0.8765,-0.0541,broker
vicealmirante,5,6,#8c564b,0.0015220420900732,6,2,4,0,30.0,20.0,0.0,0.000118,0.0,0.4667,0.0,0.5,1.8257,broker
servidor,5,10,#8c564b,0.0079986015334725,8,1,7,0,10.0,52.0,0.0,0.000102,0.0,0.8214,0.0,0.8125,0.0,broker
aviso,5,0,#8c564b,0.0028821299783885,9,2,7,0,27.0,40.0,0.0,0.000108,0.0,0.6389,0.0,0.716,-0.6682,broker
preocupar,5,6,#8c564b,0.0062058991752564,11,0,11,0,0.0,76.0,0.0,0.000115,0.0,0.8182,0.0,0.876,-0.5477,broker
contacto,5,5,#8c564b,0.0032406512182205,4,1,3,0,18.0,33.0,0.0,8.8e-05,0.0,1.0,0.0,0.75,-0.8165,broker
revision,5,0,#8c564b,0.0062481891363859,12,1,11,0,19.0,65.0,0.0,0.000124,0.0,0.7424,0.0,0.8472,-1.8708,broker
febrero,5,5,#8c564b,0.0044297915883362,14,2,12,0,14.0,78.0,0.0,0.000153,0.0,0.5165,0.0,0.8469,0.4082,broker
cuida,5,3,#8c564b,0.0057401396334171,5,1,3,1,17.0,27.0,71.0,0.000116,0.0,0.9,0.0,0.72,-0.4009,broker
cuantos,5,3,#8c564b,0.0025375748518854,6,1,5,0,17.0,26.0,0.0,8.1e-05,0.0,0.8667,0.0,0.8333,-0.4009,broker
domicilio,5,5,#8c564b,0.0068935519084334,16,3,13,0,26.0,93.0,0.0,0.000169,0.0,0.5667,0.0,0.7812,0.4082,broker
sujeto,5,1,#8c564b,0.0048229303210973,18,3,15,0,23.0,99.0,0.0,0.000171,0.0,0.6797,0.0,0.8519,-0.5774,broker
veronica,5,3,#8c564b,0.0028394197579473,2,1,1,0,14.0,5.0,0.0,5.7e-05,0.0,1.0,0.0,0.5,-0.4009,broker
evidencia,5,5,#8c564b,0.0016918535111472,9,1,8,0,14.0,45.0,0.0,9.9e-05,0.0,0.9167,0.0,0.8642,-0.8165,broker
huir,5,1,#8c564b,0.0029031136073172,8,3,5,0,34.0,35.0,0.0,0.00011,0.0,0.8214,0.0,0.5625,-0.5774,broker
atrapado,5,11,#8c564b,0.0036009971518069,5,2,3,0,12.0,23.0,0.0,7.7e-05,0.0,0.8,0.0,0.56,0.5,broker
empresarial,5,2,#8c564b,0.0011180865112692,8,3,5,0,28.0,32.0,0.0,0.000118,0.0,0.5714,0.0,0.6562,0.3244,broker
quintana,5,10,#8c564b,0.0012577591696754,2,1,1,0,12.0,5.0,0.0,0.00016,0.0,0.0,0.0,0.5,0.0,broker
roo,5,10,#8c564b,0.0012300355592742,1,1,0,0,12.0,0.0,0.0,0.000135,0.0,0.0,0.0,0.0,0.0,periferico
videovigilancia,5,2,#8c564b,0.0031027181539684,2,1,1,0,12.0,6.0,0.0,5.9e-05,0.0,1.0,0.0,0.5,-0.8111,broker
aplauso,5,3,#8c564b,0.0018598744645714,2,1,1,0,12.0,5.0,0.0,5.5e-05,0.0,1.0,0.0,0.5,-0.4009,broker
gira,5,6,#8c564b,0.0039918939583003,4,0,4,0,0.0,24.0,0.0,6.3e-05,0.0,1.0,0.0,0.625,-1.3389,broker
delicado,5,9,#8c564b,0.0010046868119388,4,1,3,0,6.0,20.0,0.0,6.8e-05,0.0,0.6667,0.0,0.75,-1.1227,broker
reflexion,5,10,#8c564b,0.0047481809742748,3,0,3,0,0.0,19.0,0.0,5.7e-05,0.0,1.0,0.0,0.6667,-1.4142,broker
septiembre,5,2,#8c564b,0.0110009424388408,9,1,8,0,8.0,47.0,0.0,0.0001,0.0,0.6667,0.0,0.7407,-0.0541,broker
violento,5,3,#8c564b,0.0034376557450741,6,1,5,0,11.0,21.0,0.0,7.1e-05,0.0,0.8667,0.0,0.7778,-0.0535,broker
rafael,5,6,#8c564b,0.0047126812860369,2,1,1,0,7.0,11.0,0.0,5.3e-05,0.0,1.0,0.0,0.5,-0.5477,broker
imputado,5,8,#8c564b,0.0022178825456649,9,1,8,0,11.0,42.0,0.0,0.000104,0.0,0.7778,0.0,0.6667,0.866,broker
ocurrido,5,11,#8c564b,0.0048920800909399,12,0,12,0,0.0,65.0,0.0,0.000114,0.0,0.5455,0.0,0.8056,0.5,broker
eduardo,5,6,#8c564b,0.0056114313192665,9,1,8,0,6.0,54.0,0.0,0.000115,0.0,0.4722,0.0,0.7901,1.0346,broker
nacimiento,5,5,#8c564b,0.0039828047156333,11,3,8,0,25.0,36.0,0.0,0.000111,0.0,0.5273,0.0,0.7769,0.4082,broker
armamento,5,12,#8c564b,0.001537412405014,5,0,5,0,0.0,30.0,0.0,7.1e-05,0.0,0.8,0.0,0.8,-0.7071,broker
difundido,5,5,#8c564b,0.0053308047354221,4,1,3,0,10.0,20.0,0.0,6.8e-05,0.0,1.0,0.0,0.625,-0.8165,broker
rostro,5,2,#8c564b,0.0039465776644647,4,1,3,0,6.0,18.0,0.0,6.3e-05,0.0,1.0,0.0,0.625,-0.8111,broker
apoyado,5,3,#8c564b,0.0010215507354587,2,1,1,0,9.0,4.0,0.0,5.2e-05,0.0,1.0,0.0,0.5,-0.4009,broker
televisa,5,7,#8c564b,0.0100127412006258,6,0,6,0,0.0,33.0,0.0,7.4e-05,0.0,0.7333,0.0,0.8333,-0.3814,broker
adquisicion,5,2,#8c564b,0.002620568498969,2,1,1,0,8.0,4.0,0.0,5.6e-05,0.0,1.0,0.0,0.0,-0.4326,periferico
vera,5,6,#8c564b,0.0012089044321328,4,0,4,0,0.0,22.0,0.0,6.8e-05,0.0,0.6667,0.0,0.625,0.2434,broker
grabacion,5,9,#8c564b,0.0066669704392552,3,0,3,0,0.0,17.0,0.0,5.7e-05,0.0,1.0,0.0,0.6667,-1.1227,broker
victor,5,6,#8c564b,0.0077920909970998,4,1,3,0,6.0,15.0,0.0,0.000114,0.0,0.3333,0.0,0.75,-0.5477,broker
tecnologico,5,10,#8c564b,0.0027821781113743,4,0,4,0,0.0,19.0,0.0,6.2e-05,0.0,0.3333,0.0,0.75,0.0,broker
hotelero,5,4,#8c564b,0.0016637565568089,2,1,1,0,6.0,7.0,0.0,5.5e-05,0.0,1.0,0.0,0.5,-1.4142,broker
monicavillarreal,5,6,#8c564b,0.0076613831333816,1,1,0,0,6.0,0.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,-0.5477,periferico
secta,5,7,#8c564b,0.0012196234893053,1,0,1,0,0.0,6.0,0.0,4.4e-05,0.0,0.0,0.0,0.0,-1.0488,periferico
desmentir,5,3,#8c564b,0.0017938783857971,1,1,0,0,6.0,0.0,0.0,4.4e-05,0.0,0.0,0.0,0.0,-0.4009,periferico
casar,5,7,#8c564b,0.0021999748423695,2,1,1,0,6.0,5.0,0.0,6.6e-05,0.0,1.0,0.0,0.5,-0.3814,broker
enterar,5,7,#8c564b,0.0020271628163754,4,1,3,0,6.0,13.0,0.0,8.5e-05,0.0,0.5,0.0,0.625,0.286,broker
completar,5,6,#8c564b,0.0025774599052965,2,0,2,0,0.0,10.0,0.0,4.8e-05,0.0,1.0,0.0,0.5,-1.3389,broker
irma,5,6,#8c564b,0.0010390734532848,1,1,0,0,6.0,0.0,0.0,6.7e-05,0.0,0.0,0.0,0.0,-0.5477,periferico
oreja,5,5,#8c564b,0.0023676832206547,2,1,1,0,6.0,6.0,0.0,5e-05,0.0,1.0,0.0,0.5,-0.8165,broker
exclusivo,5,9,#8c564b,0.0021817476954311,3,0,3,0,0.0,14.0,0.0,5.4e-05,0.0,1.0,0.0,0.4444,-0.4082,periferico
denominado,5,2,#8c564b,0.0031267295125871,2,0,2,0,0.0,11.0,0.0,5.1e-05,0.0,1.0,0.0,0.5,-0.8111,broker
platica,5,9,#8c564b,0.0020724891219288,4,0,4,0,0.0,17.0,0.0,5.7e-05,0.0,1.0,0.0,0.625,-0.4082,broker
ten,5,7,#8c564b,0.0011794260935857,2,0,2,0,0.0,9.0,0.0,0.000113,0.0,0.0,0.0,0.5,-0.3814,broker
vinculacion,5,8,#8c564b,0.0031269858591258,3,0,3,0,0.0,15.0,0.0,5.8e-05,0.0,0.6667,0.0,0.6667,-0.866,broker
lady,5,2,#8c564b,0.002471916610375,3,0,3,0,0.0,13.0,0.0,5.4e-05,0.0,1.0,0.0,0.4444,-0.4326,periferico
antecedente,5,5,#8c564b,0.0015368399908766,3,0,3,0,0.0,13.0,0.0,5.1e-05,0.0,1.0,0.0,0.6667,-0.8165,broker
velaria,5,3,#8c564b,0.0022358398418873,1,0,1,0,0.0,5.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,-0.4009,periferico
acusado,5,8,#8c564b,0.001544413389638,3,0,3,0,0.0,14.0,0.0,5.3e-05,0.0,1.0,0.0,0.6667,-0.866,broker
auge,5,2,#8c564b,0.0022408736404031,1,0,1,0,0.0,5.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,-0.8111,periferico
despido,5,7,#8c564b,0.0010512714507058,1,0,1,0,0.0,4.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,-1.0488,periferico
pintado,5,11,#8c564b,0.0012883445015177,1,0,1,0,0.0,4.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,-2.0,periferico
tar,5,7,#8c564b,0.0010306402109563,1,0,1,0,0.0,4.0,0.0,8.2e-05,0.0,0.0,0.0,0.0,-0.3814,periferico
play,5,7,#8c564b,0.0010782550089061,1,0,1,0,0.0,4.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,-1.0488,periferico
pacto,5,2,#8c564b,0.0027741261292248,1,0,1,0,0.0,4.0,0.0,4.2e-05,0.0,0.0,0.0,0.0,-1.1896,periferico
contratacion,5,7,#8c564b,0.0058052730746567,2,0,2,0,0.0,8.0,0.0,4.7e-05,0.0,1.0,0.0,0.5,-1.0488,broker
llamada,5,10,#8c564b,0.0024412008933722,1,0,1,0,0.0,4.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,-1.4142,periferico
captacion,5,7,#8c564b,0.0022109856363385,2,0,2,0,0.0,8.0,0.0,5e-05,0.0,0.0,0.0,0.5,-0.3814,broker
gonzalez,10,0,#aec7e8,0.0122156292200088,31,7,21,3,311.0,180.0,269.0,0.001119,0.0,0.2086,0.0,0.8616,1.6609,broker
robledo,10,0,#aec7e8,0.0064045307226479,8,5,3,0,253.0,41.0,0.0,0.000445,0.0,0.8929,0.0,0.5312,0.4152,broker
erasmo,10,0,#aec7e8,0.0106029575690627,8,5,3,0,256.0,31.0,0.0,0.000435,0.0,0.8929,0.0,0.5625,0.4152,broker
alcalde,10,0,#aec7e8,0.0242942105978727,30,6,23,1,211.0,176.0,67.0,0.000738,0.0,0.3655,0.0,0.9,0.8305,broker
presidente,10,2,#aec7e8,0.0208198893815279,96,12,80,4,156.0,991.0,276.0,0.003098,0.0,0.0963,0.0,0.9178,3.2137,conector_provincial
seguro,10,9,#aec7e8,0.0066532604396343,78,2,71,5,35.0,721.0,541.0,0.002068,0.0,0.1352,0.0,0.9274,2.0,broker
armando,10,0,#aec7e8,0.0104057090356946,12,6,6,0,188.0,57.0,0.0,0.00041,0.0,0.5606,0.0,0.6806,0.8305,broker
manriquez,10,0,#aec7e8,0.0018252287991344,8,5,3,0,122.0,24.0,0.0,0.000246,0.0,0.8929,0.0,0.5312,0.4152,broker
policia,10,1,#aec7e8,0.0309741348028183,56,9,47,0,138.0,405.0,0.0,0.001245,0.0,0.2201,0.0,0.9005,2.8218,conector_provincial
donald,10,2,#aec7e8,0.0053099310025572,8,2,6,0,49.0,42.0,0.0,0.000217,0.0,0.6429,0.0,0.7812,-0.0466,broker
robo,10,1,#aec7e8,0.0222338456660509,46,6,40,0,75.0,303.0,0.0,0.000926,0.0,0.2715,0.0,0.9017,1.2093,broker
facil,10,7,#aec7e8,0.0040530255064368,37,3,34,0,29.0,255.0,0.0,0.000686,0.0,0.3183,0.0,0.8955,1.2247,broker
president,10,2,#aec7e8,0.0126059288159012,27,2,25,0,44.0,154.0,0.0,0.000493,0.0,0.3675,0.0,0.8724,0.9315,broker
tranquilidad,10,9,#aec7e8,0.0021816091611981,6,1,5,0,29.0,28.0,0.0,0.000124,0.0,0.8,0.0,0.6667,-0.5,broker
minuto,10,7,#aec7e8,0.0110509814694523,21,2,19,0,21.0,153.0,0.0,0.000393,0.0,0.4714,0.0,0.8662,0.2041,broker
demostrar,10,-1,#aec7e8,0.0058955331332981,29,0,29,0,0.0,209.0,0.0,0.000503,0.0,0.3276,0.0,0.8966,0.0,broker
periodista,10,3,#aec7e8,0.0033422668930143,27,4,23,0,30.0,140.0,0.0,0.000424,0.0,0.3647,0.0,0.8395,2.6114,conector_provincial
patrulla,10,1,#aec7e8,0.0086964014917612,7,2,5,0,33.0,31.0,0.0,0.000164,0.0,0.8095,0.0,0.7347,-0.4031,broker
correr,10,5,#aec7e8,0.0154246482998132,33,3,30,0,28.0,231.0,0.0,0.000582,0.0,0.3542,0.0,0.9073,1.9889,broker
bla,10,2,#aec7e8,0.0035429205745458,15,2,13,0,29.0,70.0,0.0,0.000264,0.0,0.3619,0.0,0.8622,0.2794,broker
armado,10,1,#aec7e8,0.0085108652710914,25,4,21,0,52.0,130.0,0.0,0.000427,0.0,0.4167,0.0,0.8896,0.0,broker
moral,10,4,#aec7e8,0.0036197728477418,13,1,12,0,6.0,80.0,0.0,0.00022,0.0,0.5769,0.0,0.8757,0.0,broker
morenista,10,3,#aec7e8,0.0091242101043462,24,3,21,0,21.0,141.0,0.0,0.000379,0.0,0.4493,0.0,0.8819,1.1783,broker
siquiera,10,10,#aec7e8,0.0041507040150463,16,0,16,0,0.0,97.0,0.0,0.000241,0.0,0.575,0.0,0.9062,1.2247,broker
imaginar,10,6,#aec7e8,0.0031551830470561,20,1,19,0,8.0,124.0,0.0,0.00034,0.0,0.5263,0.0,0.875,2.6352,conector_provincial
asesino,10,13,#aec7e8,0.0029998349491506,16,0,16,0,0.0,94.0,0.0,0.000236,0.0,0.6583,0.0,0.8594,1.7321,broker
atacar,10,8,#aec7e8,0.0063684610649943,27,2,25,0,14.0,149.0,0.0,0.000413,0.0,0.3447,0.0,0.8834,2.0,broker
celular,10,7,#aec7e8,0.0049518086016178,18,3,15,0,31.0,98.0,0.0,0.000306,0.0,0.5425,0.0,0.8704,0.2041,broker
criticar,10,13,#aec7e8,0.0040468028746545,12,0,12,0,0.0,78.0,0.0,0.000198,0.0,0.5303,0.0,0.9028,0.0,broker
llamado,10,4,#aec7e8,0.0160127952694892,23,7,16,0,56.0,117.0,0.0,0.000426,0.0,0.3874,0.0,0.8431,3.4359,conector_provincial
noticiero,10,3,#aec7e8,0.0048236483708024,8,3,5,0,28.0,37.0,0.0,0.000175,0.0,0.8214,0.0,0.6562,0.7006,broker
culpar,10,1,#aec7e8,0.0026809615083038,7,1,6,0,10.0,44.0,0.0,0.00015,0.0,0.6667,0.0,0.6939,-0.4031,broker
metar,10,6,#aec7e8,0.0034009332302957,7,1,6,0,8.0,45.0,0.0,0.000139,0.0,0.9048,0.0,0.8163,0.3162,broker
agente,10,1,#aec7e8,0.003486187197268,11,4,7,0,36.0,37.0,0.0,0.000243,0.0,0.4909,0.0,0.7934,0.0,broker
desastre,10,1,#aec7e8,0.0036169691011309,7,2,5,0,17.0,34.0,0.0,0.000149,0.0,0.619,0.0,0.5714,0.0,broker
obvio,10,6,#aec7e8,0.0026889643631875,14,0,14,0,0.0,83.0,0.0,0.000222,0.0,0.5604,0.0,0.8673,0.3162,broker
levantar,10,7,#aec7e8,0.0087085859850049,19,2,17,0,15.0,102.0,0.0,0.000262,0.0,0.538,0.0,0.8864,0.2041,broker
hambre,10,5,#aec7e8,0.0054753525182604,17,1,16,0,11.0,93.0,0.0,0.000285,0.0,0.5662,0.0,0.8651,0.5569,broker
basta,10,8,#aec7e8,0.0030859292019158,6,1,5,0,8.0,37.0,0.0,0.00013,0.0,0.9333,0.0,0.6667,0.5,broker
repetir,10,5,#aec7e8,0.0067346156574785,21,2,19,0,12.0,108.0,0.0,0.00029,0.0,0.5381,0.0,0.8753,-0.1591,broker
policias,10,1,#aec7e8,0.0017079069511964,6,1,5,0,12.0,22.0,0.0,0.000142,0.0,0.6667,0.0,0.6667,-0.4031,broker
invasion,10,5,#aec7e8,0.0035106381401419,10,2,8,0,17.0,57.0,0.0,0.000182,0.0,0.7333,0.0,0.8,0.5569,broker
mandir,10,4,#aec7e8,0.0070925252512097,11,1,10,0,7.0,53.0,0.0,0.000198,0.0,0.5636,0.0,0.7934,0.6872,broker
jajajajaja,10,12,#aec7e8,0.0035596210509538,9,0,9,0,0.0,49.0,0.0,0.000145,0.0,0.5833,0.0,0.8642,1.7889,broker
torre,10,3,#aec7e8,0.0050593977794051,3,0,3,0,0.0,21.0,0.0,9.2e-05,0.0,0.6667,0.0,0.6667,-0.7325,broker
dictador,10,2,#aec7e8,0.0019572163000702,7,1,6,0,11.0,29.0,0.0,0.000123,0.0,0.5714,0.0,0.7347,-0.0466,broker
ahorita,10,3,#aec7e8,0.0041140257380902,12,0,12,0,0.0,73.0,0.0,0.000197,0.0,0.6364,0.0,0.875,-0.2548,broker
miserable,10,3,#aec7e8,0.0064015472307801,18,3,15,0,19.0,77.0,0.0,0.000255,0.0,0.5425,0.0,0.8889,0.2229,broker
reiterar,10,4,#aec7e8,0.0020956522785127,4,1,3,0,11.0,12.0,0.0,8.4e-05,0.0,0.5,0.0,0.625,0.0,broker
fauna,10,4,#aec7e8,0.0110399527475237,3,1,2,0,11.0,9.0,0.0,0.000104,0.0,0.3333,0.0,0.0,0.6872,periferico
aplaudir,10,12,#aec7e8,0.0022987241391092,2,0,2,0,0.0,15.0,0.0,6.5e-05,0.0,1.0,0.0,0.5,-0.8944,broker
peligro,10,4,#aec7e8,0.0094289788976311,13,1,12,0,6.0,76.0,0.0,0.000214,0.0,0.6154,0.0,0.8402,0.6872,broker
peligroso,10,1,#aec7e8,0.0040848534554243,9,2,7,0,16.0,35.0,0.0,0.000159,0.0,0.4722,0.0,0.642,0.4031,broker
cuanta,10,2,#aec7e8,0.0022773423697799,6,1,5,0,10.0,21.0,0.0,9.9e-05,0.0,0.8,0.0,0.7778,-0.6986,broker
salinas,10,4,#aec7e8,0.0060101388953626,8,0,8,0,0.0,48.0,0.0,0.000173,0.0,0.6786,0.0,0.8125,-0.6872,broker
lamentablemente,10,5,#aec7e8,0.0033778219949454,8,0,8,0,0.0,45.0,0.0,0.000135,0.0,0.6786,0.0,0.75,0.5569,broker
gordo,10,13,#aec7e8,0.0036727047991007,11,0,11,0,0.0,68.0,0.0,0.000175,0.0,0.7818,0.0,0.8595,0.0,broker
coraje,10,5,#aec7e8,0.0046043498441576,11,0,11,0,0.0,51.0,0.0,0.000142,0.0,0.6545,0.0,0.8264,-0.1591,broker
vigente,10,4,#aec7e8,0.0109260641038417,2,1,1,0,7.0,9.0,0.0,8.3e-05,0.0,1.0,0.0,0.5,-0.6872,broker
segura,10,0,#aec7e8,0.0011931222397834,4,1,3,0,7.0,19.0,0.0,8.6e-05,0.0,0.5,0.0,0.75,-1.2457,broker
culo,10,5,#aec7e8,0.0018713462632149,4,0,4,0,0.0,21.0,0.0,7.8e-05,0.0,1.0,0.0,0.75,-0.8751,broker
seguramente,10,10,#aec7e8,0.0029754422139376,12,0,12,0,0.0,60.0,0.0,0.000166,0.0,0.5758,0.0,0.8333,1.2247,broker
habla,10,2,#aec7e8,0.0011518710525706,2,1,1,0,8.0,4.0,0.0,6.2e-05,0.0,1.0,0.0,0.0,-0.3726,periferico
hipocresia,10,2,#aec7e8,0.0016540375072509,6,2,4,0,14.0,17.0,0.0,0.000102,0.0,0.6,0.0,0.6667,-0.0466,broker
participe,10,0,#aec7e8,0.0018925194162875,2,1,1,0,8.0,7.0,0.0,6e-05,0.0,1.0,0.0,0.5,-1.2457,broker
new,10,3,#aec7e8,0.0025595508050173,4,1,3,0,8.0,12.0,0.0,9e-05,0.0,0.5,0.0,0.625,-0.2548,broker
york,10,3,#aec7e8,0.0037273801863193,5,1,4,0,8.0,22.0,0.0,0.000114,0.0,0.5,0.0,0.56,0.2229,broker
impartir,10,11,#aec7e8,0.0019853571429848,3,1,2,0,8.0,12.0,0.0,0.000116,0.0,0.0,0.0,0.6667,0.0,broker
roja,10,4,#aec7e8,0.0096219172701239,5,1,4,0,8.0,21.0,0.0,0.000102,0.0,0.6,0.0,0.8,-0.6872,broker
nieto,10,3,#aec7e8,0.0059170378372073,13,1,12,0,6.0,57.0,0.0,0.000175,0.0,0.6026,0.0,0.7811,1.1783,broker
despedir,10,3,#aec7e8,0.0037979239132255,4,0,4,0,0.0,22.0,0.0,8.4e-05,0.0,0.5,0.0,0.75,-0.7325,broker
debate,10,4,#aec7e8,0.0025696239899843,2,1,1,0,8.0,5.0,0.0,0.000161,0.0,0.0,0.0,0.0,0.0,periferico
discusion,10,4,#aec7e8,0.002779986243695,1,1,0,0,8.0,0.0,0.0,0.000123,0.0,0.0,0.0,0.0,-0.6872,periferico
conferencia,10,11,#aec7e8,0.0022810201626271,6,1,5,0,8.0,25.0,0.0,0.000219,0.0,0.2,0.0,0.6667,2.0,broker
monton,10,12,#aec7e8,0.0021471788641065,6,0,6,0,0.0,30.0,0.0,9.3e-05,0.0,0.8,0.0,0.8333,0.4472,broker
malvado,10,12,#aec7e8,0.0011835236800834,1,0,1,0,0.0,7.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,-0.8944,periferico
llanta,10,1,#aec7e8,0.0016226884908974,3,0,3,0,0.0,16.0,0.0,6.8e-05,0.0,1.0,0.0,0.4444,-0.8062,periferico
respetuoso,10,4,#aec7e8,0.0049415985122323,4,1,3,0,7.0,14.0,0.0,7.9e-05,0.0,0.8333,0.0,0.625,0.0,broker
enfrentamiento,10,1,#aec7e8,0.00461505074054,5,2,3,0,13.0,16.0,0.0,0.000108,0.0,0.4,0.0,0.56,-0.4031,broker
deportar,10,2,#aec7e8,0.0010035855229943,1,1,0,0,7.0,0.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,-0.6986,periferico
delo,10,5,#aec7e8,0.0016649534227326,4,0,4,0,0.0,19.0,0.0,7.6e-05,0.0,1.0,0.0,0.75,-0.8751,broker
impune,10,13,#aec7e8,0.0013563985703513,3,0,3,0,0.0,15.0,0.0,6.6e-05,0.0,1.0,0.0,0.6667,0.0,broker
adeudo,10,4,#aec7e8,0.0044110789895057,3,1,2,0,7.0,13.0,0.0,9.1e-05,0.0,0.6667,0.0,0.6667,-0.6872,broker
burro,10,3,#aec7e8,0.0021944274194538,4,0,4,0,0.0,21.0,0.0,7.9e-05,0.0,1.0,0.0,0.75,-0.7325,broker
octavio,10,3,#aec7e8,0.0052540358155965,2,0,2,0,0.0,12.0,0.0,7.1e-05,0.0,1.0,0.0,0.5,-0.7325,broker
gobiernos,10,2,#aec7e8,0.0014608933124691,4,1,3,0,6.0,13.0,0.0,7.8e-05,0.0,0.8333,0.0,0.375,-0.0466,periferico
extorsionador,10,8,#aec7e8,0.0013957795454189,4,0,4,0,0.0,19.0,0.0,7.7e-05,0.0,0.8333,0.0,0.75,0.5,broker
decidido,10,2,#aec7e8,0.001137763611041,2,1,1,0,6.0,4.0,0.0,5.5e-05,0.0,1.0,0.0,0.5,-0.6986,broker
confirmado,10,2,#aec7e8,0.0043763504363596,1,1,0,0,6.0,0.0,0.0,5e-05,0.0,0.0,0.0,0.0,-0.6986,periferico
reportera,10,10,#aec7e8,0.0014056301442906,3,0,3,0,0.0,16.0,0.0,7.1e-05,0.0,1.0,0.0,0.4444,-1.2247,periferico
supuestamente,10,6,#aec7e8,0.0011107131140306,6,0,6,0,0.0,30.0,0.0,9.6e-05,0.0,0.8,0.0,0.8333,0.3162,broker
critica,10,3,#aec7e8,0.0044372645206749,3,0,3,0,0.0,17.0,0.0,6.8e-05,0.0,0.6667,0.0,0.6667,-0.7325,broker
secuestrador,10,8,#aec7e8,0.0012539525050669,6,0,6,0,0.0,27.0,0.0,9.5e-05,0.0,0.7333,0.0,0.7778,0.5,broker
erradicar,10,13,#aec7e8,0.0018293521134182,2,0,2,0,0.0,10.0,0.0,5.5e-05,0.0,1.0,0.0,0.5,-1.7321,broker
ininterrumpido,10,9,#aec7e8,0.0025448447559028,1,1,0,0,6.0,0.0,0.0,4.7e-05,0.0,0.0,0.0,0.0,-0.5,periferico
contratar,10,8,#aec7e8,0.0029376002494245,4,1,3,0,6.0,13.0,0.0,7.6e-05,0.0,1.0,0.0,0.75,0.5,broker
andir,10,13,#aec7e8,0.00169236457441,5,0,5,0,0.0,25.0,0.0,9e-05,0.0,1.0,0.0,0.72,0.0,broker
policiaco,10,1,#aec7e8,0.0036165986675769,3,1,2,0,6.0,8.0,0.0,6.7e-05,0.0,1.0,0.0,0.4444,-0.8062,periferico
pruebas,10,2,#aec7e8,0.0017957586096599,2,1,1,0,6.0,5.0,0.0,6.1e-05,0.0,1.0,0.0,0.0,-0.3726,periferico
matutino,10,4,#aec7e8,0.0027072415687143,2,1,1,0,6.0,6.0,0.0,0.000126,0.0,0.0,0.0,0.5,-0.6872,broker
ford,10,4,#aec7e8,0.0027202456258237,1,1,0,0,6.0,0.0,0.0,9.3e-05,0.0,0.0,0.0,0.0,-0.6872,periferico
deportista,10,0,#aec7e8,0.0112307760864496,4,1,3,0,6.0,15.0,0.0,9.6e-05,0.0,0.3333,0.0,0.625,-0.8305,broker
cuerda,10,0,#aec7e8,0.0014155134558677,1,1,0,0,6.0,0.0,0.0,4.7e-05,0.0,0.0,0.0,0.0,-1.2457,periferico
