de_tema,a_tema,termino_interno,termino_externo,weight
14,23,social,fortalecer,12
14,24,gobierno,orden,8
14,24,gobierno,general,7
14,24,existir,persona,7
14,25,gobierno,caso,14
14,25,gobierno,escuela,12
14,25,gobierno,publico,11
15,0,agosto,tampico,26
15,0,nivel,tampico,14
15,0,mexicano,tampico,13
15,1,lunes,justicia,6
15,1,agosto,americo,5
15,1,agosto,gobernador,4
15,2,lunes,fiscal,13
15,2,agosto,fiscal,13
15,2,mexicano,mexico,11
15,3,metropolitano,zacil,4
15,4,agosto,comenzar,8
15,4,nivel,quedar,5
15,4,lunes,comenzar,5
15,5,mexicano,pais,10
15,5,nivel,pais,6
15,5,mexicano,pasar,5
15,6,agosto,acuerdo,7
15,6,metro,costo,6
15,6,nivel,acuerdo,6
15,7,agosto,victoria,5
15,7,desaparecido,hidalgo,5
15,7,registro,hidalgo,5
15,8,agosto,informar,6
15,8,canaco,eduardo,4
15,9,metro,ano,10
15,9,nivel,ano,8
15,9,registro,ano,8
15,10,agosto,tamaulipas,18
15,10,agosto,iniciar,12
15,10,lunes,tamaulipas,8
15,11,agosto,curso,10
15,11,encabezado,anaya,7
15,11,agosto,titular,6
15,12,nivel,nacional,20
15,12,mexicano,nacional,5
15,12,agosto,nacional,5
15,13,agosto,martes,6
15,13,lunes,manana,5
15,13,cultural,crear,4
15,14,metro,gobierno,7
15,14,mexicano,gobierno,7
15,14,encabezado,gobierno,7
15,16,agosto,secretaria,6
15,16,representante,seguridad,5
15,16,mexicano,seguridad,5
15,17,agosto,puerto,4
15,18,agosto,ciudad,8
15,18,cultural,tradicion,6
15,18,viernes,ciudad,6
15,19,agosto,dia,6
15,19,mexicano,encontrar,5
15,19,fecha,dia,5
15,20,metro,laguna,6
15,20,nivel,calle,6
15,20,final,llegar,5
15,21,agosto,reforestacion,5
15,21,fecha,reforestacion,5
15,22,agosto,presidenta,6
15,22,canaco,presidente,5
15,22,mexicano,politico,5
15,23,taller,espacio,11
15,23,cultural,espacio,10
15,23,metro,espacio,9
15,24,desaparecido,persona,15
15,24,registro,persona,7
15,24,agosto,persona,7
15,25,artes,escuela,7
15,25,cultural,escuela,7
15,25,metro,escuela,7
16,0,cuidar,tampico,21
16,0,seguridad,tampico,20
16,0,destacar,villarreal,15
16,1,jaumave,americo,14
16,1,camino,americo,11
16,1,delito,investigacion,10
16,2,seguridad,mexico,10
16,2,secretaria,mexico,9
16,2,participar,mexico,8
16,3,secretaria,federal,11
16,3,autoridad,responsable,9
16,3,autoridad,federal,7
16,4,seguridad,guardia,8
16,4,participar,buscar,8
16,5,autoridad,deber,9
16,5,delito,pais,7
16,5,autoridad,querer,6
16,6,seguridad,estrategia,14
16,6,seguridad,carretera,12
16,6,destacar,reconocer,7
16,7,seguridad,atencion,8
16,7,autoridad,atencion,8
16,8,secretaria,educacion,17
16,8,publica,educacion,9
16,8,seguridad,mantener,7
16,9,pena,ano,9
16,9,participar,ano,9
16,9,area,ano,6
16,10,secretaria,tamaulipas,26
16,10,seguridad,tamaulipas,25
16,10,autoridad,tamaulipas,22
16,11,secretaria,reunion,7
16,11,cuidar,mujeres,6
16,12,secretaria,nacional,17
16,12,participar,nacional,15
16,12,seguridad,nacional,14
16,13,camino,programa,10
16,13,jaumave,programa,9
16,13,rehabilitar,programa,8
16,14,secretaria,gobierno,11
16,14,seguridad,gobierno,10
16,14,autoridad,gobierno,9
16,17,secretaria,estatal,11
16,17,seguridad,estatal,10
16,17,autoridad,estatal,10
16,18,autoridad,ciudad,15
16,18,autoridad,madero,8
16,18,seguridad,ciudad,7
16,19,seguridad,transporte,7
16,20,autoridad,zona,9
16,20,seguridad,zona,6
16,20,autoridad,proteccion,6
16,21,secretaria,institucion,9
16,21,secretaria,militar,7
16,21,seguridad,marina,7
16,22,seguridad,presidenta,10
16,22,secretaria,presidenta,8
16,22,cuidar,presidenta,7
16,23,seguridad,fortalecer,14
16,23,seguridad,accion,12
16,23,jaumave,conjunto,11
16,24,secretaria,defensa,12
16,24,pena,feminicidio,10
16,24,delito,feminicidio,10
16,25,autoridad,caso,18
16,25,senalar,caso,10
16,25,delito,caso,8
17,0,region,tampico,16
17,0,contemplar,tampico,14
17,0,mante,villarreal,13
17,1,mante,americo,12
17,1,mante,dafne,12
17,1,estatal,gobernador,10
17,2,pedro,san,7
17,2,avanzar,mexico,6
17,2,saludo,fuerte,6
17,3,estatal,federal,12
17,4,estatal,guardia,14
17,4,estatal,buscar,6
17,4,mundo,quedar,5
17,5,luna,narco,8
17,5,electoral,deber,7
17,5,estatal,deber,6
17,6,seguro,frontera,7
17,6,ciento,reduccion,7
17,6,contemplar,carretera,6
17,7,estatal,atencion,10
17,7,consejo,pesos,9
17,7,contemplar,millon,7
17,8,ciento,periodo,9
17,8,estatal,educacion,7
17,8,region,sur,6
17,9,ciento,ano,16
17,9,entregar,ano,9
17,9,region,ano,6
17,10,region,tamaulipas,34
17,10,estatal,tamaulipas,28
17,10,contemplar,tamaulipas,16
17,11,estatal,anaya,10
17,12,estatal,nacional,9
17,12,instituto,nacional,8
17,12,estatal,sep,7
17,13,estatal,programa,9
17,13,entregar,pavimentacion,8
17,13,region,continuar,6
17,14,estatal,gobierno,15
17,14,seguro,social,9
17,14,ciento,gobierno,7
17,16,estatal,secretaria,11
17,16,estatal,seguridad,10
17,16,estatal,autoridad,10
17,18,contemplar,municipio,7
17,18,region,ciudad,7
17,18,seguro,ciudad,6
17,19,diaz,via,6
17,19,puerto,etc,6
17,20,entregar,laguna,6
17,20,entregar,colonia,5
17,20,entregar,transformar,5
17,22,consejo,presidente,6
17,22,seguro,presidenta,5
17,22,ciento,personal,5
17,23,libramiento,obra,10
17,23,mante,obra,9
17,23,entregar,obra,9
17,24,medida,permanecer,8
17,24,cautelar,permanecer,8
17,24,avanzar,muerte,7
17,25,saludo,chucho,11
17,25,estatal,caso,10
17,25,electoral,proceso,10
18,0,ciudad,tampico,85
18,0,madero,tampico,43
18,0,ciudad,villarreal,38
18,1,ciudad,dafne,19
18,1,ciudad,americo,16
18,1,madero,dafne,15
18,2,ciudad,mexico,29
18,2,municipio,mexico,10
18,2,municipio,servicio,8
18,3,ciudad,economico,8
18,3,municipio,economico,8
18,4,ciudad,buscar,7
18,5,ciudad,pais,7
18,6,ciudad,representar,10
18,6,municipio,estrategia,8
18,6,ciudad,orgullo,8
18,7,madero,hospital,12
18,7,ciudad,victoria,11
18,7,ciudad,hospital,8
18,8,ciudad,informar,12
18,8,ciudad,mantener,8
18,8,ciudad,visitante,7
18,9,ciudad,ano,20
18,9,municipio,ano,13
18,10,ciudad,tamaulipas,41
18,10,municipio,tamaulipas,33
18,10,madero,tamaulipas,33
18,11,ciudad,anaya,15
18,11,ciudad,verano,10
18,11,madero,verano,9
18,12,ciudad,nacional,17
18,12,municipio,nacional,11
18,12,madero,militarizado,10
18,13,municipio,programa,9
18,13,ciudad,continuar,9
18,13,ciudad,local,7
18,14,ciudad,gobierno,10
18,14,ciudad,negocio,7
18,15,ciudad,agosto,8
18,15,tradicion,cultural,6
18,15,ciudad,viernes,6
18,16,ciudad,autoridad,15
18,16,madero,autoridad,8
18,16,ciudad,seguridad,7
18,17,municipio,contemplar,7
18,17,ciudad,region,7
18,19,ciudad,dia,18
18,19,madero,dia,11
18,19,ciudad,unico,8
18,20,ciudad,zona,20
18,20,ciudad,colonia,14
18,20,madero,llegar,9
18,21,ciudad,institucion,7
18,22,ciudad,construir,11
18,22,ciudad,presidenta,11
18,23,ciudad,fortalecer,22
18,23,ciudad,espacio,13
18,23,municipio,fortalecer,12
18,24,madero,academia,24
18,24,ciudad,academia,18
18,24,madero,doenitz,16
18,25,ciudad,caso,16
18,25,madero,caso,13
18,25,madero,campamento,10
19,0,dia,tampico,31
19,0,dia,seguir,15
19,0,encontrar,tampico,13
19,1,dia,familia,11
19,1,dia,dafne,11
19,1,encontrar,familia,9
19,2,dia,mexico,12
19,2,encontrar,mexico,7
19,2,veracruz,mexico,7
19,3,dia,lleno,5
19,3,veracruz,originario,5
19,3,dia,tomar,5
19,4,dia,comenzar,9
19,4,naturaleza,casa,8
19,4,mauricio,guardia,6
19,5,via,pasar,11
19,5,lograr,pais,7
19,5,dia,pasar,6
19,6,via,formar,6
19,6,norte,frontera,5
19,7,labor,atencion,7
19,7,norte,hidalgo,7
19,8,norte,sur,14
19,8,veracruz,sur,5
19,9,dia,ano,12
19,9,via,ano,12
19,9,universidad,tecnologica,9
19,10,dia,tamaulipas,17
19,10,veracruz,tamaulipas,14
19,10,norte,tamaulipas,13
19,11,atractivo,turistico,7
19,11,universidad,turistico,6
19,11,disponible,curso,6
19,12,mauricio,nacional,7
19,12,mantenimiento,cualquiera,7
19,12,dia,nacional,6
19,13,comercial,local,7
19,13,dia,local,6
19,13,dia,manana,6
19,14,dia,gobierno,8
19,14,lograr,social,6
19,14,convertir,historia,6
19,15,dia,agosto,6
19,15,encontrar,mexicano,5
19,16,transporte,seguridad,7
19,16,dia,destacar,5
19,17,via,diaz,6
19,17,etc,puerto,6
19,18,dia,ciudad,18
19,18,dia,madero,11
19,18,unico,ciudad,8
19,20,norte,zona,14
19,20,dia,zona,7
19,20,dia,contar,6
19,21,dia,institucion,10
19,21,dia,marina,7
19,21,mantenimiento,necesario,5
19,22,via,presidente,7
19,22,dia,padre,6
19,22,dia,necesitar,5
19,23,dia,fortalecer,17
19,23,dia,internacional,10
19,23,dia,vida,10
19,24,dia,academia,11
19,24,encontrar,persona,9
19,24,dia,persona,9
19,25,dia,caso,10
19,25,dia,hora,8
19,25,dia,publico,5
20,0,zona,tampico,38
20,0,colonia,tampico,21
20,0,laguna,tampico,21
20,1,transformar,familia,12
20,1,calle,familia,10
20,1,colonia,familia,9
20,2,zona,mexico,12
20,2,juridico,situacion,9
20,2,vivir,mexico,8
20,3,colonia,mujer,7
20,3,accidente,responsable,6
20,4,llegar,comenzar,6
20,4,tanque,combustible,6
20,4,vivienda,comenzar,6
20,6,zona,representar,6
20,7,calle,col,8
20,7,servicios,atencion,8
20,7,publicos,atencion,8
20,8,zona,sur,24
20,8,zona,indicar,9
20,8,llegar,sur,8
20,9,colonia,ano,18
20,9,colonia,ninos,14
20,9,colonia,heroes,14
20,10,zona,tamaulipas,38
20,10,laguna,tamaulipas,12
20,10,llegar,tamaulipas,12
20,11,zona,turistico,8
20,11,colonia,miramar,6
20,12,llegar,nacional,8
20,13,laguna,puerta,13
20,13,laguna,pavimentacion,12
20,13,laguna,avenida,12
20,14,vivir,historia,6
20,14,colonia,gobierno,6
20,15,laguna,metro,6
20,15,calle,nivel,6
20,16,zona,autoridad,9
20,16,zona,seguridad,6
20,16,proteccion,autoridad,6
20,17,laguna,entregar,6
20,18,zona,ciudad,20
20,18,colonia,ciudad,14
20,18,llegar,madero,9
20,19,zona,norte,14
20,19,zona,dia,7
20,19,contar,dia,6
20,21,zona,base,7
20,21,zona,unidad,6
20,22,colonia,presidenta,9
20,22,zona,presidenta,9
20,22,contar,presidenta,6
20,23,colonia,obra,15
20,23,zona,proyecto,14
20,23,colonia,bienestar,11
20,24,zona,fiscalia,6
20,24,familiar,danna,6
20,24,zona,general,6
20,25,civil,caso,9
20,25,zona,hora,8
20,25,zona,guerrero,7
21,0,reforestacion,tampico,19
21,0,gente,tampico,14
21,0,disciplina,deportivo,12
21,1,marina,dafne,15
21,1,sheinbaum,gobernador,10
21,1,sheinbaum,americo,10
21,2,sheinbaum,mexico,14
21,2,militar,servicio,8
21,2,reforestacion,mexico,7
21,3,sheinbaum,pardo,27
21,3,reforestacion,pardo,9
21,3,reforestacion,impulsado,8
21,4,institucion,comenzar,6
21,4,disciplina,buscar,6
21,4,gente,quedar,5
21,5,investigar,deber,11
21,5,gente,querer,11
21,5,marina,morena,9
21,6,marina,enfrentar,5
21,7,sheinbaum,hospital,7
21,8,institucion,educacion,12
21,8,militar,educacion,7
21,9,institucion,ano,8
21,9,marina,ano,8
21,9,militar,ano,7
21,10,reforestacion,jornada,27
21,10,sheinbaum,tamaulipas,25
21,10,reforestacion,tamaulipas,15
21,11,sheinbaum,anaya,6
21,12,reforestacion,nacional,25
21,12,reforestacion,sumar,16
21,12,sheinbaum,nacional,16
21,13,gente,programa,7
21,13,militar,colegio,7
21,14,sheinbaum,claudia,56
21,14,reforestacion,gobierno,13
21,14,sheinbaum,gobierno,10
21,16,institucion,secretaria,9
21,16,militar,secretaria,7
21,16,marina,seguridad,7
21,18,institucion,ciudad,7
21,18,sheinbaum,madero,6
21,18,marina,madero,6
21,19,institucion,dia,10
21,19,marina,dia,7
21,20,base,zona,7
21,20,unidad,zona,6
21,22,sheinbaum,presidenta,44
21,22,militar,presidenta,12
21,22,reforestacion,presidenta,11
21,23,delegacion,bienestar,13
21,23,sonrisas,bienestar,8
21,23,sheinbaum,fortalecer,7
21,24,marina,academia,17
21,24,institucion,academia,14
21,24,marina,militarizada,12
21,25,militar,escuela,11
21,25,institucion,caso,10
21,25,operar,caso,9
22,0,presidenta,tampico,51
22,0,presidenta,villarreal,48
22,0,presidenta,monica,44
22,1,presidenta,familia,13
22,1,presidenta,republica,10
22,1,presidenta,apoyo,10
22,2,presidenta,mexico,17
22,2,padre,hija,10
22,2,grande,mexico,8
22,3,presidenta,pardo,23
22,3,presidenta,impulsado,13
22,3,presidenta,mujer,11
22,4,presidenta,buscar,8
22,4,semana,comenzar,5
22,5,politico,morena,13
22,5,padre,hijo,12
22,5,presidenta,deber,9
22,6,permiso,otorgar,6
22,6,presidenta,estrategia,6
22,6,presidenta,carretera,5
22,7,medico,hospital,10
22,7,medico,atencion,9
22,7,presidenta,inaugurar,6
22,9,presidenta,ano,9
22,9,presidente,ano,8
22,9,servir,ano,7
22,10,presidenta,tamaulipas,21
22,10,presidenta,jornada,16
22,10,construir,tamaulipas,11
22,11,presidenta,anaya,26
22,11,presidenta,dif,8
22,11,presidenta,red,6
22,12,presidenta,nacional,20
22,12,presidenta,sumar,7
22,12,presidenta,formacion,6
22,13,presidenta,programa,12
22,13,presidenta,local,8
22,13,presidenta,entrega,6
22,14,presidenta,claudia,46
22,14,presidenta,gobierno,29
22,14,construir,gobierno,9
22,15,presidenta,agosto,6
22,15,presidente,canaco,5
22,16,presidenta,seguridad,10
22,16,presidenta,secretaria,8
22,16,presidenta,cuidar,7
22,17,presidente,consejo,6
22,17,presidenta,seguro,5
22,18,construir,ciudad,11
22,18,presidenta,ciudad,11
22,18,presidenta,madero,6
22,19,presidente,via,7
22,19,padre,dia,6
22,20,presidenta,colonia,9
22,20,presidenta,zona,9
22,20,presidenta,contar,6
22,21,presidenta,sheinbaum,44
22,21,presidenta,militar,12
22,21,presidenta,reforestacion,11
22,23,presidenta,fortalecer,19
22,23,presidenta,bienestar,15
22,23,presidenta,espacio,15
22,24,padre,academia,8
22,24,presidenta,presentar,6
22,24,depender,defensa,6
22,25,padre,caso,11
22,25,presidenta,escuela,10
22,25,presidenta,caso,10
23,0,fortalecer,tampico,47
23,0,bienestar,tampico,35
23,0,espacio,tampico,35
23,1,bienestar,familia,22
23,1,fortalecer,familia,20
23,1,vida,familia,19
23,2,fortalecer,mexico,16
23,2,beneficio,fiscal,12
23,2,entidad,mexico,11
23,3,desarrollo,economico,16
23,3,fortalecer,economico,14
23,3,fortalecer,iniciativa,11
23,4,espacio,buscar,11
23,4,fortalecer,empresa,10
23,5,entidad,pais,12
23,6,fortalecer,estrategia,18
23,6,proyecto,construccion,10
23,7,bienestar,atencion,13
23,7,bienestar,victoria,11
23,7,bienestar,inaugurar,10
23,9,obra,ano,14
23,9,vida,ano,14
23,9,espacio,ano,9
23,10,fortalecer,tamaulipas,25
23,10,bienestar,tamaulipas,23
23,10,bienestar,jornada,21
23,11,fortalecer,anaya,13
23,11,espacio,anaya,9
23,11,desarrollo,anaya,9
23,12,fortalecer,nacional,15
23,12,entidad,nacional,15
23,13,bienestar,programa,21
23,13,fortalecer,local,16
23,13,fortalecer,entrega,13
23,14,fortalecer,gobierno,20
23,14,bienestar,gobierno,17
23,14,fortalecer,social,12
23,15,espacio,taller,11
23,15,espacio,cultural,10
23,15,espacio,metro,9
23,16,fortalecer,seguridad,14
23,16,accion,seguridad,12
23,16,conjunto,jaumave,11
23,17,obra,libramiento,10
23,17,obra,mante,9
23,17,obra,entregar,9
23,18,fortalecer,ciudad,22
23,18,espacio,ciudad,13
23,18,fortalecer,municipio,12
23,19,fortalecer,dia,17
23,19,internacional,dia,10
23,19,vida,dia,10
23,20,obra,colonia,15
23,20,proyecto,zona,14
23,20,bienestar,colonia,11
23,21,bienestar,delegacion,13
23,22,fortalecer,presidenta,19
23,22,bienestar,presidenta,15
23,22,espacio,presidenta,15
23,24,vida,persona,21
23,24,vida,joven,9
23,25,espacio,escuela,10
23,25,fortalecer,publico,10
23,25,espacio,publico,9
24,0,persona,tampico,17
24,0,joven,nino,17
24,0,puente,tampico,16
24,1,academia,dafne,53
24,1,doenitz,dafne,43
24,1,yanina,dafne,41
24,2,academia,hija,14
24,2,academia,victima,12
24,2,persona,victima,9
24,3,academia,responsable,9
24,4,joven,buscar,11
24,4,general,buscar,9
24,4,persona,buscar,9
24,5,fiscalia,deber,8
24,6,joven,instalacion,10
24,8,academia,educacion,8
24,9,joven,ano,19
24,9,academia,ano,18
24,9,persona,ano,17
24,10,fiscalia,tamaulipas,30
24,10,joven,tamaulipas,26
24,10,academia,tamaulipas,25
24,11,academia,verano,13
24,11,doenitz,verano,9
24,11,militarizada,verano,9
24,12,academia,militarizado,20
24,12,muerte,militarizado,13
24,12,defensa,nacional,11
24,14,orden,gobierno,8
24,15,persona,desaparecido,15
24,16,defensa,secretaria,12
24,16,feminicidio,pena,10
24,16,feminicidio,delito,10
24,18,academia,madero,24
24,18,academia,ciudad,18
24,18,doenitz,madero,16
24,19,academia,dia,11
24,19,persona,encontrar,9
24,19,persona,dia,9
24,21,academia,marina,17
24,21,academia,institucion,14
24,21,militarizada,marina,12
24,23,persona,vida,21
24,23,joven,vida,9
24,23,general,entidad,8
24,25,academia,caso,28
24,25,fiscalia,caso,25
24,25,yanina,caso,22
25,0,caso,tampico,17
25,0,caso,centro,15
25,0,hora,tampico,14
25,1,caso,dafne,89
25,1,caso,justicia,49
25,1,caso,investigacion,31
25,2,luis,san,14
25,2,caso,mexico,13
25,2,caso,hija,11
25,3,caso,responsable,12
25,3,presunto,responsable,8
25,4,caso,buscar,8
25,5,caso,deber,16
25,5,escuela,deber,14
25,5,escuela,nina,10
25,8,escuela,educacion,21
25,8,proceso,indicar,8
25,9,caso,ano,21
25,9,publico,ano,11
25,9,proceso,ano,11
25,10,caso,tamaulipas,53
25,10,escuela,tamaulipas,29
25,10,caso,julio,23
25,11,campamento,verano,13
25,12,escuela,militarizado,23
25,12,escuela,sep,16
25,12,caso,militarizado,14
25,14,caso,gobierno,14
25,14,escuela,gobierno,12
25,14,publico,gobierno,11
25,16,caso,autoridad,18
25,16,caso,senalar,10
25,16,caso,delito,8
25,17,chucho,saludo,11
25,17,caso,estatal,10
25,17,proceso,electoral,10
25,18,caso,ciudad,16
25,18,caso,madero,13
25,18,campamento,madero,10
25,19,caso,dia,10
25,19,hora,dia,8
25,20,caso,civil,9
25,20,hora,zona,8
25,20,guerrero,zona,7
25,21,escuela,militar,11
25,21,caso,institucion,10
25,21,caso,operar,9
25,22,caso,padre,11
25,22,escuela,presidenta,10
25,22,caso,presidenta,10
25,23,escuela,espacio,10
25,23,publico,fortalecer,10
25,23,publico,espacio,9
25,24,caso,academia,28
25,24,caso,fiscalia,25
25,24,caso,yanina,22
