usuario,plataforma,n_msgs,n_palabras,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T20,T21,T22,T23,T24,T25,T00_pct,T01_pct,T02_pct,T03_pct,T04_pct,T05_pct,T06_pct,T07_pct,T08_pct,T09_pct,T10_pct,T11_pct,T12_pct,T13_pct,T14_pct,T15_pct,T16_pct,T17_pct,T18_pct,T20_pct,T21_pct,T22_pct,T23_pct,T24_pct,T25_pct,tema_dominante,peso_dominante
YouTube::@KarlaIsabelFlores,YouTube,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,T11,1
YouTube::@KarmenGuadalupe-z8t5c,YouTube,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.3,0.0,0.0,0.0,0.0,14.3,0.0,T14,1
YouTube::@KarymeMorales-t6c,YouTube,1,6,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,16.7,33.3,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,T24,2
YouTube::@KevinSantos-so9lm,YouTube,5,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,15.4,0.0,0.0,0.0,0.0,15.4,T07,8
YouTube::@KhanKarkasss,YouTube,1,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,16.7,0.0,0.0,0.0,0.0,16.7,0.0,16.7,0.0,16.7,0.0,0.0,0.0,0.0,0.0,T17,1
YouTube::@LAURACECILIANAFATE,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@LIZELDAJAIMESGOMEZ,YouTube,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,T17,2
YouTube::@LP-ss3rq,YouTube,1,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,2
YouTube::@Lachicadehumo4120,YouTube,1,9,1,0,0,0,0,0,0,3,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,22.2,0.0,11.1,11.1,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,T07,3
YouTube::@LadyPurpura,YouTube,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T17,2
YouTube::@Leonardoramalc,YouTube,1,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T02,1
YouTube::@LeonelLlovera-zp2gg,YouTube,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,T24,1
YouTube::@Leopiza-u5j3h,YouTube,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,1
YouTube::@LeshoMuñoz,YouTube,1,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,T17,1
YouTube::@LeticiaDominguezMartinez,YouTube,1,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,T07,2
YouTube::@LetyCharls,YouTube,1,20,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,6,0,3,0,1,0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,30.0,0.0,15.0,0.0,5.0,0.0,T20,6
YouTube::@LeónGaldósEuzkadi,YouTube,2,7,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,14.3,0.0,0.0,14.3,14.3,0.0,14.3,14.3,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,T06,1
YouTube::@Libelula08345,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@Liliana-ut6ir,YouTube,2,10,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,T00,3
YouTube::@LilianaTorres-z9i,YouTube,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,T20,1
YouTube::@LilianasaraiCalderonperez,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@LogistikosInmobiliaria,YouTube,1,7,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,14.3,0.0,0.0,14.3,0.0,0.0,0.0,0.0,14.3,14.3,0.0,0.0,0.0,0.0,0.0,T00,2
YouTube::@Lordciro2124,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@LourdesJovitaSolisCruz-g5h3v,YouTube,2,14,3,0,0,0,0,0,0,4,0,1,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,7.1,0.0,7.1,0.0,14.3,0.0,7.1,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,T07,4
YouTube::@Luci_ww,YouTube,1,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,T07,2
YouTube::@LucyHernandez-sm8bd,YouTube,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T10,1
YouTube::@Lucy_Lawless,YouTube,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,T00,2
YouTube::@LuisDiegoSalasRivas-dz2pk,YouTube,1,21,2,0,0,0,2,1,1,2,0,2,1,1,0,0,0,1,0,2,0,2,0,1,1,0,2,9.5,0.0,0.0,0.0,9.5,4.8,4.8,9.5,0.0,9.5,4.8,4.8,0.0,0.0,0.0,4.8,0.0,9.5,0.0,9.5,0.0,4.8,4.8,0.0,9.5,T07,2
YouTube::@LuisHerrera-b3h,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@LuisTorres-kl1zv,YouTube,2,9,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,22.2,T00,4
YouTube::@LupitaLazaro-n8l,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@Luzdemaria-y4p,YouTube,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T00,2
YouTube::@MARIOGA-w8r,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@MARTHA.Patito,YouTube,1,5,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,4
YouTube::@MAVA1686,YouTube,1,6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,16.7,0.0,0.0,16.7,0.0,16.7,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,T13,1
YouTube::@MEGA7155,YouTube,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T15,2
YouTube::@MR-xo6sh,YouTube,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,20.0,T20,2
YouTube::@MS-gu6zu,YouTube,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T15,1
YouTube::@Maccinero2600,YouTube,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,T00,1
YouTube::@ManzanitaLGL,YouTube,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,12.5,0.0,12.5,T13,2
YouTube::@MariaChavez-sg6yi,YouTube,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T00,2
YouTube::@MariaConcepcionCampuzano,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@MariaCoreyLoyaReyes,YouTube,1,11,2,0,2,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0.0,18.2,0.0,0.0,0.0,0.0,36.4,0.0,9.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,4
YouTube::@MariaGonzales777-z3w,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@MariaGutierrez-u7g2k,YouTube,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T10,1
YouTube::@MariaMuñoz-f9p8r,YouTube,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,T24,1
YouTube::@MariaOrtiz-pc5kl,YouTube,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,1
YouTube::@MariaTeresaVillanueva-jr9ch,YouTube,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T14,1
YouTube::@MariaTorres-fj2bd,YouTube,1,8,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12.5,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,T07,3
YouTube::@MariadelosangelesMartu,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@MariojesusSánchezmartinez-o9q,YouTube,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T12,1
YouTube::@MarisolMartinez-u2k,YouTube,1,7,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,14.3,0.0,0.0,14.3,0.0,14.3,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T00,2
YouTube::@Marvin-uk9,YouTube,1,8,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,T11,2
YouTube::@MauricioMartinez-g6q1n,YouTube,1,5,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,3
YouTube::@MayoloAguillonavalos,YouTube,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T13,1
YouTube::@MeGustaVerlo,YouTube,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,2
YouTube::@MelinTorres-k9v,YouTube,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T06,2
YouTube::@MelyOrlaineta,YouTube,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,1
YouTube::@MeyRamos99,YouTube,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T00,1
YouTube::@Moises-z4n,YouTube,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,T25,1
YouTube::@MrLaboratorista,YouTube,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T10,2
YouTube::@Mr_Dr_Tacco,YouTube,1,6,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,T07,3
YouTube::@MsBthy,YouTube,2,7,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,0.0,14.3,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,14.3,T07,3
YouTube::@NIKKYNAY777,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@NataliaCalderón-o4w,YouTube,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T00,1
YouTube::@NellyYolandaBardales,YouTube,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,1
YouTube::@Nerisse-q5v2n,YouTube,1,12,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,1,0.0,0.0,8.3,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,0.0,0.0,25.0,0.0,8.3,0.0,0.0,8.3,T07,4
YouTube::@NoeCampos-l5j,YouTube,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,3
YouTube::@NoheliaRuiz-r9v,YouTube,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,T13,2
YouTube::@Octubre-u2x,YouTube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
YouTube::@OmarR-v8u,YouTube,1,9,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,11.1,0.0,T17,3
YouTube::@Origendelavida-qt6bn,YouTube,1,8,1,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,25.0,0.0,0.0,12.5,25.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,T09,2
YouTube::@Oscar-mex-v9s,YouTube,2,5,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,2
YouTube::@OsirisLigonioLópez,YouTube,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,1
YouTube::@PAL5940,YouTube,2,4,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T07,2
