usuario,posicion_id,tema_id,rank_en_posicion,conteo_tema,pct_usuario_en_tema,n_msgs,n_palabras,plataformas,tema_dominante,sub_dominante
YouTube::@LulyBarba,T14_P2,14,26,3,17.6,2,17,YouTube,T04,T04_S4
YouTube::@FelisaSánchez-y5b,T14_P2,14,27,3,15.0,3,20,YouTube,T06,T21_S1
YouTube::@Atlas3ISam,T14_P2,14,28,3,33.3,2,9,YouTube,T06,T14_S1
Twitter::@adnnoticiasmx,T14_P2,14,29,3,15.8,1,19,Twitter,T09,T09_S1
YouTube::@GuadalupeNunez-je5hm,T14_P2,14,30,3,21.4,3,14,YouTube,T04,T04_S2
YouTube::@fortnitevideos838,T14_P2,14,31,3,25.0,2,12,YouTube,T09,T14_S1
YouTube::@angelesmelchor3726,T14_P2,14,32,3,33.3,1,9,YouTube,T14,T14_S0
YouTube::@anadiaz5794,T14_P2,14,33,3,15.8,1,19,YouTube,T06,T06_S4
YouTube::@kynichjanaabpakal401,T14_P2,14,34,3,27.3,1,11,YouTube,T21,T14_S0
YouTube::@mariagora4391,T14_P2,14,35,3,13.0,1,23,YouTube,T06,T14_S1
YouTube::@miguelleal9708,T14_P2,14,36,3,20.0,1,15,YouTube,T21,T21_S0
YouTube::@teculeo_,T14_P2,14,37,3,30.0,1,10,YouTube,T14,T14_S0
YouTube::@yves21,T14_P2,14,38,3,15.8,3,19,YouTube,T02,T09_S2
Medios::El Sol de México,T15_P1,15,1,616,15.5,168,3976,Medios,T15,T15_S1
YouTube::@mariamunoz4940,T15_P1,15,2,12,22.6,2,53,YouTube,T15,T15_S1
YouTube::@CreciendoconnuestroMéxico,T15_P1,15,3,6,15.0,1,40,YouTube,T15,T15_S1
YouTube::@crescenciajarquinelorza4271,T15_P1,15,4,6,18.8,1,32,YouTube,T06,T15_S4
YouTube::@lizzieguez,T15_P1,15,5,4,12.9,2,31,YouTube,T06,T06_S2
YouTube::@mariateresarosas3268,T15_P1,15,6,4,15.4,1,26,YouTube,T06,T15_S0
YouTube::@Liliana-ut6ir,T15_P1,15,7,3,20.0,2,15,YouTube,T06,T06_S5
YouTube::@juanbarrios9285,T15_P1,15,8,3,13.0,1,23,YouTube,T06,T06_S2
YouTube::@iliandeismenenicolas7219,T15_P1,15,9,3,20.0,1,15,YouTube,T06,T15_S0
YouTube::@SoledadPeralts,T15_P1,15,10,3,30.0,1,10,YouTube,T15,T15_S4
YouTube::@laylatov3941,T15_P1,15,11,3,23.1,1,13,YouTube,T12,T12_S1
Instagram::monicavtampico,T16_P1,16,1,113,13.4,22,844,Instagram,T16,T16_S0
Twitter::@CONCANACO,T16_P1,16,2,25,20.2,4,124,Twitter,T16,T16_S0
Twitter::@olgapsosa,T16_P1,16,3,24,15.5,8,155,Twitter,T18,T02_S1
Instagram::octaviodelato,T16_P1,16,4,24,15.9,2,151,Instagram,T16,T16_S0
Facebook::Karime Cámara Chaín,T16_P1,16,5,13,31.0,22,42,Facebook,T16,T16_S0
Facebook::Ana Laura E P,T16_P1,16,6,12,63.2,12,19,Facebook,T16,T16_S0
Facebook::Dirección de Desarrollo Económico Tampico,T16_P1,16,7,11,22.0,1,50,Facebook,T16,T16_S0
TikTok::israelponceporstreaming,T16_P1,16,8,8,15.4,5,52,TikTok,T07,T07_S0
Facebook::Dirección de Deportes Tampico,T16_P1,16,9,8,13.3,1,60,Facebook,T19,T19_S1
Facebook::Francisco Adrian Pallares Martinez,T16_P1,16,10,8,53.3,7,15,Facebook,T16,T16_S0
TikTok::olgapsosa,T16_P1,16,11,6,15.8,2,38,TikTok,T02,T02_S1
Twitter::@AlcaldesMexico,T16_P1,16,12,6,22.2,2,27,Twitter,T16,T16_S0
Instagram::desecotampico,T16_P1,16,13,6,14.3,1,42,Instagram,T18,T17_S7
Facebook::Myrna Leticia Hernandez,T16_P1,16,14,6,37.5,6,16,Facebook,T22,T22_S3
Facebook::Nyde Turrubiates,T16_P1,16,15,6,100.0,6,6,Facebook,T16,T16_S0
Instagram::recreatetam,T16_P1,16,16,6,13.0,1,46,Instagram,T07,T07_S3
Facebook::Ana Yuliana Mar Torres,T16_P1,16,17,5,23.8,6,21,Facebook,T22,T22_S3
Twitter::@MundoTamaulipas,T16_P1,16,18,5,13.5,5,37,Twitter,T07,T07_S4
Instagram::ucmtampico,T16_P1,16,19,4,17.4,1,23,Instagram,T16,T16_S5
Twitter::@HOYTamaulipas,T16_P1,16,20,4,13.3,6,30,Twitter,T07,T16_S0
Facebook::Veronica Huerta,T16_P1,16,21,4,22.2,2,18,Facebook,T22,T16_S5
Facebook::Deniss Rangel,T16_P1,16,22,3,27.3,3,11,Facebook,T22,T22_S3
Facebook::Margarita San Martin,T16_P1,16,23,3,42.9,3,7,Facebook,T16,T16_S0
TikTok::tamaulipasdirecto,T17_P1,17,1,10,29.4,1,34,TikTok,T17,T17_S0
Twitter::@MarianaSot9eis,T17_P1,17,2,10,52.6,2,19,Twitter,T17,T17_S0
Instagram::desecotampico,T17_P1,17,3,6,14.3,1,42,Instagram,T18,T17_S7
Twitter::@TamaulipasDirec,T17_P1,17,4,5,33.3,1,15,Twitter,T17,T17_S0
Twitter::@dect1608,T17_P1,17,5,5,19.2,3,26,Twitter,T17,T07_S3
Twitter::@Samanthare58281,T17_P1,17,6,4,50.0,1,8,Twitter,T17,T17_S0
Twitter::@Luciohernaoba,T17_P1,17,7,4,44.4,1,9,Twitter,T17,T22_S2
Twitter::@Marcelinabwu,T17_P1,17,8,3,42.9,1,7,Twitter,T17,T17_S0
Twitter::@DnielleCabrera,T17_P1,17,9,3,14.3,1,21,Twitter,T21,T21_S4
Twitter::@CodigoMagentaMx,T17_P1,17,10,3,15.8,1,19,Twitter,T07,T07_S6
Facebook::Guiye Kings,T17_P1,17,11,3,23.1,1,13,Facebook,T17,T18_S4
Twitter::@MilenioTam,T17_P1,17,12,3,18.8,3,16,Twitter,T07,T07_S3
Twitter::@diarionorteof,T17_P1,17,13,3,21.4,1,14,Twitter,T17,T18_S2
YouTube::@GumercindoMendezzuniga,T17_P1,17,14,3,23.1,1,13,YouTube,T17,T10_S2
YouTube::@vevni133,T17_P1,17,15,3,18.8,1,16,YouTube,T17,T00_S6
Facebook::Tampico Gob,T18_P1,18,1,206,22.5,28,915,Facebook,T18,T18_S1
Instagram::metrotampico,T18_P1,18,2,88,28.5,5,309,Instagram,T18,T18_S1
Twitter::@olgapsosa,T18_P1,18,3,25,16.1,8,155,Twitter,T18,T02_S1
Instagram::octaviodelato,T18_P1,18,4,22,14.6,2,151,Instagram,T16,T16_S0
Instagram::olgapsosa,T18_P1,18,5,9,13.4,5,67,Instagram,T07,T07_S3
Instagram::desecotampico,T18_P1,18,6,7,16.7,1,42,Instagram,T18,T17_S7
Facebook::Dirección de Desarrollo Económico Tampico,T18_P1,18,7,7,14.0,1,50,Facebook,T16,T16_S0
YouTube::@OscarRamirez-c1f4u,T18_P1,18,8,6,37.5,3,16,YouTube,T18,T18_S4
YouTube::@LuisDiegoSalasRivas-dz2pk,T18_P1,18,9,5,13.9,1,36,YouTube,T18,T18_S4
YouTube::@MonicaGuadalupeTorresBernal,T18_P1,18,10,5,25.0,2,20,YouTube,T06,T18_S2
Facebook::Turismo Tampico,T18_P1,18,11,4,15.4,16,26,Facebook,T22,T22_S3
Facebook::Myrna Leticia Hernandez,T18_P1,18,12,4,25.0,6,16,Facebook,T22,T22_S3
Twitter::@Ancho72,T18_P1,18,13,4,16.7,2,24,Twitter,T07,T18_S0
YouTube::@haydeerosales9355,T18_P1,18,14,4,20.0,1,20,YouTube,T18,T18_S2
YouTube::@SebasPadilla-s4o,T18_P1,18,15,4,22.2,1,18,YouTube,T18,T18_S4
Facebook::Toño Marín,T18_P1,18,16,3,42.9,1,7,Facebook,T18,T18_S2
Facebook::Jesus Ramirez,T18_P1,18,17,3,13.6,3,22,Facebook,T07,T07_S3
Facebook::Francisco Gomez,T18_P1,18,18,3,30.0,1,10,Facebook,T18,T18_S1
Instagram::armandodelagza,T18_P1,18,19,3,16.7,2,18,Instagram,T07,T07_S3
Facebook::Guiye Kings,T18_P1,18,20,3,23.1,1,13,Facebook,T17,T18_S4
TikTok::mariojuarezreporta,T18_P1,18,21,3,13.0,1,23,TikTok,T07,T07_S0
YouTube::@Elias-Canetti-666,T18_P1,18,22,3,30.0,2,10,YouTube,T18,T18_S3
Twitter::@YUMARE20,T18_P1,18,23,3,18.8,2,16,Twitter,T21,T21_S2
YouTube::@YazminSolis-wm9im,T18_P1,18,24,3,50.0,1,6,YouTube,T18,T18_S0
YouTube::@PanfiloHenandez,T18_P1,18,25,3,42.9,2,7,YouTube,T18,T18_S5
YouTube::@albertogamez9514,T18_P1,18,26,3,42.9,1,7,YouTube,T18,T18_S2
YouTube::@cartógrafos-f8w,T18_P1,18,27,3,37.5,1,8,YouTube,T21,T18_S0
YouTube::@horacioramirez4710,T18_P1,18,28,3,30.0,2,10,YouTube,T18,T18_S0
YouTube::@jesusjaimegonzalez4872,T18_P1,18,29,3,25.0,1,12,YouTube,T06,T18_S2
Twitter::@Fervaltierra92,T19_P1,19,1,32,59.3,2,54,Twitter,T19,T19_S0
Instagram::americo.villarreal,T19_P1,19,2,29,16.1,11,180,Instagram,T19,T19_S4
Twitter::@MuroPoliticoMX,T19_P1,19,3,21,31.3,5,67,Twitter,T19,T19_S3
Twitter::@LaTalacha,T19_P1,19,4,16,22.5,4,71,Twitter,T19,T19_S4
Twitter::@TvAstronoticias,T19_P1,19,5,15,60.0,2,25,Twitter,T19,T19_S3
Twitter::@elmercuriotam,T19_P1,19,6,11,18.0,7,61,Twitter,T19,T19_S0
Twitter::@lacapital2006,T19_P1,19,7,11,61.1,1,18,Twitter,T19,T19_S3
Twitter::@valtierrahdz,T19_P1,19,8,11,57.9,2,19,Twitter,T19,T19_S0
Twitter::@ElStandardDeTam,T19_P1,19,9,10,23.3,2,43,Twitter,T19,T19_S0
Twitter::@laexpresionmx,T19_P1,19,10,9,14.5,7,62,Twitter,T07,T07_S0
Facebook::Dirección de Deportes Tampico,T19_P1,19,11,8,13.3,1,60,Facebook,T19,T19_S1
Twitter::@CarlosIbarraMo3,T19_P1,19,12,8,19.0,2,42,Twitter,T07,T19_S0
TikTok::tamaulipas.al.dia,T19_P1,19,13,7,12.1,1,58,TikTok,T01,T19_S3
Twitter::@IPSSET,T19_P1,19,14,4,33.3,1,12,Twitter,T19,T05_S9
Twitter::@EjeConurbado,T19_P1,19,15,4,18.2,2,22,Twitter,T07,T19_S0
Twitter::@HOYTamaulipas,T19_P1,19,16,4,13.3,6,30,Twitter,T07,T16_S0
Twitter::@RadioUAT,T19_P1,19,17,4,14.8,2,27,Twitter,T05,T05_S5
Twitter::@AgenciaOCNLD,T19_P1,19,18,3,15.0,3,20,Twitter,T19,T09_S1
TikTok::tamaulipashabla,T19_P1,19,19,3,23.1,1,13,TikTok,T19,T19_S0
Facebook::Linda Valdez Cruz,T19_P1,19,20,3,17.6,3,17,Facebook,T22,T22_S3
Twitter::@CodigoMagentaMx,T19_P1,19,21,3,15.8,1,19,Twitter,T07,T07_S6
Twitter::@ae_informativo,T19_P1,19,22,3,15.8,2,19,Twitter,T19,T03_S1
YouTube::@LourdesJovitaSolisCruz-g5h3v,T19_P1,19,23,3,16.7,2,18,YouTube,T19,T19_S2
YouTube::@candelariarosascastro8516,T19_P1,19,24,3,42.9,1,7,YouTube,T19,T19_S2
YouTube::@AntonioLopez-nv7ts,T20_P1,20,1,5,33.3,6,15,YouTube,T20,T10_S6
Twitter::@Ancho72,T20_P1,20,2,4,16.7,2,24,Twitter,T07,T18_S0
YouTube::@virgenguadalupecortazarvaz5164,T20_P1,20,3,4,20.0,1,20,YouTube,T03,T20_S1
YouTube::@DanielRuiz-k5d,T20_P1,20,4,4,15.4,3,26,YouTube,T21,T21_S1
Twitter::@MLopezSanMartin,T20_P1,20,5,3,21.4,1,14,Twitter,T20,T20_S8
YouTube::@EdilArmenta,T20_P1,20,6,3,17.6,1,17,YouTube,T05,T05_S7
YouTube::@SebastianarteagaArteaga,T20_P1,20,7,3,33.3,2,9,YouTube,T20,T20_S2
YouTube::@alexvillalpando3710,T20_P1,20,8,3,18.8,1,16,YouTube,T22,T22_S0
YouTube::@mimimorelos,T20_P1,20,9,3,12.5,2,24,YouTube,T06,T06_S0
YouTube::@potrodm,T20_P1,20,10,3,25.0,1,12,YouTube,T20,T20_S0
Twitter::@AdriDelgadoRuiz,T21_P1,21,1,28,32.2,1,87,Twitter,T21,T21_S4
YouTube::@carlosmacedaramirez2941,T21_P1,21,2,15,27.3,1,55,YouTube,T21,T21_S4
Twitter::@athendoflight,T21_P1,21,3,13,25.5,3,51,Twitter,T21,T07_S0
Twitter::@pfrancoe,T21_P1,21,4,12,24.0,2,50,Twitter,T21,T21_S4
YouTube::@CCC-di7to,T21_P1,21,5,11,57.9,3,19,YouTube,T21,T21_S3
YouTube::@RogelioBarroso-v7e,T21_P1,21,6,11,29.7,1,37,YouTube,T21,T12_S6
YouTube::@FranciscoChavez-m6w,T21_P1,21,7,11,40.7,2,27,YouTube,T21,T21_S3
YouTube::@miguelangelespinalacosta5951,T21_P1,21,8,10,50.0,2,20,YouTube,T21,T21_S3
YouTube::@adolfolopez9991,T21_P1,21,9,10,47.6,4,21,YouTube,T21,T21_S6
YouTube::@JesusRodriguez-rw6fy,T21_P1,21,10,9,45.0,1,20,YouTube,T21,T21_S5
YouTube::@lourdesvelez3320,T21_P1,21,11,9,37.5,1,24,YouTube,T21,T21_S4
YouTube::@VictorAguilar-ws6ok,T21_P1,21,12,9,64.3,1,14,YouTube,T21,T06_S1
YouTube::@leonardocisneros6189,T21_P1,21,13,8,15.1,1,53,YouTube,T21,T24_S0
YouTube::@ramonarturoneyoy,T21_P1,21,14,8,53.3,1,15,YouTube,T21,T21_S1
Twitter::@DnielleCabrera,T21_P1,21,15,8,38.1,1,21,Twitter,T21,T21_S4
YouTube::@HerlindaJimenezVentura,T21_P1,21,16,7,43.8,1,16,YouTube,T21,T21_S7
YouTube::@JoséArturoMartinezRodrigue-u3q,T21_P1,21,17,7,53.8,1,13,YouTube,T21,T21_S0
YouTube::@CandelarioCastillo-c2o,T21_P1,21,18,7,20.0,1,35,YouTube,T21,T04_S0
YouTube::@chiliwilypb,T21_P1,21,19,7,100.0,1,7,YouTube,T21,T21_S5
YouTube::@matilde2101,T21_P1,21,20,7,70.0,1,10,YouTube,T21,T21_S6
YouTube::@LuzmaríaAburto-w9e,T21_P1,21,21,6,66.7,1,9,YouTube,T21,T21_S3
YouTube::@Ma.EugeniaAlvarado,T21_P1,21,22,6,54.5,1,11,YouTube,T21,T21_S6
YouTube::@JhonDothon,T21_P1,21,23,6,33.3,1,18,YouTube,T21,T21_S3
YouTube::@trinidadguadalupesanchezri5945,T21_P1,21,24,6,85.7,1,7,YouTube,T21,T21_S1
YouTube::@robertoespinosa7763,T21_P1,21,25,6,54.5,1,11,YouTube,T21,T21_S1
YouTube::@JB2026ftu,T21_P1,21,26,6,42.9,2,14,YouTube,T21,T14_S0
Twitter::@Agosita_,T21_P1,21,27,6,25.0,1,24,Twitter,T21,T21_S1
Twitter::@licperez01,T21_P1,21,28,6,35.3,2,17,Twitter,T21,T21_S6
Twitter::@a_ravine88,T21_P1,21,29,6,37.5,2,16,Twitter,T21,T21_S6
YouTube::@MaricarmenGarza-v3b,T21_P1,21,30,6,40.0,1,15,YouTube,T21,T21_S1
YouTube::@elizabethortega9506,T21_P1,21,31,5,38.5,1,13,YouTube,T21,T21_S1
YouTube::@TanoLeónVázquez-r8i,T21_P1,21,32,5,29.4,1,17,YouTube,T21,T22_S4
YouTube::@cinchvb2856,T21_P1,21,33,5,50.0,1,10,YouTube,T21,T21_S1
YouTube::@cartógrafos-f8w,T21_P1,21,34,5,62.5,1,8,YouTube,T21,T18_S0
YouTube::@juanmanuelherediasilva9443,T21_P1,21,35,5,62.5,1,8,YouTube,T21,T21_S3
YouTube::@mariamalagon1788,T21_P1,21,36,5,62.5,1,8,YouTube,T21,T21_S5
YouTube::@JuanFernandez-m8d,T21_P1,21,37,5,83.3,1,6,YouTube,T21,T21_S5
YouTube::@RaulCoronadoMartínez-v8t6d,T21_P1,21,38,4,30.8,1,13,YouTube,T21,T21_S5
YouTube::@LN16luznat,T21_P1,21,39,4,66.7,1,6,YouTube,T21,T21_S0
YouTube::@LetyCharls,T21_P1,21,40,4,13.3,1,30,YouTube,T06,T06_S0
YouTube::@JeronimoGonzalezRomero-sr5sn,T21_P1,21,41,4,40.0,1,10,YouTube,T21,T21_S7
YouTube::@MartinGonzalezCordero-w8h,T21_P1,21,42,4,30.8,1,13,YouTube,T21,T21_S5
YouTube::@Julio-l7r4e,T21_P1,21,43,4,19.0,3,21,YouTube,T06,T06_S11
Twitter::@arturoavila_mx,T21_P1,21,44,4,57.1,1,7,Twitter,T21,T21_S3
Twitter::@gordametebocado,T21_P1,21,45,4,36.4,1,11,Twitter,T21,T04_S4
YouTube::@GilbertoSadot,T21_P1,21,46,4,15.4,2,26,YouTube,T02,T02_S1
YouTube::@HernestoCamposeco125,T21_P1,21,47,4,66.7,1,6,YouTube,T21,T08_S1
YouTube::@JavierPartida-w7m,T21_P1,21,48,4,50.0,1,8,YouTube,T21,T21_S5
YouTube::@GabrielGastelum-v2b,T21_P1,21,49,4,80.0,1,5,YouTube,T21,T21_S4
YouTube::@AngelicaGarcia-ng9jz,T21_P1,21,50,4,50.0,1,8,YouTube,T21,T21_S8
YouTube::@FelisaSánchez-y5b,T21_P1,21,51,4,20.0,3,20,YouTube,T06,T21_S1
YouTube::@shadowmxli,T21_P1,21,52,4,13.8,1,29,YouTube,T21,T21_S1
YouTube::@rakelt3199,T21_P1,21,53,4,28.6,1,14,YouTube,T21,T21_S1
YouTube::@peliculasgeniales1270,T21_P1,21,54,4,44.4,1,9,YouTube,T21,T21_S6
YouTube::@luisrangel4081,T21_P1,21,55,4,80.0,1,5,YouTube,T21,T21_S4
YouTube::@isabeloliveraibarra3145,T21_P1,21,56,4,40.0,1,10,YouTube,T21,T21_S5
YouTube::@martincendejasmedrano1529,T21_P1,21,57,4,25.0,1,16,YouTube,T08,T05_S7
YouTube::@miguelleal9708,T21_P1,21,58,4,26.7,1,15,YouTube,T21,T21_S0
YouTube::@kynichjanaabpakal401,T21_P1,21,59,4,36.4,1,11,YouTube,T21,T14_S0
YouTube::@gerardomarv.9732,T21_P1,21,60,4,30.8,1,13,YouTube,T21,T11_S5
YouTube::@enriquegarza8243,T21_P1,21,61,4,66.7,1,6,YouTube,T21,T21_S6
YouTube::@eiguajardo,T21_P1,21,62,4,13.3,2,30,YouTube,T06,T06_S2
YouTube::@ernestomarquez3216,T21_P1,21,63,4,36.4,1,11,YouTube,T21,T21_S0
YouTube::@abundiorodriguezocampo1777,T21_P1,21,64,4,80.0,1,5,YouTube,T21,T21_S0
YouTube::@Tetrix4ever,T21_P1,21,65,4,50.0,1,8,YouTube,T21,T21_S4
YouTube::@andreaa567,T21_P1,21,66,4,23.5,1,17,YouTube,T21,T21_S1
YouTube::@franciscomoncada6232,T21_P1,21,67,4,23.5,1,17,YouTube,T21,T21_S1
YouTube::@lolafarras3700,T21_P1,21,68,4,40.0,1,10,YouTube,T21,T21_S6
YouTube::@GarciaValent,T21_P1,21,69,4,18.2,2,22,YouTube,T21,T03_S3
YouTube::@hmmtj1,T21_P1,21,70,4,44.4,1,9,YouTube,T21,T21_S1
Twitter::@victorpaco16,T21_P1,21,71,3,42.9,1,7,Twitter,T21,T21_S6
YouTube::@MartinDelgado-y9s,T21_P1,21,72,3,60.0,1,5,YouTube,T21,T21_S4
YouTube::@MariaFernandez-yj8gj,T21_P1,21,73,3,50.0,1,6,YouTube,T21,T10_S2
YouTube::@LeónGaldósEuzkadi,T21_P1,21,74,3,21.4,3,14,YouTube,T06,T06_S0
YouTube::@JesusBalderas-e8b,T21_P1,21,75,3,50.0,1,6,YouTube,T21,T21_S3
YouTube::@HipolitoGarciaMartinez-tz9cc,T21_P1,21,76,3,27.3,1,11,YouTube,T06,T06_S0
YouTube::@FranciscoPerez-pj9dv,T21_P1,21,77,3,60.0,1,5,YouTube,T21,T21_S3
YouTube::@JGl3mil,T21_P1,21,78,3,21.4,2,14,YouTube,T06,T06_S0
Twitter::@estarc62,T21_P1,21,79,3,37.5,1,8,Twitter,T21,T21_S6
YouTube::@AlejandroHernandez-l7x4r,T21_P1,21,80,3,15.8,1,19,YouTube,T21,T21_S8
YouTube::@Ange-i6h,T21_P1,21,81,3,60.0,1,5,YouTube,T21,T21_S6
YouTube::@ClaudiaCoutiño-y6u,T21_P1,21,82,3,30.0,2,10,YouTube,T21,T14_S0
YouTube::@Emmacervantes-c6t,T21_P1,21,83,3,37.5,1,8,YouTube,T21,T09_S1
YouTube::@RicharPerez-r1c5j,T21_P1,21,84,3,50.0,1,6,YouTube,T21,T21_S6
YouTube::@MiguelÁngelPalomares-v5t,T21_P1,21,85,3,18.8,1,16,YouTube,T22,T22_S0
YouTube::@MiguelDiazSr,T21_P1,21,86,3,60.0,1,5,YouTube,T21,T21_S1
YouTube::@MelchorMartinez-h2g,T21_P1,21,87,3,20.0,2,15,YouTube,T21,T10_S11
YouTube::@delfinoalvarado8783,T21_P1,21,88,3,42.9,2,7,YouTube,T21,T21_S8
YouTube::@claudiatalavera6162,T21_P1,21,89,3,42.9,1,7,YouTube,T21,T21_S1
YouTube::@azimut1343,T21_P1,21,90,3,60.0,1,5,YouTube,T21,T21_S1
YouTube::@enriquem2803,T21_P1,21,91,3,60.0,1,5,YouTube,T21,T21_S3
YouTube::@adrianaluis4987,T21_P1,21,92,3,50.0,1,6,YouTube,T21,T21_S1
YouTube::@alcaraZ70,T21_P1,21,93,3,33.3,1,9,YouTube,T21,T21_S6
YouTube::@americanonocturno,T21_P1,21,94,3,60.0,1,5,YouTube,T21,T21_S4
YouTube::@anateresa3478,T21_P1,21,95,3,60.0,1,5,YouTube,T21,T21_S5
YouTube::@anyaalvamor973,T21_P1,21,96,3,25.0,1,12,YouTube,T06,T21_S1
YouTube::@atzina8207,T21_P1,21,97,3,27.3,1,11,YouTube,T21,T12_S3
YouTube::@biolvsr1046,T21_P1,21,98,3,14.3,2,21,YouTube,T06,T21_S1
YouTube::@SalvadorMondragon-t7b2m,T21_P1,21,99,3,37.5,1,8,YouTube,T21,T21_S5
YouTube::@ezequielgarcia9640,T21_P1,21,100,3,25.0,1,12,YouTube,T21,T21_S1
YouTube::@fernandoaviles5752,T21_P1,21,101,3,25.0,1,12,YouTube,T21,T08_S2
YouTube::@emiliaorozcomaravilla3748,T21_P1,21,102,3,60.0,1,5,YouTube,T21,T21_S3
YouTube::@hebertovillatoro276,T21_P1,21,103,3,30.0,1,10,YouTube,T21,T21_S5
YouTube::@haydeerosales9355,T21_P1,21,104,3,15.0,1,20,YouTube,T18,T18_S2
YouTube::@j.santaella9202,T21_P1,21,105,3,25.0,1,12,YouTube,T10,T10_S2
YouTube::@josezavala7968,T21_P1,21,106,3,21.4,1,14,YouTube,T21,T21_S1
YouTube::@juliodiaz8830,T21_P1,21,107,3,50.0,1,6,YouTube,T21,T06_S1
YouTube::@luck5435,T21_P1,21,108,3,30.0,1,10,YouTube,T21,T06_S0
YouTube::@lucialeguizamon590,T21_P1,21,109,3,14.3,1,21,YouTube,T06,T21_S1
YouTube::@jususvuszcus7914,T21_P1,21,110,3,50.0,1,6,YouTube,T21,T21_S3
YouTube::@manuelvazquez9862,T21_P1,21,111,3,50.0,1,6,YouTube,T21,T21_S8
YouTube::@miriammartinezalarcon8465,T21_P1,21,112,3,37.5,1,8,YouTube,T21,T05_S7
YouTube::@manueldesantiago1677,T21_P1,21,113,3,23.1,1,13,YouTube,T21,T12_S6
YouTube::@ramonchavezgarcia1367,T21_P1,21,114,3,20.0,1,15,YouTube,T22,T22_S2
YouTube::@yotaroukauka,T21_P1,21,115,3,17.6,1,17,YouTube,T21,T22_S0
Twitter::@art7951,T21_P2,21,1,11,57.9,2,19,Twitter,T21,T21_S3
YouTube::@martharodriguez7193,T21_P2,21,2,9,23.1,1,39,YouTube,T21,T21_S5
YouTube::@DanielRuiz-k5d,T21_P2,21,3,7,26.9,3,26,YouTube,T21,T21_S1
Twitter::@azucenau,T21_P2,21,4,7,22.6,1,31,Twitter,T21,T21_S3
YouTube::@chichotlaiye3994,T21_P2,21,5,6,54.5,1,11,YouTube,T21,T06_S1
YouTube::@maye-lla007,T21_P2,21,6,6,33.3,1,18,YouTube,T21,T21_S2
YouTube::@FidelAye,T21_P2,21,7,5,26.3,1,19,YouTube,T14,T14_S0
Twitter::@JJDiazMachuca,T21_P2,21,8,5,19.2,1,26,Twitter,T07,T07_S6
YouTube::@pg-nl7fo,T21_P2,21,9,5,41.7,3,12,YouTube,T21,T08_S4
YouTube::@JulioCesar-z9i2l,T21_P2,21,10,4,36.4,1,11,YouTube,T21,T21_S3
YouTube::@LolaMacias-i6k,T21_P2,21,11,4,80.0,1,5,YouTube,T21,T21_S2
YouTube::@eliseosanchez6616,T21_P2,21,12,4,66.7,1,6,YouTube,T21,T21_S2
YouTube::@IsmaelHernandez-x6b,T21_P2,21,13,4,57.1,1,7,YouTube,T21,T04_S0
Twitter::@YUMARE20,T21_P2,21,14,4,25.0,2,16,Twitter,T21,T21_S2
YouTube::@ALEJANDROINZUNZAMOYA,T21_P2,21,15,4,66.7,1,6,YouTube,T21,T21_S3
Facebook::Fidencio Rocha,T21_P2,21,16,4,22.2,3,18,Facebook,T22,T22_S3
YouTube::@miguelangelleal451,T21_P2,21,17,4,26.7,1,15,YouTube,T22,T22_S3
YouTube::@javiermunoz4307,T21_P2,21,18,4,13.3,1,30,YouTube,T04,T04_S4
YouTube::@marioomd1232,T21_P2,21,19,4,36.4,1,11,YouTube,T21,T13_S4
YouTube::@unammexico-j2e,T21_P2,21,20,4,21.1,1,19,YouTube,T10,T10_S0
YouTube::@araceliramirez5439,T21_P2,21,21,4,40.0,2,10,YouTube,T21,T21_S2
YouTube::@albertootero704,T21_P2,21,22,4,30.8,1,13,YouTube,T21,T21_S2
YouTube::@PlanosARCOS,T21_P2,21,23,4,30.8,1,13,YouTube,T21,T21_S7
YouTube::@PatriciaMunguia-t7y,T21_P2,21,24,4,66.7,2,6,YouTube,T21,T21_S3
YouTube::@JuanIgnacioMendozaChávez-l8z2p,T21_P2,21,25,3,42.9,2,7,YouTube,T21,T21_S5
YouTube::@JhanGoz-u8m3k,T21_P2,21,26,3,37.5,1,8,YouTube,T06,T15_S0
YouTube::@IsraelMartinez-p5w,T21_P2,21,27,3,27.3,2,11,YouTube,T06,T06_S2
YouTube::@BrendaHernandez-nu9vj,T21_P2,21,28,3,37.5,1,8,YouTube,T21,T19_S6
TikTok::enconcretonoticias,T21_P2,21,29,3,27.3,1,11,TikTok,T07,T07_S0
YouTube::@AnaGarcia-bl7im,T21_P2,21,30,3,42.9,1,7,YouTube,T21,T21_S7
YouTube::@VeronicaMendez-t8o,T21_P2,21,31,3,13.0,4,23,YouTube,T06,T06_S0
YouTube::@TitoOtero-u4q,T21_P2,21,32,3,50.0,1,6,YouTube,T21,T21_S5
YouTube::@laetitiagtz-hp1jd,T21_P2,21,33,3,25.0,1,12,YouTube,T08,T08_S8
YouTube::@joelbaizabal2765,T21_P2,21,34,3,50.0,1,6,YouTube,T21,T04_S1
YouTube::@albitamun,T21_P2,21,35,3,42.9,1,7,YouTube,T21,T21_S3
YouTube::@aureliorivera-r4b,T21_P2,21,36,3,18.8,1,16,YouTube,T21,T18_S4
YouTube::@OmarCuriel-x2i,T21_P2,21,37,3,50.0,1,6,YouTube,T21,T07_S6
YouTube::@TheCatbert2010,T21_P2,21,38,3,15.8,3,19,YouTube,T06,T06_S2
