contexto_id,plataforma,n_mensajes_utiles,n_lemas,lemas
YouTube|https://www.youtube.com/watch?v=7QP8AXAEm-Q,YouTube,7,47,pasar harfuch dejsr enganar harfuch alla tierra burlar contestar telefono aparte apatrida traidoro cobarde resultar favor admitir pregunta asesorar acerca respuesta encubrir deber investigar fondo lla llegar precio jarfuch fallar omar creer conocimiento dame jefe agente quemser cuartado destituyan politica alcoholica irresponsable cualquiera republica merecer serio responsable
Twitter|https://x.com/EleeseNoticias/status/2049263076726219137,Twitter,1,17,monica villarreal reafirmar firme compromiso salud bienestar familia tampico mensaje esperanza dedicacion construir futuro saludable cdvictoria tamaulipas
YouTube|https://www.youtube.com/watch?v=DEjnuh-pd5c,YouTube,1,1,desquicio
Twitter|https://x.com/Jaume_Osante/status/2049311622473105667,Twitter,1,12,tampico promocionar nivel internacional tianguis turistico buscar atraer visitante tampico revistadebate nota
Twitter|https://x.com/gruponoticiaspc/status/2049328643550195974,Twitter,1,19,tampico fortalecer proyeccion turistico tianguis turistico mexico asistir inauguracion tianguis turistico mexico celebrado acapulco guerrero alcaldesa tampico monica villarreal
Twitter|https://x.com/VoxPopuliNoti/status/2049356015846498376,Twitter,1,19,tampico fortalecer proyeccion turistico tianguis turistico mexico tampico destacar riqueza historico cultural gastronomico sector turistico nacional tampico tamaulipas turismo
YouTube|https://www.youtube.com/watch?v=TFGBidaaSag,YouTube,6,52,querer regreso soberania nacional ladrillazo merecer encabezado tonto salpicar gobierno morena confirmar urdido amlo moren salpicar insinuar responsabilidad seguir montenegro bravo exito gracias analisis informacion merecer ladrillazo chancludar destruccion instituciones juez tombolero derrame chapopotera imaginario barcelona errado pensar ifenss soiberania real cubanos medicos drama republicano autocracia perdido libertad amenazar sat gracias analisis
Facebook|https://www.facebook.com/reel/967213862834622/,Facebook,4,30,gusto saludar manuel negrete orgullo futbol mexicano autor gol espectacular historia mundial copa mundial fifa mexico gusto escuchar mano admiracion encanto calidez tampico saludos tampico tamaulipas saludo bendicion gol mundial
Facebook|https://www.facebook.com/TampicoGob/posts/pfbid02XmGneAZc8qM9pymS5QNj7sQ2KoXibe3rJQGgz7NEhsR7SHcJwGh8SH2oVAwetSgBl,Facebook,7,51,nina nino esperar manana jueves abril auditorio municipal tampico festejad dia espectacular funcion lucha libre payaso juegos diversion regalo sorpresa aah mercadito huasteco casa cultura ven familia celebrarer ninos ninas tampicotecuida tampicovacontodo jharid diaz ocaber nino festival jeje victoria diaz evento nino nina fatiima adamms vamono gracias alcaldesa fabuloso diversion nino
Facebook|https://www.facebook.com/monicavtampico/videos/1700469917974607/,Facebook,6,31,acompanenme tianguis turistico promocion municipio acapulco gro sede evento referencial turismo pais excelente tampico excelente tampico presidenta monica villarreal excelente lic tampico tampico gracias excelente promocion tampico hermoso aplausos presidenta monica
Twitter|https://x.com/BtzaB/status/2049565073866203353,Twitter,1,16,tampico vacacion centro senaletica ceda peaton gente manejar pata valer peaton respetar mal andar torear coche
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid0oLfDEczPCbMCGkFCeY7Ngqs7uRcrS1DWo4JzeHDxGiJoZM8363ir5ze1eF93tNuBl,Facebook,6,65,tianguis turistico mexico firmar acuerdo clave impulsar promocion internacional mejorar conectividad querer persona descubrar firma convenio ano consecutivo conexstur seguir esencia tampico mundo mostrar historia sabor tradicion enorgullecer etn turistar lujo viva aerobus seguir abrir camino facil accesible seguir difundir tampico oportunidad entrevista blanca becerril conductor heraldo media group voz identidad espacio tanpicovacontodo excelente evento realzar ciudad exelencia distinguir felicidades exito tampico gracias tampico alto
Facebook|https://www.facebook.com/ProteccionCivilTampico/posts/pfbid0e2cfGRprQujbUQdewCyhS6pLPnHxentqFZ8f8uwQQN2kgYaRWNm9VaM9EKqVAEQkl,Facebook,3,111,recorrido supervision zonas bajas interes monica villarreal anaya presidenta municipal tampico garantizar seguridad familia temporada lluvia huracan cabo recorrido colaboracion rogelio ontiveros secretario obras publicas desarrollo urbano jose antonio marin flores director proteccion civil tampico equipo visitar colonia guadalupe victoria situado debajo puente tampico vicente guerrero sector moscu recorrido evaluar labor necesario prevenir inundacion zona municipio vulnerable riesgo derivado creciente rio laguna lluvia constante afectar region buscar implementar accion efectivo proteger comunidad temporada precipitacion huracan tampico cuida proteccion civil proteccionciviltampico tampicotecuida tampicosomostodos bomberostampico secretariadeobraspublicastampico excelente proteccion civil obra publico accion traer resultado critico colonia deber solucion real ahorita temporada lluvia forma real claro zona mercado area lluvia vallar tomar foto nota
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid02tPLmgYnDoRyNdQ9kQMDv8wkFfC5kiepZNF6HZqmCzSkUsxMz1hP4Ny7Pfbsf8RU2l,Facebook,3,39,prolongacion avenida hidalgo limpieza marcha barrido recoleccion despeje via publico residuo orden entorno monica villarreal anaya seguir impulsar accion transformar ciudad basico fundamental avenida limpio avenida seguro agradable monica villarreal tampico gob secretaria servicios publicos tampico mantengamos limpio cuidad
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid02VU35cunZXUPb8vnRc3S86fB3cBd8d69Lk4eee5H5LSATGDoCKmNDWNA2aNwxoKWhl,Facebook,1,37,colonia obrera etapa miercoles abril jornada descacharrizacion numero camion tonelada basura especial criadero riesgo tranquilidad monica villarreal anaya seguir firme estrategia sumar jornada cacho cacharro comunidad sano monica villarreal tampico gob direccion salud tampico promociondelasaludtampico distritodesaludparaelbienestariitampico sincriaderosmexicoprotegesusaludyelmundial
Facebook|https://www.facebook.com/servpublicostampico/posts/pfbid03sYXC2w7nnTYrqSyjHVokMuMZyMnvcipPN3cE36eDrcWUokh5tNP3RDPaamqkTDPl,Facebook,6,104,canal pluvial cielo abierto calle heliotropo jardines champayan personal maquinario limpieza desazolve tramo clave objetivo agua fluir obstruccion basura deje deber monica villarreal anaya priorizar atencion critico evitar riesgo temporada lluvia seguir avanzar calle calle canal canal monica villarreal tampico gob lluvia excelente jornada descacharrizacion colonia vecino calle limonaria calle costado canal necesitar jornada descacharrizacion solar baldio utilizar basurero criadero animal prever tapar canal coladera ojala apoyar limpiar limonario encontrar costado utilizar basurero solar baldio gente agarrar tirar basura dia animal tmb basura ahorita acabar limpiar ojala vecino limpiar terreno batallar basura gente malamente tirar limpieza dren fluvial colonia villa hermosa matamoros sexto avenida
Twitter|https://x.com/EleeseNoticias/status/2049651385591816244,Twitter,2,10,impulsar monica villarreal promocion internacional conectividad tampico razon mario lopez
Twitter|https://x.com/Jaume_Osante/status/2049652533644189759,Twitter,1,11,tampico abrir mundo turismo vuelo alianza estrategico crecer tampico revistadebate nota
Twitter|https://x.com/gruponoticiaspc/status/2049678203510268098,Twitter,2,40,impulsar monica villarreal promocion internacional conectividad tampico marco tianguis turistico acapulco alcaldesa tampico monica villarreal anaya reafirmar compromiso desarrollo turistico leer ciudad madero fortalecer cultura preventivo simulacro nacional evacuacion masivo ejercicio evacuacion centro cultural bicentenario gobierno ciudad madero sumar leer
Twitter|https://x.com/VoxPopuliNoti/status/2049680879413350603,Twitter,1,19,impulsar monica villarreal promocion internacional conectividad tampico tamaulipas alcaldesa firma acuerdo impulsar presencia destino mercado nacional internacional tampico tamaulipas
Facebook|https://www.facebook.com/reel/962843196127863/,Facebook,3,45,abril recordar importante celebrar nina nino reconocer alegria cuidar bienestar dia mes abril organizar acondicionar espacio pensado especialmente nina nino jugar disfrutar seguir centro accion vivar etapa especial alegria amor recuerdo bonito feliz dia nina nino tampico tampico cuidar monica villarreal tampixo crecer tampico nino
Facebook|https://www.facebook.com/reel/1004834438871729/,Facebook,7,71,dia nino querer direccion transito vialidad tampico seguir lineamiento gobierno humanista encabezado monica villarreal dia mision servir proteger recomendacion cruza esquina mirar pasar cinturon seguridad recordar jugar calle celebrar alegria sueno futuro feliz dia nino escuela invitar solicitar platica peaton pasajero impartida departamento educacion vial perteneciente direccion aprender crecer tampicotecuida tampicovacontodo direccion transito vialidad tampico lindo adulto like pequenito adulto feliz nino hermoso video wooow hermoso mensaje reflexion ayuder cultura vial
Facebook|https://www.facebook.com/reel/811298178343108/,Facebook,5,40,invitar disfrutar funcion lucha libre texano super nova grande ring vivir tarde lleno alegria diversion auditorio municipal tampico festejar nino merecer crear inolvidable familia esperar gusto tampicotecuida tampicovacontodo gracias presidenta alegria pequ emocion nino pasar genial padre nino divertir vamossss
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid02SeDmyg3X8TxzJpDmTvbFaUfYxwnRL89dBBaprrHpwGUBwMZXYdLCarKo7DyjD2GNl,Facebook,3,13,feliz dia ninez ensenar amor espontaneidad persona ninos feliz futuro brillante ecxelente felicidad
Facebook|https://www.facebook.com/TampicoGob/videos/2106151626595795/,Facebook,6,31,festejo dia nino auditorio municipal gracias evento feliz dia nino tampico bonito evento gracias fabuloso evento excelente evento nino juguete lunch jugo gracias presidenta nino feliz alegria ninez tampiqueno gracias presidenta
Facebook|https://www.facebook.com/TampicoGob/posts/pfbid02vNfhMoRKzjg2UebHDTVs9UFTXsY2o3VgaWrSyDBhYRuay7AJ65CVuwKmtHsi9WUel,Facebook,1,2,tampico presente
Facebook|https://www.facebook.com/reel/2440175309764130/,Facebook,4,33,seguir celebrar nina nino tampico convivencia familiar regalar alegria diversion gracias nina nino acompanar evento nino felicidad divertido pequ gracias presidenta monica villarreal maravilloso nino nina feliz bonito evento gracia invitacion gusto evento
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid0wRHCrGZJqRUxjRjWDRXjd4PbPfu94tf25jsP52WqXk4K9iP8WnNJ1L1zZVBWcgtpl,Facebook,7,79,vivir tarde lleno sonrisa auditorio municipal tampico nina nino celebrar dia acompanado familia disfrutar lucha libre regalo dinamico alegria recordar importante seguir construir espacio felicidad gusto compartir festejo equipo dif cabildo familia tampiquenas mercadito huasteco casa cultura seguir impulsar emprendedor local tampico seguir dia nina nino crecer feliz seguro rodeado amor bienestar prioridad excelente evento nino feliz excelente evento presidenta monica villarreal seguir exito excelente evento saludos presidenta apoye bonito evento gracias presidenta exito grasias lic monica villarreal dlb
Twitter|https://x.com/Jaume_Osante/status/2050048713549135979,Twitter,1,12,tampico festejar grande mil nino show regalo convivencia familiar tampico revistadebate nota
Facebook|https://www.facebook.com/TampicoGob/posts/pfbid02LpKq1rXvbU6jJJp46kbd516seNJvBeztorNwrnpTE6vmiCtzws2p9UUnyz2eFaPLl,Facebook,7,25,bonito felicidad pequ wowwww lleno felicidadez alcaldesar festejo nino nino gustar regalo alcaldesa gracia excelente evento nino bonito hora alcaldesa tampico excelente evento hora alcaldesa
Facebook|https://www.facebook.com/TampicoGob/posts/pfbid02ivtWfz99NBN8mCjyA24DM8NMhcKJhF9NA9s3Sd6an2PsoU1Hs43rruCJmuQVJEiTl,Facebook,2,24,celebrar aniversario fundacion ciudad madero tampico reconocer historia orgullo impulso brindar region labor presidente municipal erasmo gonzalez robledo felicidades siglo identidad transformacion felicidad vecino
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid0Y2nH2vzfZD8rbx5nBVY6raNnc5JncJnuz4MppW9d3jECsrmLuKEdTuk3uVcC6dtCl,Facebook,3,61,asistir gusto celebracion aniversario ciudad madero ciudad herman pueblo maderense reconocimiento orgullo celebrar origen futuro reconocer compromiso alcalde erasmo gonzalez robledo compartir vision seguir fortalecer desarrollo bienestar zona conurbado felicidades mtro calixto mendez gomez evento otorgar medalla merito ciudadano candelario garza felicidad maderences aniversario excelente representante tampico presidenta monica villarreal viva madero enhorabuena maestro calixto mendez felicidades lic bonito invitacion merecido
YouTube|https://www.youtube.com/watch?v=79KijXXp6Qs,YouTube,10,118,querer darselo migrant obligatorio empresario vayansealv tos gustar huevon revoltoso corrar gaver agarrir querer pagar presentar estubo querer salir mmds demanda lograr listo legislar salario minimo universal smu desempleado generar impacto positivo economia ingreso basico permitir desempleado cubrir necesidad esencial ofrecer oportunidad actividad sencillo comercio continuar formacion academico estudio linea desarrollar proyecto personal creativo musica arte pintura investigacion consecuencia promover entorno dinamismo economico flujo efectivo nivel pobre menor tasa desempleo smu actuar incentivo productividad individual halconazo halconazo diaz ordaz tenia puesto meter cintura delincuente envidiosa gana obrero ganar manifestar carcel webon puro pretexto manipulacion inteligencia morena unico partido apoyar magisterio ahorita valer cnte querer bloqueo presidenta pendiente seguridad nacional salir cnte batea baba jubilacion dinamico maestro educ superior
Facebook|https://www.facebook.com/reel/1155405700044262/,Facebook,6,62,gracias nina nino asistir celebracion especial vivir tarde lleno alegria auditorio municipal tampico lucha libre regalo inolvidable familia tampico nina nino prioridad wow increible evento nino nina feliz vida satisfaccion grande lic monica villarreal felicidades reto gracias festejo regalo presidenta bendigar presidenta monica cumple hechos hechos presidentar nino contento regalo preguntar cuado eveto hotro ano portesar tento colonia san antonio mandar saludo
