usuario,palabra,conteo,tema,sub,plataforma
YouTube::@pablofernando-m1p,apostar,1,43,3,YouTube
YouTube::@pabloflugel4015,apoyar,2,42,0,YouTube
YouTube::@pabloflugel4015,mexico,1,27,0,YouTube
YouTube::@pabloflugel4015,dictadura,1,27,2,YouTube
YouTube::@pabloflugel4015,america,1,40,4,YouTube
YouTube::@pabloflugel4015,gracias,1,30,1,YouTube
YouTube::@pabloflugel4015,amigo,1,33,14,YouTube
YouTube::@pabloflugel4015,mexicano,1,38,0,YouTube
YouTube::@pablofrancisco61,claro,1,42,-1,YouTube
YouTube::@pablofrancisco61,falta,1,17,6,YouTube
YouTube::@pablofrancisco61,operativo,1,2,1,YouTube
YouTube::@pablofrancisco61,seguridad,1,31,1,YouTube
YouTube::@pablofrancisco61,peligro,1,18,1,YouTube
YouTube::@pablofrancisco61,delincuencia,1,46,9,YouTube
YouTube::@pablofrancisco61,subir,1,41,2,YouTube
YouTube::@pablofrancisco61,preocupar,1,48,4,YouTube
YouTube::@pablofrancisco61,presidenta,1,47,3,YouTube
YouTube::@pablofrancisco61,querer,1,42,-1,YouTube
YouTube::@pablofrancisco61,demostrar,1,26,1,YouTube
YouTube::@pablogalicia3436,like,1,40,0,YouTube
YouTube::@pablogalicia3436,informacion,1,22,1,YouTube
YouTube::@pablogalicia3436,final,1,21,1,YouTube
YouTube::@pablogalicia3436,abuso,1,10,13,YouTube
YouTube::@pablogalicia3436,necesidad,1,45,6,YouTube
YouTube::@pablogaray18,presidenta,1,47,3,YouTube
YouTube::@pablogaray18,pueblo,1,10,0,YouTube
YouTube::@pablogaray18,mexicano,1,38,0,YouTube
YouTube::@pablogaray18,argentina,1,27,4,YouTube
YouTube::@pablogaray18,saludar,1,10,14,YouTube
YouTube::@pablogaray18,soldado,1,36,5,YouTube
YouTube::@pablogartze,avion,2,30,4,YouTube
YouTube::@pablogartze,militar,1,38,0,YouTube
YouTube::@pablogartze,unidos,1,9,1,YouTube
YouTube::@pablogartze,aterrizar,1,26,8,YouTube
YouTube::@pablogartze,presidenta,1,47,3,YouTube
YouTube::@pablogartze,claudia,1,9,0,YouTube
YouTube::@pablogartze,sheinbaum,1,9,0,YouTube
YouTube::@pablogartze,aclarar,1,11,7,YouTube
YouTube::@pablogartze,estadounidense,1,9,1,YouTube
YouTube::@pablogartze,aeropuerto,1,37,4,YouTube
YouTube::@pablogartze,internacional,1,37,4,YouTube
YouTube::@pablogartze,toluca,1,44,3,YouTube
YouTube::@pablogartze,precisar,1,3,1,YouTube
YouTube::@pablogartze,necesario,1,22,13,YouTube
YouTube::@pablogartze,solicitar,1,22,1,YouTube
YouTube::@pablogartze,autorizacion,1,24,7,YouTube
YouTube::@pablogartze,congreso,1,29,3,YouTube
YouTube::@pablogartze,vuelo,1,43,4,YouTube
YouTube::@pablogartze,transportar,1,38,8,YouTube
YouTube::@pablogartze,tropa,1,25,6,YouTube
YouTube::@pablogartze,personal,1,2,4,YouTube
YouTube::@pablogartze,mandataria,1,15,0,YouTube
YouTube::@pablogartze,explicar,1,15,9,YouTube
YouTube::@pablogartze,ingreso,1,44,10,YouTube
YouTube::@pablogartze,objetivo,1,31,11,YouTube
YouTube::@pablogartze,actividad,1,6,5,YouTube
YouTube::@pablogartze,capacitacion,1,31,10,YouTube
YouTube::@pablogartze,permiso,1,44,4,YouTube
YouTube::@pablogartze,correspondiente,1,15,1,YouTube
YouTube::@pablogartze,otorgar,1,5,4,YouTube
YouTube::@pablogartze,octubre,1,43,3,YouTube
YouTube::@pablogartze,conforme,1,22,10,YouTube
YouTube::@pablogartze,procedimiento,1,30,6,YouTube
YouTube::@pablogartze,subrayar,1,23,4,YouTube
YouTube::@pablogartze,tratar,1,41,5,YouTube
YouTube::@pablogartze,extraordinario,1,6,1,YouTube
YouTube::@pablogartze,practica,1,18,1,YouTube
YouTube::@pablogartze,administrativo,1,17,8,YouTube
YouTube::@pablogartze,regular,1,45,4,YouTube
YouTube::@pablogartze,cooperacion,1,34,8,YouTube
YouTube::@pablogonzalez3437,transporte,2,16,4,YouTube
YouTube::@pablogonzalez3437,ley,1,49,6,YouTube
YouTube::@pablogonzalez3437,mano,1,42,8,YouTube
YouTube::@pablogonzalez3437,libre,1,14,4,YouTube
YouTube::@pablogonzalez3437,regla,1,8,2,YouTube
YouTube::@pablogonzalez3437,ligado,1,36,12,YouTube
YouTube::@pablogonzalez3437,asfalto,1,23,2,YouTube
YouTube::@pablogonzalez3437,ayudar,1,45,0,YouTube
YouTube::@pablogonzalez3437,cuba,1,27,2,YouTube
YouTube::@pablogonzalez3437,criminal,1,49,3,YouTube
YouTube::@pablogonzalez3437,bloqueo,1,10,12,YouTube
YouTube::@pablogonzalez3437,rubio,1,41,8,YouTube
YouTube::@pablogutierrez4288,involucrado,1,17,2,YouTube
YouTube::@pablogutierrez4288,dano,1,40,5,YouTube
YouTube::@pablogutierrez4288,claro,1,42,-1,YouTube
YouTube::@pablogutierrez4288,morena,1,49,5,YouTube
YouTube::@pablogutierrez4288,orden,1,11,6,YouTube
YouTube::@pablohectorgonzalezloyolap3385,jefe,2,25,6,YouTube
YouTube::@pablohectorgonzalezloyolap3385,querer,1,42,-1,YouTube
YouTube::@pablohectorgonzalezloyolap3385,urgir,1,4,16,YouTube
YouTube::@pablohectorgonzalezloyolap3385,regreso,1,30,5,YouTube
YouTube::@pablohectorgonzalezloyolap3385,cabron,1,49,0,YouTube
YouTube::@pablohectorgonzalezloyolap3385,bolsillo,1,35,3,YouTube
YouTube::@pablohectorgonzalezloyolap3385,salud,1,47,2,YouTube
YouTube::@pablohectorgonzalezloyolap3385,pueblo,1,10,0,YouTube
YouTube::@pablohectorgonzalezloyolap3385,olvidar,1,27,2,YouTube
YouTube::@pablohectorgonzalezloyolap3385,garcia,1,38,5,YouTube
YouTube::@pablohectorgonzalezloyolap3385,luna,1,27,4,YouTube
YouTube::@pablohectorgonzalezloyolap3385,secretario,1,34,3,YouTube
YouTube::@pablohectorgonzalezloyolap3385,seguridad,1,31,1,YouTube
YouTube::@pablohectorgonzalezloyolap3385,senor,1,33,9,YouTube
YouTube::@pablohectorgonzalezloyolap3385,calderon,1,10,12,YouTube
YouTube::@pablohectorgonzalezloyolap3385,narcotrafico,1,49,9,YouTube
YouTube::@pablohectorgonzalezloyolap3385,carcel,1,49,2,YouTube
YouTube::@pablohectorgonzalezloyolap3385,unidos,1,9,1,YouTube
YouTube::@pablohectorgonzalezloyolap3385,gobierno,1,49,4,YouTube
YouTube::@pablohectorgonzalezloyolap3385,recibir,1,16,3,YouTube
YouTube::@pablohectorgonzalezloyolap3385,grande,1,0,7,YouTube
YouTube::@pablohectorgonzalezloyolap3385,entrega,1,47,1,YouTube
YouTube::@pablohectorgonzalezloyolap3385,recurso,1,34,1,YouTube
YouTube::@pablohectorgonzalezloyolap3385,publico,1,34,1,YouTube
YouTube::@pablohernandez6021,problema,1,45,4,YouTube
YouTube::@pablohernandez6021,juez,1,44,1,YouTube
YouTube::@pablohernandez6021,acabar,1,49,16,YouTube
YouTube::@pablohernandez6021,oro,1,35,7,YouTube
YouTube::@pablohernandez6021,radio,1,4,18,YouTube
YouTube::@pablohernandez6021,formula,1,35,4,YouTube
YouTube::@pablohernandez6021,servicio,1,15,2,YouTube
YouTube::@pablohernandez6021,oposicion,1,49,5,YouTube
YouTube::@pabloherrera9578,corrupto,1,49,8,YouTube
YouTube::@pabloherrera9578,perro,1,41,3,YouTube
YouTube::@pabloherrera9578,muerto,1,4,13,YouTube
YouTube::@pabloherrera9578,hambre,1,10,2,YouTube
YouTube::@pabloherrera9578,vendar,1,33,6,YouTube
YouTube::@pabloherrera9578,mexico,1,27,0,YouTube
YouTube::@pabloherrera9578,heroe,1,35,5,YouTube
YouTube::@pabloherrera9578,capa,1,4,12,YouTube
YouTube::@pablohoracioiriarte5960,bloqueo,1,10,12,YouTube
YouTube::@pablohoracioiriarte5960,eeuu,1,10,7,YouTube
YouTube::@pablohoracioiriarte5960,cuba,1,27,2,YouTube
YouTube::@pablohoracioiriarte5960,accion,1,31,2,YouTube
YouTube::@pablohoracioiriarte5960,criminal,1,49,3,YouTube
YouTube::@pablohuertavega7913,felicidades,1,0,2,YouTube
YouTube::@pablohuertavega7913,bendicion,1,0,3,YouTube
YouTube::@pablohuertavega7913,enhorabuena,1,0,2,YouTube
YouTube::@pablohuertavega7913,feliz,1,0,3,YouTube
YouTube::@pablohuertavega7913,ano,1,41,1,YouTube
YouTube::@pablohuertavega7913,presidenta,1,47,3,YouTube
YouTube::@pablohuertavega7913,doctora,1,43,3,YouTube
YouTube::@pablohuertavega7913,claudia,1,9,0,YouTube
YouTube::@pablohuertavega7913,sheinbaum,1,9,0,YouTube
YouTube::@pablohuertavega7913,pardo,1,9,0,YouTube
YouTube::@pabloledesma-rq3ub,proposito,1,31,12,YouTube
YouTube::@pabloledesma-rq3ub,mente,1,33,15,YouTube
YouTube::@pabloledesma-rq3ub,vacio,1,18,3,YouTube
YouTube::@pabloledesma-rq3ub,taller,1,26,7,YouTube
YouTube::@pabloledesma-rq3ub,diablo,1,10,5,YouTube
YouTube::@pabloleon5776,entregar,1,16,3,YouTube
YouTube::@pabloleon5776,petroleo,1,41,4,YouTube
YouTube::@pabloleon5776,pueblo,1,10,0,YouTube
YouTube::@pabloleon5776,gobernante,1,44,4,YouTube
YouTube::@pabloleon5776,mexico,1,27,0,YouTube
YouTube::@pabloleon5776,gasolina,1,36,1,YouTube
YouTube::@pabloleon5776,caro,1,42,1,YouTube
YouTube::@pabloleon5776,pasar,1,42,-1,YouTube
YouTube::@pabloleon5776,persona,1,2,3,YouTube
YouTube::@pabloleon5776,personaje,1,48,1,YouTube
YouTube::@pabloleon5776,guardia,1,2,1,YouTube
YouTube::@pabloleon5776,civil,1,31,0,YouTube
YouTube::@pablomartinez2241,julio,2,35,0,YouTube
YouTube::@pablomartinez2241,mentiroso,1,32,3,YouTube
YouTube::@pablomartinez2241,pasar,1,42,-1,YouTube
YouTube::@pablomartinez2241,mentira,1,36,6,YouTube
YouTube::@pablomartinez2241,enganar,1,36,3,YouTube
YouTube::@pablomartinez2241,comunidad,1,14,5,YouTube
YouTube::@pablomartinez6128,narco,2,25,0,YouTube
YouTube::@pablomartinez6128,venir,1,42,11,YouTube
YouTube::@pablomartinez6128,presidente,1,10,0,YouTube
YouTube::@pablomartinez6128,favorito,1,42,1,YouTube
YouTube::@pablomartinez6128,ridiculo,1,10,2,YouTube
YouTube::@pablomartinez6128,transformacion,1,47,1,YouTube
YouTube::@pablomartinez6128,cuarto,1,37,5,YouTube
YouTube::@pablomartinez6128,recordar,1,7,0,YouTube
YouTube::@pablomartinez6128,principio,1,17,4,YouTube
YouTube::@pablomartinez6128,cartel,1,25,0,YouTube
YouTube::@pablomartinez6128,gobierno,1,49,4,YouTube
YouTube::@pablomartinez6128,regresar,1,33,13,YouTube
YouTube::@pablomartinez6128,comodidad,1,1,4,YouTube
YouTube::@pablomartinez6128,canada,1,9,1,YouTube
YouTube::@pablomartinez6128,enfrentar,1,37,0,YouTube
YouTube::@pablomartinez6128,realidad,1,26,1,YouTube
YouTube::@pablomartinez6128,mexico,1,27,0,YouTube
YouTube::@pablomartingimenez7263,tremendo,1,42,13,YouTube
YouTube::@pablomartingimenez7263,huevo,1,35,3,YouTube
YouTube::@pablomartingimenez7263,man,1,11,9,YouTube
YouTube::@pablomartingimenez7263,correr,1,9,5,YouTube
YouTube::@pablomartingimenez7263,respetar,1,10,1,YouTube
YouTube::@pablomartingimenez7263,colombia,1,27,3,YouTube
YouTube::@pablomartingimenez7263,invitado,1,0,4,YouTube
YouTube::@pablomartingimenez7263,local,1,38,2,YouTube
YouTube::@pablomartingimenez7263,creer,1,10,14,YouTube
YouTube::@pablomartingimenez7263,preguntar,1,4,9,YouTube
YouTube::@pablomartingimenez7263,aca,1,10,2,YouTube
YouTube::@pablomartingimenez7263,carajo,1,46,3,YouTube
YouTube::@pablomartingimenez7263,deber,1,49,-1,YouTube
YouTube::@pablomartingimenez7263,mexico,1,27,0,YouTube
YouTube::@pablomartingimenez7263,respeto,1,12,4,YouTube
YouTube::@pablomartingimenez7263,marino,1,10,6,YouTube
YouTube::@pablomoro729,feliz,1,0,3,YouTube
YouTube::@pablomoro729,ano,1,41,1,YouTube
YouTube::@pablomoro729,presidenta,1,47,3,YouTube
YouTube::@pablomoro729,claudia,1,9,0,YouTube
YouTube::@pablomoro729,sheinbaum,1,9,0,YouTube
YouTube::@pablomoro729,pardo,1,9,0,YouTube
YouTube::@pablomoro729,esposo,1,9,11,YouTube
YouTube::@pablomoro729,familia,1,14,1,YouTube
YouTube::@pablomoro729,bendiciones,1,47,5,YouTube
YouTube::@pablomou1635,motivo,1,5,3,YouTube
YouTube::@pablomou1635,europa,1,16,2,YouTube
YouTube::@pablomou1635,vuelta,1,21,1,YouTube
YouTube::@pablomou1635,valer,1,33,8,YouTube
YouTube::@pablomou1635,doble,1,46,13,YouTube
YouTube::@pablomou1635,normal,1,30,6,YouTube
YouTube::@pablomou1635,felicidad,1,0,2,YouTube
YouTube::@pablomou1635,aumento,1,37,3,YouTube
YouTube::@pablomou1635,abrazo,1,0,3,YouTube
YouTube::@pablonava2351,gente,1,42,0,YouTube
YouTube::@pablonava2351,conviccion,1,44,5,YouTube
YouTube::@pablonava2351,vocacion,1,0,1,YouTube
YouTube::@pablonava2351,servicio,1,15,2,YouTube
YouTube::@pablonava2351,mafioso,1,46,3,YouTube
YouTube::@pablonava2351,palabra,1,18,3,YouTube
YouTube::@pablonava2351,contar,1,45,1,YouTube
YouTube::@pablonava2351,elegir,1,43,0,YouTube
YouTube::@pablonava2351,personal,1,2,4,YouTube
YouTube::@pablonava2351,querer,1,42,-1,YouTube
YouTube::@pablonava2351,entrar,1,5,1,YouTube
YouTube::@pablonava2351,cualquiera,1,4,2,YouTube
YouTube::@pablonava2351,orden,1,11,6,YouTube
YouTube::@pablonava2351,castigo,1,10,13,YouTube
YouTube::@pablonava2351,ejemplar,1,28,3,YouTube
YouTube::@pabloov3972,nino,1,14,0,YouTube
YouTube::@pabloov3972,ano,1,41,1,YouTube
YouTube::@pabloov3972,noche,1,19,7,YouTube
YouTube::@pabloov3972,frente,1,22,6,YouTube
YouTube::@pabloov3972,mar,1,24,3,YouTube
YouTube::@pabloov3972,hotel,1,20,4,YouTube
YouTube::@pabloov3972,puerto,1,15,8,YouTube
YouTube::@pabloov3972,luz,1,30,2,YouTube
YouTube::@pabloov3972,verde,1,14,3,YouTube
YouTube::@pabloov3972,volar,1,11,5,YouTube
YouTube::@pabloov3972,costa,1,19,2,YouTube
YouTube::@pabloov3972,justo,1,44,9,YouTube
YouTube::@pabloov3972,agua,1,17,0,YouTube
YouTube::@pabloov3972,altura,1,15,12,YouTube
YouTube::@pabloov3972,ola,1,33,15,YouTube
YouTube::@pablorendonzuniga6375,querer,1,42,-1,YouTube
YouTube::@pablorendonzuniga6375,credito,1,38,3,YouTube
YouTube::@pablorendonzuniga6375,casa,1,30,0,YouTube
YouTube::@pablorendonzuniga6375,terreno,1,26,8,YouTube
YouTube::@pablorendonzuniga6375,campo,1,14,3,YouTube
YouTube::@pablorendonzuniga6375,borrego,1,4,16,YouTube
YouTube::@pablorendonzuniga6375,cardenas,1,10,4,YouTube
YouTube::@pablorendonzuniga6375,quitar,1,33,5,YouTube
YouTube::@pablorendonzuniga6375,alos,1,35,4,YouTube
YouTube::@pabloreyes615,periodista,2,5,5,YouTube
YouTube::@pabloreyes615,carton,2,32,6,YouTube
YouTube::@pabloreyes615,presidenta,1,47,3,YouTube
YouTube::@pabloreyes615,nancy,1,7,3,YouTube
YouTube::@pabloreyes615,manana,1,28,3,YouTube
YouTube::@pabloreyes615,raro,1,10,2,YouTube
YouTube::@pabloreyes615,culpa,1,10,3,YouTube
YouTube::@pabloreyes615,comprar,1,41,-1,YouTube
YouTube::@pabloreyes615,producto,1,23,1,YouTube
YouTube::@pabloreyes615,chino,1,36,4,YouTube
YouTube::@pabloreyes615,facil,1,10,11,YouTube
YouTube::@pabloreyes615,titulo,1,8,5,YouTube
YouTube::@pabloreyes615,senora,1,40,4,YouTube
YouTube::@pablorobertolopezpalacios3986,ratero,3,36,3,YouTube
YouTube::@pablorobertolopezpalacios3986,bote,2,36,3,YouTube
YouTube::@pablorobertolopezpalacios3986,metar,1,36,9,YouTube
YouTube::@pablorobertolopezpalacios3986,bola,1,49,8,YouTube
YouTube::@pablorobertolopezpalacios3986,mamada,1,49,0,YouTube
YouTube::@pablorobertolopezpalacios3986,pura,1,36,-1,YouTube
YouTube::@pabloroman7146,perfecto,1,25,4,YouTube
YouTube::@pabloroman7146,querer,1,42,-1,YouTube
YouTube::@pabloroman7146,huevo,1,35,3,YouTube
YouTube::@pabloroman7146,gringo,1,9,4,YouTube
YouTube::@pabloroman7146,olvidar,1,27,2,YouTube
YouTube::@pabloroman7146,bendito,1,36,5,YouTube
YouTube::@pabloroman7146,audio,1,30,7,YouTube
YouTube::@pabloroman7146,video,1,30,3,YouTube
YouTube::@pabloroman7146,marina,1,9,6,YouTube
YouTube::@pabloroman7146,gastar,1,4,0,YouTube
YouTube::@pabloruiz8194,abrazo,2,0,3,YouTube
YouTube::@pabloruiz8194,bonito,1,28,0,YouTube
YouTube::@pabloruiz8194,cuantos,1,49,0,YouTube
YouTube::@pabloruiz8194,darir,1,4,14,YouTube
YouTube::@pabloruiz8194,recuerden,1,20,0,YouTube
YouTube::@pabloruiz8194,balazo,1,9,5,YouTube
YouTube::@pablosanchez-yc8xc,gracia,2,14,8,YouTube
YouTube::@pablosanchez-yc8xc,gracias,1,30,1,YouTube
YouTube::@pablosanchez-yc8xc,senora,1,40,4,YouTube
YouTube::@pablosanchez-yc8xc,precidenta,1,9,11,YouTube
YouTube::@pablosanchez-yc8xc,fuerte,1,22,2,YouTube
YouTube::@pablosanchez-yc8xc,dia,1,0,4,YouTube
YouTube::@pablosanchez-yc8xc,necesitar,1,45,0,YouTube
YouTube::@pablosanchez-yc8xc,pasar,1,42,-1,YouTube
YouTube::@pablosanchez-yc8xc,triste,1,7,0,YouTube
YouTube::@pablosanchez-yc8xc,ayudar,1,45,0,YouTube
YouTube::@pablosanchez-yc8xc,pueblo,1,10,0,YouTube
YouTube::@pablosanchez-yc8xc,muchisimo,1,33,2,YouTube
YouTube::@pablosanchez1508,sociedad,2,47,1,YouTube
YouTube::@pablosanchez1508,persona,2,2,3,YouTube
YouTube::@pablosanchez1508,pregunta,1,36,12,YouTube
YouTube::@pablosanchez1508,cualquiera,1,4,2,YouTube
YouTube::@pablosanchez1508,familia,1,14,1,YouTube
YouTube::@pablosanchez1508,mexicano,1,38,0,YouTube
YouTube::@pablosanchez1508,andar,1,49,7,YouTube
YouTube::@pablosanchez1508,malo,1,42,10,YouTube
YouTube::@pablosanchez1508,festejar,1,44,9,YouTube
YouTube::@pablosanchez1508,animar,1,46,6,YouTube
YouTube::@pablosanchez1508,ejido,1,38,0,YouTube
YouTube::@pablosanchez1508,habitante,1,2,10,YouTube
YouTube::@pablosanchez1508,complice,1,30,4,YouTube
YouTube::@pablosanchez1508,voluntario,1,11,2,YouTube
YouTube::@pablotobon2944,institucion,2,31,10,YouTube
YouTube::@pablotobon2944,unidos,1,9,1,YouTube
YouTube::@pablotobon2944,pais,1,10,0,YouTube
YouTube::@pablotobon2944,ajeno,1,9,8,YouTube
YouTube::@pablotobon2944,informacion,1,22,1,YouTube
YouTube::@pablotobon2944,cartel,1,25,0,YouTube
YouTube::@pablotobon2944,donde,1,42,3,YouTube
YouTube::@pablotobon2944,encontrar,1,45,3,YouTube
YouTube::@pablotobon2944,persona,1,2,3,YouTube
YouTube::@pablotobon2944,vera,1,34,3,YouTube
YouTube::@pablotobon2944,mexico,1,27,0,YouTube
YouTube::@pablotorgon9727,puro,1,49,0,YouTube
YouTube::@pablotorgon9727,echar,1,29,7,YouTube
YouTube::@pablotorgon9727,compa,1,4,12,YouTube
YouTube::@pablotorgon9727,lastima,1,49,9,YouTube
YouTube::@pablotorgon9727,actitud,1,26,1,YouTube
YouTube::@pablovaldez3697,abusar,2,9,8,YouTube
YouTube::@pablovaldez3697,acabar,1,49,16,YouTube
YouTube::@pablovaldez3697,grande,1,0,7,YouTube
YouTube::@pablovaldez3697,influencia,1,46,2,YouTube
YouTube::@pablovaldez3697,super,1,28,2,YouTube
YouTube::@pablovaldez3697,pension,1,16,9,YouTube
YouTube::@pablovaldez3697,injusto,1,4,6,YouTube
YouTube::@pablovaldez3697,senor,1,33,9,YouTube
YouTube::@pablovaldez3697,obtener,1,22,3,YouTube
YouTube::@pablovaldez3697,beneficio,1,47,8,YouTube
YouTube::@pablovaldez3697,mujer,1,12,0,YouTube
YouTube::@pablovaldez3697,mes,1,41,1,YouTube
YouTube::@pablovaldez3697,cuanto,1,8,2,YouTube
YouTube::@pablovaldez3697,tocar,1,33,12,YouTube
YouTube::@pablovaldez3697,loret,1,10,10,YouTube
YouTube::@pablovargaslf,perder,1,33,1,YouTube
YouTube::@pablovargaslf,argentina,1,27,4,YouTube
YouTube::@pablovargaslf,peru,1,27,3,YouTube
YouTube::@pablovargaslf,chile,1,26,3,YouTube
YouTube::@pablovargaslf,corrupto,1,49,8,YouTube
YouTube::@pablovargaslf,militar,1,38,0,YouTube
YouTube::@pablovargaslf,morena,1,49,5,YouTube
YouTube::@pablovazquezsunblood6197,persona,1,2,3,YouTube
YouTube::@pablovazquezsunblood6197,deber,1,49,-1,YouTube
YouTube::@pablovazquezsunblood6197,consideracion,1,4,8,YouTube
YouTube::@pablovazquezsunblood6197,respetar,1,10,1,YouTube
YouTube::@pablovazquezsunblood6197,marino,1,10,6,YouTube
YouTube::@pablovazquezsunblood6197,loco,1,10,3,YouTube
YouTube::@pabloyoshida6605,celebrar,2,0,4,YouTube
YouTube::@pabloyoshida6605,aumento,1,37,3,YouTube
YouTube::@pabloyoshida6605,salario,1,49,1,YouTube
YouTube::@pabloyoshida6605,forma,1,22,12,YouTube
YouTube::@pabloyoshida6605,aumentar,1,27,1,YouTube
YouTube::@pabloyoshida6605,precio,1,42,1,YouTube
YouTube::@paco1321,operacion,1,23,7,YouTube
YouTube::@paco1321,militar,1,38,0,YouTube
YouTube::@paco1321,venir,1,42,11,YouTube
YouTube::@paco1321,fuerte,1,22,2,YouTube
YouTube::@paco1321,poblacion,1,22,4,YouTube
YouTube::@paco1321,civil,1,31,0,YouTube
YouTube::@paco1321,mundo,1,18,11,YouTube
YouTube::@paco1321,coordinacion,1,31,0,YouTube
YouTube::@pacoflecha5255,potencia,1,38,0,YouTube
YouTube::@pacoflecha5255,actuar,1,8,10,YouTube
YouTube::@pacoflecha5255,aprender,1,14,10,YouTube
YouTube::@pacoflecha5255,buscar,1,41,5,YouTube
YouTube::@pacoflecha5255,solucion,1,29,5,YouTube
YouTube::@pacomorales555,comprar,1,41,-1,YouTube
YouTube::@pacomorales555,vehiculo,1,11,2,YouTube
YouTube::@pacomorales555,deber,1,49,-1,YouTube
YouTube::@pacomorales555,alguien,1,33,11,YouTube
YouTube::@pacomorales555,beneficiar,1,47,4,YouTube
YouTube::@pacomorales555,venta,1,27,1,YouTube
YouTube::@pacomorales555,unidad,1,2,10,YouTube
YouTube::@paconieto4084,exigir,1,14,0,YouTube
YouTube::@paconieto4084,explicacion,1,4,4,YouTube
YouTube::@paconieto4084,presidenta,1,47,3,YouTube
YouTube::@paconieto4084,mexico,1,27,0,YouTube
YouTube::@paconieto4084,avion,1,30,4,YouTube
YouTube::@pacorrock,mexico,1,27,0,YouTube
YouTube::@pacorrock,preparado,1,34,5,YouTube
YouTube::@pacorrock,campeonato,1,21,1,YouTube
YouTube::@pacorrock,celebrar,1,0,4,YouTube
YouTube::@pacorrock,destruir,1,26,2,YouTube
YouTube::@pacorrock,agredir,1,20,8,YouTube
YouTube::@pacorrock,molestar,1,49,7,YouTube
YouTube::@pacorrock,perder,1,33,1,YouTube
YouTube::@pacorrock,che,1,32,9,YouTube
YouTube::@pacorrock,gente,1,42,0,YouTube
YouTube::@padillaboyzo3917,presidenta,1,47,3,YouTube
YouTube::@padillaboyzo3917,claudia,1,9,0,YouTube
YouTube::@padillaboyzo3917,pedir,1,45,0,YouTube
YouTube::@padillaboyzo3917,intervencion,1,42,2,YouTube
YouTube::@padillaboyzo3917,huelga,1,33,6,YouTube
YouTube::@padillaboyzo3917,trabajadores,1,35,6,YouTube
YouTube::@padillaboyzo3917,nacional,1,38,1,YouTube
YouTube::@padillaboyzo3917,monte,1,40,7,YouTube
YouTube::@padillaboyzo3917,piedad,1,40,1,YouTube
YouTube::@padredizanaldazfiestaspatr9638,problema,1,45,4,YouTube
YouTube::@padredizanaldazfiestaspatr9638,derecho,1,12,3,YouTube
YouTube::@padredizanaldazfiestaspatr9638,cualquiera,1,4,2,YouTube
YouTube::@padredizanaldazfiestaspatr9638,grado,1,15,3,YouTube
YouTube::@padredizanaldazfiestaspatr9638,autoridad,1,15,1,YouTube
YouTube::@padredizanaldazfiestaspatr9638,capaz,1,11,7,YouTube
YouTube::@padredizanaldazfiestaspatr9638,querer,1,42,-1,YouTube
YouTube::@padredizanaldazfiestaspatr9638,ciudadano,1,34,2,YouTube
YouTube::@padredizanaldazfiestaspatr9638,imponer,1,35,4,YouTube
YouTube::@padredizanaldazfiestaspatr9638,corrupto,1,49,8,YouTube
YouTube::@padredizanaldazfiestaspatr9638,ciudadania,1,47,8,YouTube
YouTube::@padredizanaldazfiestaspatr9638,supremo,1,24,0,YouTube
YouTube::@padredizanaldazfiestaspatr9638,corte,1,15,2,YouTube
YouTube::@padredizanaldazfiestaspatr9638,defender,1,18,2,YouTube
YouTube::@padredizanaldazfiestaspatr9638,equipo,1,37,0,YouTube
YouTube::@padreehijo6301,metar,1,36,9,YouTube
YouTube::@padreehijo6301,americano,1,9,4,YouTube
YouTube::@padreehijo6301,encontrar,1,45,3,YouTube
YouTube::@padreehijo6301,hora,1,5,2,YouTube
YouTube::@padreehijo6301,policia,1,2,12,YouTube
YouTube::@padreehijo6301,corrupto,1,49,8,YouTube
YouTube::@padreehijo6301,esconder,1,36,10,YouTube
YouTube::@padreehijo6301,delincuente,1,49,2,YouTube
YouTube::@padreehijo6301,proteger,1,22,5,YouTube
YouTube::@pakoturunen5429,pais,2,10,0,YouTube
YouTube::@pakoturunen5429,comunidad,2,14,5,YouTube
YouTube::@pakoturunen5429,gracias,2,30,1,YouTube
YouTube::@pakoturunen5429,gente,1,42,0,YouTube
YouTube::@pakoturunen5429,pensar,1,33,7,YouTube
YouTube::@pakoturunen5429,desgraciado,1,10,5,YouTube
YouTube::@pakoturunen5429,ladron,1,34,4,YouTube
YouTube::@pakoturunen5429,interesar,1,18,5,YouTube
YouTube::@pakoturunen5429,droga,1,44,4,YouTube
YouTube::@pakoturunen5429,minimo,1,2,0,YouTube
YouTube::@pakoturunen5429,vuelo,1,43,4,YouTube
YouTube::@pakoturunen5429,internacional,1,37,4,YouTube
YouTube::@pakoturunen5429,despues,1,10,4,YouTube
YouTube::@pakoturunen5429,medio,1,5,1,YouTube
YouTube::@pakoturunen5429,opinar,1,4,1,YouTube
YouTube::@pakoturunen5429,ejercito,1,38,0,YouTube
YouTube::@pakoturunen5429,estudiantes,1,38,0,YouTube
YouTube::@pakoturunen5429,ayudar,1,45,0,YouTube
YouTube::@pakoturunen5429,pobre,1,49,0,YouTube
YouTube::@pakoturunen5429,mexico,1,27,0,YouTube
YouTube::@pakoturunen5429,oaxaca,1,26,9,YouTube
YouTube::@pakoturunen5429,mantener,1,2,5,YouTube
YouTube::@pakoturunen5429,remesa,1,11,8,YouTube
YouTube::@pakoturunen5429,hermano,1,33,14,YouTube
