usuario,posicion_id,tema_id,rank_en_posicion,conteo_tema,pct_usuario_en_tema,n_msgs,n_palabras,plataformas,tema_dominante,sub_dominante
Facebook::Tampico Gob,T00_P1,0,1,826,12.8,279,6459,Facebook,T03,T03_S0
Twitter::@Reporteroszona,T00_P1,0,2,45,15.5,27,290,Twitter,T00,T00_S1
Facebook::Toño Marín,T00_P1,0,3,20,27.0,18,74,Facebook,T02,T02_S1
Facebook::Shirley Villegas de Vazquez,T00_P1,0,4,14,29.2,6,48,Facebook,T00,T00_S0
Twitter::@PCTamaulipas,T00_P1,0,5,11,44.0,2,25,Twitter,T00,T00_S3
Facebook::Dirección de Protección Civil Tampico,T00_P1,0,6,9,20.0,1,45,Facebook,T02,T02_S2
Facebook::Angelica Tinajero,T00_P1,0,7,9,90.0,1,10,Facebook,T00,T00_S5
Facebook::Eduardo Morales,T00_P1,0,8,6,30.0,5,20,Facebook,T00,T00_S0
Twitter::@EHTamaulipas,T00_P1,0,9,5,27.8,2,18,Twitter,T00,T07_S2
Facebook::Esar PA,T00_P1,0,10,4,57.1,1,7,Facebook,T00,T00_S1
Twitter::@nmasmonterrey,T00_P1,0,11,4,44.4,1,9,Twitter,T00,T00_S0
YouTube::@MarcoGarcía-j9p,T00_P1,0,12,4,19.0,1,21,YouTube,T11,T10_S4
YouTube::@abracadabra13-z2u,T00_P1,0,13,4,14.3,1,28,YouTube,T12,T12_S3
Facebook::Secretaría de Obras Públicas Tampico,T00_P1,0,14,3,14.3,1,21,Facebook,T02,T02_S2
Facebook::Gabriel Alexander Montoya,T00_P1,0,15,3,13.6,1,22,Facebook,T11,T11_S5
Twitter::@CFEmx,T00_P2,0,1,13,44.8,1,29,Twitter,T00,T00_S1
Facebook::Castro Loida,T00_P2,0,2,9,12.9,1,70,Facebook,T14,T00_S1
Facebook::Dirección de Salud Tampico,T00_P2,0,3,8,14.3,1,56,Facebook,T03,T03_S1
Facebook::Ernesto Morales Guerrero,T00_P2,0,4,7,58.3,1,12,Facebook,T00,T00_S4
Twitter::@ConsEspMty,T00_P2,0,5,7,21.9,3,32,Twitter,T00,T03_S0
Twitter::@TampicososTV,T00_P2,0,6,6,12.0,5,50,Twitter,T10,T10_S5
Twitter::@ExpresoPress,T00_P2,0,7,5,18.5,2,27,Twitter,T00,T00_S1
Twitter::@TamaulipasDirec,T00_P2,0,8,5,21.7,1,23,Twitter,T00,T03_S0
Facebook::Edith Moreno,T00_P2,0,9,5,14.3,14,35,Facebook,T02,T02_S1
Facebook::Carolina Jones,T00_P2,0,10,4,13.8,1,29,Facebook,T07,T07_S4
Facebook::Ami Grand Robert,T00_P2,0,11,4,30.8,2,13,Facebook,T00,T00_S1
Facebook::Ricardo Márquez,T00_P2,0,12,4,22.2,1,18,Facebook,T00,T00_S1
YouTube::@reservoirdogs00,T00_P2,0,13,4,30.8,1,13,YouTube,T00,T00_S1
Twitter::@varancib,T00_P2,0,14,4,12.5,2,32,Twitter,T11,T06_S2
Twitter::@GPL59323899,T00_P2,0,15,4,25.0,3,16,Twitter,T00,T12_S3
Facebook::Evelyn Padilla,T00_P2,0,16,3,21.4,1,14,Facebook,T03,T00_S1
Facebook::Veronica Adriana,T00_P2,0,17,3,12.0,1,25,Facebook,T04,T04_S0
Facebook::Lety HR,T00_P2,0,18,3,12.0,9,25,Facebook,T02,T02_S1
Twitter::@SosaMrquez,T00_P2,0,19,3,42.9,1,7,Twitter,T00,T00_S4
YouTube::@ramonortigozaperez7116,T00_P2,0,20,3,18.8,2,16,YouTube,T12,T00_S4
Facebook::Tampico Gob,T01_P1,1,1,909,14.1,279,6459,Facebook,T03,T03_S0
Facebook::Mónica Villarreal,T01_P1,1,2,809,14.6,202,5529,Facebook,T02,T02_S0
Facebook::Dirección de Desarrollo Económico Tampico,T01_P1,1,3,55,31.4,5,175,Facebook,T01,T01_S2
Twitter::@TampicoGob,T01_P1,1,4,45,14.3,19,315,Twitter,T02,T01_S0
Facebook::Delicias Mamam,T01_P1,1,5,18,13.0,53,138,Facebook,T02,T02_S1
Facebook::Francisco Gomez,T01_P1,1,6,14,18.7,7,75,Facebook,T13,T08_S0
Facebook::Instituto de la Juventud Tampico,T01_P1,1,7,13,19.7,2,66,Facebook,T13,T13_S0
Facebook::Aj Segovia,T01_P1,1,8,10,14.5,24,69,Facebook,T08,T04_S0
Facebook::DIF Tampico,T01_P1,1,9,10,26.3,1,38,Facebook,T01,T01_S0
Twitter::@smumexico,T01_P1,1,10,10,29.4,2,34,Twitter,T01,T01_S2
Facebook::Jesus Ramirez,T01_P1,1,11,9,19.6,11,46,Facebook,T02,T02_S1
Twitter::@JuanPizanaMtz,T01_P1,1,12,9,13.2,6,68,Twitter,T08,T08_S1
Facebook::Emmanuel Diaz,T01_P1,1,13,8,17.4,60,46,Facebook,T08,T08_S0
Facebook::Brigido Magaña,T01_P1,1,14,8,32.0,2,25,Facebook,T01,T01_S0
YouTube::@albertomagana6577,T01_P1,1,15,7,13.2,1,53,YouTube,T14,T14_S0
Twitter::@IfdpTamps,T01_P1,1,16,7,12.3,4,57,Twitter,T02,T02_S2
YouTube::@ferimart,T01_P1,1,17,6,19.4,1,31,YouTube,T01,T13_S2
Facebook::Shirley Villegas de Vazquez,T01_P1,1,18,6,12.5,6,48,Facebook,T00,T00_S0
Twitter::@rhernandezdavid,T01_P1,1,19,5,22.7,2,22,Twitter,T14,T14_S1
Facebook::Instituto del Deporte de Tamaulipas,T01_P1,1,20,5,16.7,1,30,Facebook,T13,T13_S0
Facebook::Nora Ale,T01_P1,1,21,5,20.8,9,24,Facebook,T08,T08_S0
Facebook::Mireya L. Gonzalez,T01_P1,1,22,4,44.4,1,9,Facebook,T01,T08_S0
YouTube::@anaevelyn4627,T01_P1,1,23,4,18.2,1,22,YouTube,T09,T09_S0
Twitter::@921LaLey,T01_P1,1,24,4,44.4,1,9,Twitter,T01,T01_S0
Twitter::@defensoriaifdp,T01_P1,1,25,4,30.8,1,13,Twitter,T10,T01_S0
YouTube::@timoteomiranda5005,T01_P1,1,26,4,14.8,1,27,YouTube,T08,T08_S0
Facebook::Delfina Sanchez Peralta,T01_P1,1,27,3,12.5,1,24,Facebook,T04,T04_S0
Facebook::Erika Rubalcava,T01_P1,1,28,3,12.5,1,24,Facebook,T04,T04_S0
Facebook::Karime Cch,T01_P1,1,29,3,60.0,5,5,Facebook,T01,T01_S0
Facebook::Moises Méndez Aguilar,T01_P1,1,30,3,15.8,6,19,Facebook,T02,T08_S0
YouTube::@ArturoL-v8y,T01_P1,1,31,3,30.0,1,10,YouTube,T01,T01_S3
Twitter::@ING_PADILLA,T01_P1,1,32,3,25.0,2,12,Twitter,T01,T01_S0
YouTube::@HistoriaRealmx,T01_P1,1,33,3,20.0,1,15,YouTube,T01,T01_S3
YouTube::@CristinaManterola,T01_P1,1,34,3,13.0,1,23,YouTube,T12,T10_S3
YouTube::@BlancaRamirezflores,T01_P1,1,35,3,12.0,1,25,YouTube,T09,T09_S0
YouTube::@hermilocortes3875,T01_P1,1,36,3,12.5,2,24,YouTube,T11,T11_S1
Twitter::@jgutierrrezvega,T01_P2,1,1,8,17.0,3,47,Twitter,T09,T09_S2
Facebook::Guillermo Paez Treviño,T01_P2,1,2,7,25.9,1,27,Facebook,T13,T01_S4
Twitter::@ConsEspMty,T01_P2,1,3,5,15.6,3,32,Twitter,T00,T03_S0
Facebook::Alcocer Manuelita Susy,T01_P2,1,4,4,33.3,4,12,Facebook,T01,T01_S4
Twitter::@contextodgo,T01_P2,1,5,4,15.4,1,26,Twitter,T04,T06_S1
Twitter::@ZonaTransparent,T01_P2,1,6,3,15.8,2,19,Twitter,T04,T04_S2
Twitter::@VictorHu6002316,T01_P2,1,7,3,21.4,1,14,Twitter,T01,T06_S1
Facebook::Mónica Villarreal,T02_P1,2,1,1033,18.7,202,5529,Facebook,T02,T02_S0
Twitter::@MonicaVTampico,T02_P1,2,2,79,19.8,28,399,Twitter,T02,T02_S0
Twitter::@TampicoGob,T02_P1,2,3,50,15.9,19,315,Twitter,T02,T01_S0
Facebook::Sergio Ocejo Quintanilla,T02_P1,2,4,26,19.1,20,136,Facebook,T02,T03_S0
Facebook::Karime Cámara Chaín,T02_P1,2,5,24,23.1,52,104,Facebook,T08,T08_S0
Facebook::Luis Loaiza,T02_P1,2,6,21,16.7,46,126,Facebook,T02,T02_S0
Twitter::@DocUbaldo,T02_P1,2,7,21,13.5,36,155,Twitter,T10,T10_S3
Twitter::@spyk3304,T02_P1,2,8,20,12.5,12,160,Twitter,T14,T14_S1
Twitter::@IfdpTamps,T02_P1,2,9,17,29.8,4,57,Twitter,T02,T02_S2
Facebook::Secretaría de Bienestar Social Tampico,T02_P1,2,10,16,43.2,1,37,Facebook,T02,T02_S2
Facebook::Irma Robledo Hernandez,T02_P1,2,11,15,15.6,11,96,Facebook,T08,T08_S0
Facebook::Dirección de Protección Civil Tampico,T02_P1,2,12,14,31.1,1,45,Facebook,T02,T02_S2
Twitter::@EleeseNoticias,T02_P1,2,13,14,14.3,12,98,Twitter,T03,T05_S1
Facebook::Secretaría de Obras Públicas Tampico,T02_P1,2,14,11,52.4,1,21,Facebook,T02,T02_S2
Twitter::@CVDR_TampicoIPN,T02_P1,2,15,11,13.1,8,84,Twitter,T05,T05_S3
Twitter::@HOYTamaulipas,T02_P1,2,16,10,12.2,13,82,Twitter,T05,T05_S1
Facebook::Francisco Gomez,T02_P1,2,17,10,13.3,7,75,Facebook,T13,T08_S0
Facebook::Aj Segovia,T02_P1,2,18,9,13.0,24,69,Facebook,T08,T04_S0
Facebook::Instituto de la Juventud Tampico,T02_P1,2,19,9,13.6,2,66,Facebook,T13,T13_S0
Twitter::@larazontampico,T02_P1,2,20,9,12.9,6,70,Twitter,T02,T14_S2
Facebook::Arturo Garibay,T02_P1,2,21,8,14.5,14,55,Facebook,T08,T08_S0
Facebook::Elizabeth Bermea,T02_P1,2,22,8,30.8,8,26,Facebook,T02,T02_S0
Twitter::@Guacamayalibre,T02_P1,2,23,6,20.0,2,30,Twitter,T12,T12_S2
Facebook::Victor Eduardo Torres Velazquez,T02_P1,2,24,6,27.3,2,22,Facebook,T02,T14_S2
Twitter::@TELMEXSoluciona,T02_P1,2,25,6,13.0,4,46,Twitter,T04,T04_S3
Facebook::Karla Lopez Rivera,T02_P1,2,26,6,46.2,4,13,Facebook,T02,T02_S3
Facebook::Dra Ofelia Cantú Educadora en Diabetes Certificada,T02_P1,2,27,6,50.0,2,12,Facebook,T02,T02_S3
Facebook::DIF Tampico,T02_P1,2,28,6,15.8,1,38,Facebook,T01,T01_S0
Facebook::Leobardo Maldonado Rosas,T02_P1,2,29,6,37.5,2,16,Facebook,T02,T03_S0
Facebook::Martha Laura,T02_P1,2,30,5,27.8,2,18,Facebook,T02,T08_S0
Twitter::@Aleperez_jim,T02_P1,2,31,5,27.8,2,18,Twitter,T02,T02_S4
Facebook::Tony Ochoa,T02_P1,2,32,5,38.5,1,13,Facebook,T02,T02_S4
Facebook::Ricardo Contreras,T02_P1,2,33,5,29.4,2,17,Facebook,T02,T02_S4
Twitter::@paty_mirele,T02_P1,2,34,5,55.6,3,9,Twitter,T02,T02_S4
YouTube::@PericoPalote2025,T02_P1,2,35,5,20.8,1,24,YouTube,T11,T02_S0
Facebook::Veronica Huerta,T02_P1,2,36,5,38.5,4,13,Facebook,T02,T08_S0
YouTube::@luisricardohernandezguerre8884,T02_P1,2,37,4,30.8,1,13,YouTube,T02,T07_S3
YouTube::@rukendo64,T02_P1,2,38,4,50.0,3,8,YouTube,T02,T02_S3
Twitter::@varancib,T02_P1,2,39,4,12.5,2,32,Twitter,T11,T06_S2
Twitter::@expedientes_mx,T02_P1,2,40,4,21.1,1,19,Twitter,T12,T12_S2
Twitter::@DulceGabs,T02_P1,2,41,4,21.1,3,19,Twitter,T06,T06_S0
Facebook::Eduardo Morales,T02_P1,2,42,4,20.0,5,20,Facebook,T00,T00_S0
Facebook::Brigido Magaña,T02_P1,2,43,4,16.0,2,25,Facebook,T01,T01_S0
Facebook::Marye Vega,T02_P1,2,44,4,44.4,1,9,Facebook,T02,T08_S0
Facebook::Lea Lara,T02_P1,2,45,4,40.0,2,10,Facebook,T13,T13_S0
Facebook::Juanita Marin,T02_P1,2,46,4,50.0,2,8,Facebook,T02,T02_S4
Facebook::Juan Lopez,T02_P1,2,47,4,13.8,1,29,Facebook,T08,T08_S0
Facebook::Aurora Zurc,T02_P1,2,48,4,33.3,1,12,Facebook,T02,T02_S3
Twitter::@Rbytia16,T02_P1,2,49,4,17.4,3,23,Twitter,T06,T06_S1
Facebook::Maria Isabel Garcia,T02_P1,2,50,3,60.0,1,5,Facebook,T02,T02_S3
Facebook::Maria Esther Hernandez,T02_P1,2,51,3,42.9,1,7,Facebook,T02,T02_S0
Facebook::Alejandra Sanchez,T02_P1,2,52,3,50.0,3,6,Facebook,T02,T02_S3
Facebook::Catalina Del Angel Damaso Damaso,T02_P1,2,53,3,25.0,1,12,Facebook,T08,T08_S0
Facebook::Dominga Lopez,T02_P1,2,54,3,25.0,2,12,Facebook,T08,T08_S0
Facebook::Enrique Salomon Garcia Bacca,T02_P1,2,55,3,33.3,2,9,Facebook,T02,T14_S4
Facebook::Gabriel Alexander Montoya,T02_P1,2,56,3,13.6,1,22,Facebook,T11,T11_S5
Facebook::Irma Martinez,T02_P1,2,57,3,13.6,3,22,Facebook,T08,T08_S0
Twitter::@ClubDeAnsiedad,T02_P1,2,58,3,16.7,2,18,Twitter,T11,T11_S1
Facebook::Silvia Santamaria,T02_P1,2,59,3,42.9,5,7,Facebook,T02,T02_S0
Facebook::Veronica Adriana,T02_P1,2,60,3,12.0,1,25,Facebook,T04,T04_S0
Twitter::@defensoriaifdp,T02_P1,2,61,3,23.1,1,13,Twitter,T10,T01_S0
YouTube::@carmenalvarado5052,T02_P1,2,62,3,21.4,1,14,YouTube,T12,T12_S0
YouTube::@HistoriaRealmx,T02_P1,2,63,3,20.0,1,15,YouTube,T01,T01_S3
YouTube::@geramorales1561,T02_P1,2,64,3,23.1,1,13,YouTube,T02,T02_S3
YouTube::@lunamorena390,T02_P1,2,65,3,13.0,2,23,YouTube,T12,T02_S0
Facebook::Delicias Mamam,T02_P2,2,1,39,28.3,53,138,Facebook,T02,T02_S1
Facebook::Lorena Ortíz,T02_P2,2,2,23,27.1,7,85,Facebook,T02,T03_S0
Facebook::Toño Marín,T02_P2,2,3,22,29.7,18,74,Facebook,T02,T02_S1
Facebook::Patito Sanchez,T02_P2,2,4,21,55.3,12,38,Facebook,T02,T02_S1
Facebook::Lucho Mix,T02_P2,2,5,19,42.2,35,45,Facebook,T02,T02_S1
Facebook::Irma Bustos,T02_P2,2,6,19,25.3,16,75,Facebook,T02,T08_S0
Facebook::Edith Moreno,T02_P2,2,7,18,51.4,14,35,Facebook,T02,T02_S1
Facebook::Victor Reyes,T02_P2,2,8,18,64.3,27,28,Facebook,T02,T02_S1
Facebook::Fidencio Rocha,T02_P2,2,9,16,41.0,18,39,Facebook,T02,T02_S1
Facebook::Salvador Corona Pulido,T02_P2,2,10,13,56.5,38,23,Facebook,T02,T02_S1
Facebook::Martha Rivas,T02_P2,2,11,13,56.5,14,23,Facebook,T02,T02_S1
Facebook::Deniss Rangel,T02_P2,2,12,11,22.4,16,49,Facebook,T08,T08_S1
Facebook::Jesus Ramirez,T02_P2,2,13,10,21.7,11,46,Facebook,T02,T02_S1
Facebook::Angeles Zuniga,T02_P2,2,14,9,56.2,9,16,Facebook,T02,T02_S1
Facebook::Emmanuel Diaz,T02_P2,2,15,9,19.6,60,46,Facebook,T08,T08_S0
Facebook::Jonathan Sosa Pego,T02_P2,2,16,9,69.2,14,13,Facebook,T02,T02_S1
Facebook::Lety HR,T02_P2,2,17,8,32.0,9,25,Facebook,T02,T02_S1
Facebook::Blanca Estela Pulido Ramírez,T02_P2,2,18,8,72.7,4,11,Facebook,T02,T02_S1
Facebook::Gladis Rojas,T02_P2,2,19,8,50.0,8,16,Facebook,T02,T02_S1
Facebook::Sujei Perez Martinez,T02_P2,2,20,7,16.3,11,43,Facebook,T08,T08_S0
Facebook::Moises Méndez Aguilar,T02_P2,2,21,7,36.8,6,19,Facebook,T02,T08_S0
Facebook::Aurelio Cantú D,T02_P2,2,22,7,30.4,4,23,Facebook,T08,T08_S0
Facebook::Shirley Villegas de Vazquez,T02_P2,2,23,7,14.6,6,48,Facebook,T00,T00_S0
Facebook::Vicky Carrizales,T02_P2,2,24,7,41.2,5,17,Facebook,T02,T02_S3
Facebook::Ortiz Lorena,T02_P2,2,25,7,33.3,6,21,Facebook,T02,T02_S1
Facebook::Alma Flores,T02_P2,2,26,6,22.2,23,27,Facebook,T08,T08_S0
Facebook::Irene Almendarez Moreno,T02_P2,2,27,6,25.0,22,24,Facebook,T08,T02_S1
Facebook::Lety Chavez,T02_P2,2,28,6,22.2,6,27,Facebook,T03,T03_S0
Facebook::Margarita San Martin,T02_P2,2,29,6,50.0,5,12,Facebook,T02,T02_S1
Facebook::Sara Cintora,T02_P2,2,30,6,31.6,9,19,Facebook,T02,T02_S1
Facebook::Cristina Pina Cruz,T02_P2,2,31,6,42.9,8,14,Facebook,T02,T02_S1
Facebook::Ita DG,T02_P2,2,32,5,45.5,8,11,Facebook,T02,T02_S1
Facebook::Isa Guzman,T02_P2,2,33,5,33.3,7,15,Facebook,T02,T02_S1
Facebook::Claudia López Rios,T02_P2,2,34,5,50.0,4,10,Facebook,T02,T02_S1
Facebook::Betty Vallejo Almaraz,T02_P2,2,35,5,100.0,5,5,Facebook,T02,T02_S1
Facebook::Fela Ceniceros,T02_P2,2,36,5,83.3,5,6,Facebook,T02,T02_S1
Facebook::Fidel Luna,T02_P2,2,37,5,14.3,8,35,Facebook,T08,T08_S0
Facebook::José Luis Mejia Cortes,T02_P2,2,38,5,20.8,7,24,Facebook,T08,T08_S0
Facebook::Gonzalo Soulés Gar,T02_P2,2,39,5,33.3,7,15,Facebook,T02,T02_S1
Facebook::Gollita Valdez,T02_P2,2,40,5,50.0,4,10,Facebook,T02,T02_S1
Facebook::Maria Araujo,T02_P2,2,41,5,20.8,9,24,Facebook,T12,T08_S0
Facebook::Omar Coronado,T02_P2,2,42,5,62.5,9,8,Facebook,T02,T02_S1
Facebook::Águila Blanca,T02_P2,2,43,4,66.7,3,6,Facebook,T02,T02_S1
Facebook::Sofia Leon,T02_P2,2,44,4,28.6,9,14,Facebook,T08,T08_S0
Facebook::Rosa Lilia Ruiz Ibarra,T02_P2,2,45,4,40.0,5,10,Facebook,T02,T03_S0
Facebook::Perlita Mayorga,T02_P2,2,46,4,25.0,6,16,Facebook,T08,T02_S1
Facebook::Mvzzamira Juarez,T02_P2,2,47,4,15.4,13,26,Facebook,T08,T08_S0
Facebook::Martin Villeda,T02_P2,2,48,4,33.3,2,12,Facebook,T08,T08_S0
Facebook::Nora Ale,T02_P2,2,49,4,16.7,9,24,Facebook,T08,T08_S0
Facebook::Erika Deyanira Bolado Nigoche,T02_P2,2,50,3,25.0,9,12,Facebook,T02,T02_S1
Facebook::Juanis Castro Tovar,T02_P2,2,51,3,37.5,5,8,Facebook,T02,T02_S1
Facebook::Goyos Dlg,T02_P2,2,52,3,42.9,2,7,Facebook,T02,T02_S1
Facebook::Gastón Caloca Ponce,T02_P2,2,53,3,50.0,3,6,Facebook,T02,T02_S1
Facebook::Berrones Morris Poncho,T02_P2,2,54,3,21.4,6,14,Facebook,T08,T08_S0
Facebook::Clara Gallardo,T02_P2,2,55,3,33.3,5,9,Facebook,T08,T08_S0
Facebook::Carmen Rojas,T02_P2,2,56,3,20.0,3,15,Facebook,T03,T03_S0
Facebook::Artur Montejano Perez,T02_P2,2,57,3,13.6,11,22,Facebook,T08,T08_S0
Facebook::Luz Garcia Guzman,T02_P2,2,58,3,42.9,2,7,Facebook,T02,T02_S1
Facebook::Nancy Pando,T02_P2,2,59,3,60.0,5,5,Facebook,T02,T02_S1
Facebook::Mery Bm,T02_P2,2,60,3,60.0,3,5,Facebook,T02,T02_S1
Facebook::Magaly Juarez,T02_P2,2,61,3,42.9,5,7,Facebook,T02,T02_S1
Facebook::Maria Dora,T02_P2,2,62,3,50.0,4,6,Facebook,T02,T02_S1
Facebook::Roxanna Rachel Gonza,T02_P2,2,63,3,42.9,4,7,Facebook,T02,T02_S1
Facebook::Sonia López,T02_P2,2,64,3,50.0,2,6,Facebook,T02,T02_S1
Facebook::Veronica Arriaga,T02_P2,2,65,3,50.0,4,6,Facebook,T02,T02_S1
YouTube::@miguelserratoca1333,T02_P2,2,66,3,21.4,1,14,YouTube,T11,T11_S1
Facebook::Tampico Gob,T03_P1,3,1,1007,15.6,279,6459,Facebook,T03,T03_S0
Twitter::@gruponoticiaspc,T03_P1,3,2,40,12.5,21,319,Twitter,T14,T03_S0
Facebook::Sergio Ocejo Quintanilla,T03_P1,3,3,22,16.2,20,136,Facebook,T02,T03_S0
Twitter::@EleeseNoticias,T03_P1,3,4,15,15.3,12,98,Twitter,T03,T05_S1
Facebook::Lorena Ortíz,T03_P1,3,5,14,16.5,7,85,Facebook,T02,T03_S0
Twitter::@laexpresionmx,T03_P1,3,6,11,15.1,10,73,Twitter,T05,T05_S1
Facebook::Yesenia Vazquez Lopez,T03_P1,3,7,10,31.2,5,32,Facebook,T08,T08_S0
Facebook::Irma Bustos,T03_P1,3,8,10,13.3,16,75,Facebook,T02,T08_S0
Facebook::Lety Chavez,T03_P1,3,9,9,33.3,6,27,Facebook,T03,T03_S0
Facebook::Toño Marín,T03_P1,3,10,9,12.2,18,74,Facebook,T02,T02_S1
Facebook::Betty Ortiz,T03_P1,3,11,7,58.3,4,12,Facebook,T03,T03_S0
Facebook::Fidel Luna,T03_P1,3,12,7,20.0,8,35,Facebook,T08,T08_S0
Facebook::Sergio Javier Solbes Marin,T03_P1,3,13,6,18.2,11,33,Facebook,T08,T08_S0
Facebook::Jesus Ramirez,T03_P1,3,14,6,13.0,11,46,Facebook,T02,T02_S1
Twitter::@lunadeandromeda,T03_P1,3,15,6,16.2,2,37,Twitter,T06,T03_S0
Twitter::@ConsEspMty,T03_P1,3,16,5,15.6,3,32,Twitter,T00,T03_S0
Facebook::Patito Sanchez,T03_P1,3,17,5,13.2,12,38,Facebook,T02,T02_S1
Facebook::Evelyn Padilla,T03_P1,3,18,4,28.6,1,14,Facebook,T03,T00_S1
Facebook::Carmen Rojas,T03_P1,3,19,4,26.7,3,15,Facebook,T03,T03_S0
Facebook::Aurelio Cantú D,T03_P1,3,20,4,17.4,4,23,Facebook,T08,T08_S0
Facebook::CJ Gac,T03_P1,3,21,4,28.6,2,14,Facebook,T03,T03_S0
Facebook::Leobardo Maldonado Rosas,T03_P1,3,22,4,25.0,2,16,Facebook,T02,T03_S0
Facebook::Judith Tenorio,T03_P1,3,23,4,66.7,4,6,Facebook,T03,T03_S0
Twitter::@pucca_cn,T03_P1,3,24,4,15.4,7,26,Twitter,T12,T03_S0
Twitter::@TamaulipasDirec,T03_P1,3,25,4,17.4,1,23,Twitter,T00,T03_S0
Facebook::Maria Del Socorro Hurtado Alvarez,T03_P1,3,26,4,21.1,6,19,Facebook,T08,T08_S0
Facebook::Maria Isabel Chimeca Villasana,T03_P1,3,27,4,19.0,7,21,Facebook,T11,T08_S0
Facebook::Marco Leal,T03_P1,3,28,4,33.3,3,12,Facebook,T03,T03_S0
Facebook::Andrés Díaz,T03_P1,3,29,3,30.0,1,10,Facebook,T03,T03_S0
Facebook::Marychuy Medina Del Angel,T03_P1,3,30,3,42.9,2,7,Facebook,T03,T08_S0
Facebook::Felipe González González,T03_P1,3,31,3,37.5,1,8,Facebook,T03,T03_S0
Facebook::Gracia Elena Medina López,T03_P1,3,32,3,27.3,2,11,Facebook,T03,T08_S0
Facebook::José Luis Garcia Nieva,T03_P1,3,33,3,23.1,1,13,Facebook,T08,T08_S0
Facebook::Rosa Lilia Ruiz Ibarra,T03_P1,3,34,3,30.0,5,10,Facebook,T02,T03_S0
Facebook::TLC Periodismo Independiente al Servicio de México,T03_P1,3,35,3,37.5,3,8,Facebook,T03,T03_S0
Twitter::@albertopjmz,T03_P1,3,36,3,23.1,1,13,Twitter,T03,T06_S2
Twitter::@mathupoucel,T03_P1,3,37,3,50.0,1,6,Twitter,T03,T03_S0
Twitter::@yosoytampico,T03_P2,3,1,22,20.2,11,109,Twitter,T03,T03_S1
Twitter::@DocUbaldo,T03_P2,3,2,21,13.5,36,155,Twitter,T10,T10_S3
Facebook::Dirección de Salud Tampico,T03_P2,3,3,19,33.9,1,56,Facebook,T03,T03_S1
Facebook::Deyanira Gonzalez,T03_P2,3,4,8,72.7,3,11,Facebook,T03,T03_S1
Facebook::Paris Sodi Ramos,T03_P2,3,5,8,34.8,1,23,Facebook,T03,T03_S1
Twitter::@dect1608,T03_P2,3,6,7,16.3,3,43,Twitter,T14,T14_S4
YouTube::@sonadorvajo,T03_P2,3,7,6,12.0,1,50,YouTube,T11,T09_S2
Facebook::Marianela Villaseñor Valencia,T03_P2,3,8,5,55.6,4,9,Facebook,T03,T03_S1
Facebook::Luz Ibon Mendez,T03_P2,3,9,5,15.6,1,32,Facebook,T07,T11_S3
Twitter::@EdmundoRD,T03_P2,3,10,4,40.0,2,10,Twitter,T03,T03_S2
Facebook::Guillermo Vega Ruiz,T03_P2,3,11,4,40.0,2,10,Facebook,T03,T03_S1
Twitter::@MinskAnya,T03_P2,3,12,4,28.6,19,14,Twitter,T10,T10_S5
Twitter::@Jaibo_News,T03_P2,3,13,4,25.0,2,16,Twitter,T03,T03_S2
Twitter::@BlazeLeiton,T03_P2,3,14,4,36.4,2,11,Twitter,T03,T03_S1
Twitter::@JoseNiembro,T03_P2,3,15,4,50.0,1,8,Twitter,T03,T03_S2
Facebook::Russel Tomander Fernan,T03_P2,3,16,4,21.1,1,19,Facebook,T07,T07_S0
Facebook::Pabel Robles,T03_P2,3,17,4,25.0,3,16,Facebook,T03,T03_S2
Facebook::BanRo Lupis,T03_P2,3,18,3,27.3,1,11,Facebook,T09,T09_S1
Facebook::Carlos Gomez,T03_P2,3,19,3,21.4,1,14,Facebook,T14,T03_S1
Facebook::MATERIALES PARA TUS MANUALIDADES,T03_P2,3,20,3,23.1,2,13,Facebook,T08,T08_S2
Facebook::Luciérnaga CSilva,T03_P2,3,21,3,30.0,1,10,Facebook,T06,T06_S1
Facebook::Gabriel Alexander Montoya,T03_P2,3,22,3,13.6,1,22,Facebook,T11,T11_S5
Facebook::Jorge Tapia,T03_P2,3,23,3,33.3,1,9,Facebook,T03,T03_S1
Facebook::Ramon Gomez,T03_P2,3,24,3,37.5,5,8,Facebook,T14,T03_S3
Twitter::@LiizieT,T03_P2,3,25,3,23.1,1,13,Twitter,T10,T10_S0
Twitter::@MeteoroTamps,T03_P2,3,26,3,37.5,1,8,Twitter,T03,T12_S1
Twitter::@globaLATvideo,T03_P2,3,27,3,21.4,1,14,Twitter,T03,T12_S0
Twitter::@soy24siete,T04_P1,4,1,24,15.1,15,159,Twitter,T04,T04_S3
Twitter::@OscarMalibran,T04_P1,4,2,21,17.4,12,121,Twitter,T04,T04_S2
Twitter::@TELMEXSoluciona,T04_P1,4,3,19,41.3,4,46,Twitter,T04,T04_S3
Twitter::@SDFBeisbolMx,T04_P1,4,4,14,42.4,2,33,Twitter,T04,T04_S5
Twitter::@GoldenBear0991,T04_P1,4,5,14,36.8,4,38,Twitter,T04,T04_S2
Facebook::Lucio MTZ sanchez,T04_P1,4,6,14,42.4,2,33,Facebook,T04,T04_S0
Facebook::Delfina Sanchez Peralta,T04_P1,4,7,12,50.0,1,24,Facebook,T04,T04_S0
Twitter::@TDNoticiasmx,T04_P1,4,8,12,21.8,6,55,Twitter,T04,T04_S4
