palabra,tema_id,sub_id,rol,participation,z_within_degree,grado_total
estacion,1,6,broker,0.8281,1.118,16
seguro,1,6,broker,0.8809,1.118,23
iniciar,1,1,broker,0.8028,1.7678,17
mexicana,1,1,broker,0.7653,0.3536,14
norte,1,4,broker,0.8724,1.796,27
kilometro,1,5,broker,0.6667,0.0,6
fronterizo,1,5,broker,0.6939,0.0,7
otorgar,1,2,broker,0.7347,-0.3922,7
grupo,1,4,broker,0.8457,1.0932,18
compartir,1,1,broker,0.8651,-0.3536,17
dif,1,1,broker,0.7654,-0.3536,9
agradecer,1,7,broker,0.8166,-1.6036,13
carga,1,0,broker,0.64,-1.5076,5
contemplar,1,6,broker,0.8125,-1.118,8
encargado,1,3,broker,0.7347,-1.118,7
pilar,1,4,broker,0.625,-0.3123,4
actuacion,1,7,broker,0.5,1.069,6
sumar,1,7,broker,0.7778,1.069,12
actor,1,7,broker,0.6939,-0.2673,7
cmic,1,2,broker,0.716,-0.3922,9
informe,1,0,broker,0.6531,-0.603,7
coahuila,1,4,broker,0.75,-1.0151,4
radio,1,4,broker,0.6914,1.0932,9
noreste,1,5,broker,0.6667,0.0,6
contratacion,1,-1,broker,0.6667,0.0,3
periodo,1,-1,broker,0.8264,0.0,11
infancia,1,1,broker,0.56,-0.3536,5
registro,1,1,broker,0.7347,-0.3536,7
comun,1,6,broker,0.7755,0.0,7
conectar,1,3,broker,0.625,-0.4472,4
completamente,1,4,broker,0.5,-0.3123,4
esperado,1,3,broker,0.5,-1.118,2
pronto,1,4,broker,0.8,-1.0151,5
pasion,1,3,periferico,0.375,0.2236,4
tampiquena,1,3,periferico,0.375,0.2236,4
capacitacion,1,1,broker,0.5625,1.0607,8
reyes,1,0,broker,0.6667,-0.603,6
dinamica,1,7,periferico,0.48,-0.2673,5
posteriormente,1,4,broker,0.72,-1.0151,5
revivir,1,3,periferico,0.0,0.2236,3
emocion,1,4,periferico,0.4444,-0.3123,3
querido,1,6,broker,0.6667,-1.118,3
tamaulipa,1,3,periferico,0.0,-1.118,1
docente,1,1,periferico,0.0,-1.7678,1
vacacion,12,1,broker,0.7556,0.2402,15
verano,12,1,broker,0.9036,2.0016,46
bodies,12,0,broker,0.8444,-0.4851,15
exposicion,12,0,broker,0.8415,1.6977,37
entrada,12,4,broker,0.8477,1.1339,27
gratuito,12,4,broker,0.8125,0.378,24
llegar,12,5,broker,0.8673,2.0226,42
vivir,12,6,broker,0.847,1.7857,31
unico,12,5,broker,0.8378,0.4045,30
cuerpo,12,5,broker,0.7867,0.9439,19
experiencia,12,0,broker,0.8054,2.0616,31
disfrutar,12,0,broker,0.8574,0.6063,31
recibir,12,1,broker,0.8398,1.1209,32
precio,12,2,broker,0.7041,0.9027,14
producto,12,2,broker,0.6953,1.8053,16
manana,12,3,broker,0.7846,1.7386,21
martes,12,3,broker,0.7619,1.7386,21
internacional,12,8,broker,0.8698,1.4142,26
escolar,12,2,broker,0.6806,0.9027,12
oferta,12,1,broker,0.7653,-0.2002,14
playa,12,1,broker,0.8199,0.2402,19
ofrecer,12,2,broker,0.8685,0.9027,42
expo,12,4,broker,0.7978,1.8898,19
humano,12,0,broker,0.7543,0.6063,17
recorrer,12,0,broker,0.8304,-0.1213,17
temporal,12,0,broker,0.7,-0.1213,10
turista,12,1,periferico,0.4062,0.2402,8
recorrido,12,7,broker,0.8753,0.1796,19
superar,12,1,broker,0.562,0.6805,11
carpintero,12,5,periferico,0.4444,-0.6742,3
noche,12,3,broker,0.8651,0.0756,17
linea,12,5,broker,0.8125,-0.6742,8
descubrir,12,6,broker,0.8359,-0.6868,16
alas,12,0,broker,0.6667,-0.8489,6
reconocido,12,8,broker,0.74,-1.4142,10
carlos,12,3,broker,0.75,0.4914,12
copa,12,6,broker,0.6562,0.9615,8
ideal,12,6,periferico,0.4444,-0.6868,3
regreso,12,2,periferico,0.449,0.4513,7
especial,12,6,broker,0.8047,0.9615,16
llamada,12,3,periferico,0.48,-0.3402,5
jardin,12,4,broker,0.7959,-0.378,14
agrupacion,12,2,broker,0.625,-0.9027,4
naturaleza,12,7,broker,0.7467,1.6164,15
recinto,12,7,broker,0.5,-1.2572,2
viaje,12,0,broker,0.8356,-0.8489,15
teatro,12,4,broker,0.74,-0.378,10
natural,12,6,broker,0.8166,0.1374,13
visitar,12,0,broker,0.78,-0.8489,10
atractivo,12,1,broker,0.7361,-0.6405,12
libre,12,4,broker,0.7934,-1.1339,11
gobernadores,12,4,broker,0.6562,-0.378,8
salon,12,4,broker,0.7654,-1.1339,9
galeria,12,0,broker,0.6562,-0.4851,8
totalmente,12,1,broker,0.7654,-1.0809,9
confiar,12,3,broker,0.72,-0.7559,5
paisaje,12,7,broker,0.5,0.898,6
feria,12,2,periferico,0.4444,0.0,6
definir,12,3,periferico,0.375,-0.3402,4
tranquilidad,12,7,broker,0.5,0.898,6
presumir,12,6,periferico,0.375,0.1374,4
dormir,12,5,broker,0.6667,-0.1348,6
convocar,12,5,broker,0.625,-0.6742,4
robles,12,3,periferico,0.32,0.0756,5
junio,12,1,broker,0.7778,-1.5212,6
adquirir,12,2,periferico,0.4444,-0.9027,3
meta,12,1,periferico,0.375,-1.0809,4
gomez,12,6,broker,0.72,0.9615,10
afuera,12,6,broker,0.56,0.1374,5
licenciatura,12,7,broker,0.6667,-0.5388,6
concierto,12,8,broker,0.72,0.0,5
ingenieria,12,7,periferico,0.0,-1.2572,1
interesado,12,7,broker,0.64,-0.5388,5
horas,12,3,broker,0.6562,0.0756,8
fotografia,12,6,broker,0.6667,-1.511,3
lamentar,12,5,broker,0.6667,-1.2136,3
ciencia,12,0,broker,0.64,-1.2127,5
potosi,12,2,broker,0.72,-0.9027,5
amplio,12,2,broker,0.64,-0.9027,5
intervenir,12,3,periferico,0.0,-1.5875,1
victor,12,8,periferico,0.4444,0.0,3
magico,12,6,periferico,0.4444,-0.6868,3
turistica,12,6,broker,0.6667,-1.511,3
proposito,12,2,periferico,0.0,-1.354,1
asistente,12,3,broker,0.5,-1.1717,2
mexicano,24,0,broker,0.8609,1.069,29
pais,24,0,broker,0.8878,1.069,42
turismo,24,4,broker,0.8785,1.7321,24
cualquiera,24,0,broker,0.83,-0.2673,20
servicio,24,5,broker,0.887,0.3536,29
etc,24,0,periferico,0.375,-0.2673,4
destacar,24,4,broker,0.834,0.866,27
programa,24,2,broker,0.8642,1.3306,27
social,24,1,broker,0.8512,2.0305,31
organizacion,24,9,broker,0.8402,-0.7071,13
miguel,24,6,broker,0.7901,1.8371,9
monsivais,24,8,periferico,0.0,0.7071,1
paulo,24,8,periferico,0.0,0.7071,1
acceso,24,3,broker,0.7603,0.9001,11
boleto,24,6,broker,0.8,0.4082,10
pasajero,24,3,broker,0.6122,0.2813,7
universidad,24,2,broker,0.72,1.8111,15
chihuahua,24,2,broker,0.75,-0.1109,8
viajar,24,3,broker,0.7273,1.5189,11
movilidad,24,1,broker,0.6,0.855,10
impacto,24,2,broker,0.6939,-0.1109,7
mantenimiento,24,6,broker,0.64,0.4082,5
carrera,24,2,broker,0.74,-0.5914,10
ciudadano,24,1,broker,0.805,1.2468,20
reconocimiento,24,4,broker,0.78,-0.866,10
acercar,24,5,broker,0.7438,0.3536,11
orientacion,24,5,broker,0.6562,0.3536,8
transporte,24,3,broker,0.7407,0.9001,9
contribuir,24,1,broker,0.7245,0.4631,14
riqueza,24,4,broker,0.5,-0.866,4
motor,24,1,broker,0.56,-0.3206,5
establecido,24,2,broker,0.8163,-0.5914,7
incluir,24,6,broker,0.7812,0.4082,8
habitante,24,1,broker,0.6667,-0.3206,6
ingreso,24,3,broker,0.7901,-0.9563,9
especialmente,24,9,broker,0.7778,1.4142,6
muestra,24,4,broker,0.625,-0.866,4
motivo,24,3,broker,0.6939,-0.3375,7
armando,24,7,broker,0.6111,1.3728,6
ejercer,24,7,broker,0.625,0.3922,4
institucional,24,1,broker,0.64,-0.7125,5
uat,24,2,periferico,0.48,1.8111,10
cientifico,24,2,periferico,0.375,-0.1109,4
requisito,24,3,periferico,0.4898,0.9001,7
fundamental,24,6,broker,0.7778,-1.0206,6
jefe,24,7,broker,0.6667,-1.5689,3
desempeno,24,2,broker,0.5,0.3696,6
apostar,24,4,broker,0.6111,0.0,6
alla,24,5,broker,0.7188,-0.7071,8
promocion,24,5,broker,0.64,1.4142,10
superior,24,7,broker,0.7222,0.3922,6
limite,24,3,broker,0.625,-0.3375,4
academico,24,2,broker,0.6667,-1.0719,3
limitado,24,3,broker,0.56,0.2813,5
argentino,24,6,periferico,0.0,-1.0206,1
inicio,24,1,broker,0.72,0.0712,10
documento,24,8,broker,0.625,-1.4142,4
educativo,24,1,broker,0.7347,-1.1043,7
tamaulipeca,24,1,broker,0.5,-1.1043,2
insumo,24,9,broker,0.6667,-0.7071,3
extraordinario,24,5,broker,0.625,-1.7678,4
acceder,24,3,broker,0.5,-1.5751,2
empresas,24,0,periferico,0.0,-1.6036,2
roberto,24,1,broker,0.5,-1.1043,2
alma,24,7,periferico,0.0,-0.5883,1
transparencia,24,2,periferico,0.4444,-0.5914,3
servidor,24,2,periferico,0.4444,-1.0719,3
importancia,24,2,periferico,0.0,-1.0719,1
girar,24,6,broker,0.5,-1.0206,2
lejos,24,3,periferico,0.0,-1.5751,1
fortalecer,16,0,broker,0.8822,1.8752,53
impulsar,16,0,broker,0.7952,1.5236,33
municipio,16,3,broker,0.8313,2.391,37
economico,16,0,broker,0.7941,1.172,34
oportunidad,16,0,broker,0.7372,1.5236,29
generar,16,0,broker,0.7258,0.1172,19
deporte,16,4,broker,0.7864,0.4016,23
tampicotecuida,16,0,broker,0.8288,-0.2344,25
entrega,16,5,broker,0.716,1.7678,18
magicos,16,2,periferico,0.497,1.294,13
pueblos,16,2,periferico,0.497,1.294,13
esfuerzo,16,5,broker,0.719,0.3536,22
reconocer,16,4,broker,0.6667,-0.5623,18
tianguis,16,2,broker,0.5278,0.7548,12
distintivo,16,5,broker,0.6942,-1.0607,11
tercero,16,5,broker,0.6111,-1.0607,6
emprendedor,16,0,periferico,0.4861,-0.2344,12
anunciar,16,1,broker,0.6953,1.0661,16
club,16,1,broker,0.6851,1.691,17
argentina,16,4,broker,0.6173,-0.0803,9
sueno,16,4,periferico,0.32,-0.5623,5
campeon,16,4,conector_provincial,0.5741,2.8113,18
sociedad,16,0,broker,0.6627,-0.586,13
orgullo,16,5,broker,0.7219,0.3536,13
decision,16,1,broker,0.5785,-0.1838,11
portales,16,1,periferico,0.2188,1.0661,8
concanaco,16,0,broker,0.5139,-0.2344,12
servytur,16,0,periferico,0.3704,-0.586,9
comite,16,2,periferico,0.0,-0.8627,5
organizador,16,2,periferico,0.0,-0.8627,5
breve,16,1,periferico,0.0,0.4411,6
previo,16,1,broker,0.5312,-0.1838,8
colgar,16,1,periferico,0.0,-0.1838,5
competir,16,3,broker,0.58,0.488,10
hazana,16,4,periferico,0.4444,-1.5261,3
seguimiento,16,0,periferico,0.2449,-0.9376,7
sede,16,2,broker,0.6116,-0.3235,11
tampiqueno,16,1,broker,0.7479,0.4411,19
exponente,16,3,broker,0.5,-0.7807,8
estudiante,16,0,broker,0.562,-0.586,11
delegacion,16,3,broker,0.8166,-1.4151,17
entrenamiento,16,1,periferico,0.2449,0.4411,7
guant,16,1,periferico,0.0,0.4411,6
sanamente,16,3,periferico,0.4082,-0.1464,7
rodriguez,16,2,broker,0.5917,0.2157,13
crecer,16,5,broker,0.5926,-0.3536,9
representante,16,2,broker,0.7,-1.941,10
herramienta,16,0,periferico,0.0,-0.2344,8
desear,16,1,broker,0.6939,-2.6835,7
deportista,16,4,broker,0.7733,-0.0803,15
medalla,16,4,broker,0.5312,-0.0803,8
dedicacion,16,5,broker,0.72,-1.0607,10
noviembre,16,2,periferico,0.1975,0.7548,9
mar,16,1,periferico,0.375,-1.4337,4
mediterraneo,16,1,periferico,0.0,-0.8087,4
cuidastir,16,1,periferico,0.0,0.4411,6
correcaminos,16,1,periferico,0.0,0.4411,6
amiga,16,1,periferico,0.449,-0.1838,7
perrita,16,1,periferico,0.4444,-0.8087,6
despedida,16,3,broker,0.5,-1.4151,6
lomito,16,3,periferico,0.4444,-0.7807,6
fiel,16,3,periferico,0.2449,0.488,7
leal,16,3,periferico,0.0,0.488,6
dominio,16,3,periferico,0.0,0.488,6
tablero,16,3,periferico,0.0,0.488,6
compitar,16,3,periferico,0.0,0.488,6
conjunto,16,0,broker,0.5679,-1.2892,9
beisbol,16,4,broker,0.5185,0.4016,9
hechoentampico,16,5,broker,0.562,1.0607,11
campeonato,16,4,periferico,0.0,0.4016,6
conquistar,16,4,periferico,0.32,-0.5623,5
destrozar,16,4,periferico,0.4444,-0.5623,6
convenciones,16,2,periferico,0.2449,-0.3235,7
alianza,16,0,broker,0.5625,-1.2892,8
adolfo,16,3,periferico,0.32,-0.7807,5
autoridad,5,3,broker,0.9097,1.6977,48
militarizado,5,0,broker,0.898,1.3188,35
institucion,5,6,broker,0.8878,0.0,38
secretaria,5,0,broker,0.875,0.7253,28
encontrar,5,7,broker,0.8742,1.0,33
dia,5,5,broker,0.9168,1.2247,46
plantel,5,6,broker,0.8669,0.0,27
educacion,5,0,broker,0.8229,1.3188,24
poblacion,5,1,broker,0.7822,0.8111,15
resultado,5,1,broker,0.8639,1.5411,26
terminar,5,5,broker,0.8715,1.2247,24
laura,5,2,periferico,0.0,0.75,3
martinez,5,2,broker,0.7407,0.75,9
recordar,5,4,broker,0.8333,2.0412,18
agresion,5,6,broker,0.84,0.0,10
afirmar,5,8,broker,0.8512,1.0,22
medio,5,7,broker,0.8707,1.0,21
sep,5,0,broker,0.7378,0.7253,15
publica,5,0,broker,0.6875,-1.055,8
formacion,5,0,broker,0.7692,-0.4616,13
tratar,5,4,broker,0.8443,0.4082,17
fallecer,5,4,broker,0.8444,0.4082,15
supervision,5,3,broker,0.6562,-1.2127,8
inmediato,5,3,broker,0.8472,-0.4851,12
voto,5,2,broker,0.8194,0.75,12
juana,5,2,periferico,0.0,-0.5,2
ingresar,5,9,broker,0.8704,1.3728,18
oficina,5,3,broker,0.6875,0.9701,8
permiso,5,0,broker,0.7639,-0.4616,12
comision,5,8,broker,0.82,1.0,10
modelo,5,9,broker,0.7654,0.3922,9
positivo,5,1,broker,0.7,0.0811,10
convivencia,5,1,broker,0.6875,-0.6489,8
detallar,5,3,broker,0.7755,-0.4851,7
entrevista,5,8,broker,0.8571,-1.0,14
quintana,5,5,periferico,0.0,-1.2247,1
roo,5,5,periferico,0.0,-1.2247,1
directora,5,0,broker,0.6111,-1.6485,6
instituto,5,9,broker,0.84,0.3922,10
ortega,5,3,broker,0.7222,-0.4851,6
promedio,5,1,broker,0.76,-0.6489,10
grave,5,8,broker,0.8395,-1.0,9
documentar,5,7,broker,0.625,-1.0,4
real,5,7,broker,0.7778,-1.0,6
escribir,5,4,broker,0.625,-0.4082,4
revelar,5,1,broker,0.78,-0.6489,10
detectar,5,0,broker,0.7273,-0.4616,11
presentacion,5,5,broker,0.7778,0.0,6
unicamente,5,1,broker,0.6111,1.5411,12
enfermedad,5,1,broker,0.7812,-1.3789,8
conflicto,5,1,broker,0.6122,-0.6489,7
especie,5,4,broker,0.625,-0.4082,4
herida,5,4,broker,0.6667,-1.2247,3
verificar,5,9,broker,0.625,-0.5883,4
facultad,5,5,broker,0.72,0.0,5
batalla,5,4,broker,0.56,0.4082,5
regalar,5,4,broker,0.6667,-1.2247,3
localdomingo,5,9,broker,0.5,-1.5689,2
modalidad,5,2,broker,0.5,-1.75,2
estatal,10,1,broker,0.8971,1.7541,41
mexico,10,2,broker,0.9348,2.3519,85
permitir,10,10,broker,0.8669,1.8257,35
guardia,10,1,broker,0.8333,-0.4385,12
actividad,10,0,broker,0.8633,2.4736,34
agua,10,3,broker,0.8907,1.8906,31
recurso,10,3,broker,0.8512,1.3433,17
robar,10,2,broker,0.8264,-0.0535,11
responsable,10,2,broker,0.8994,0.9087,26
representar,10,6,broker,0.8846,1.8708,26
reynosa,10,1,broker,0.9012,1.7541,36
entidad,10,7,broker,0.8991,2.3837,31
crecimiento,10,4,broker,0.8047,0.0981,16
pequeno,10,9,broker,0.8199,1.9403,19
particular,10,2,broker,0.8194,-0.0535,12
desarrollo,10,4,broker,0.9087,2.1573,40
perro,10,0,broker,0.8028,1.1066,17
tamaulipeco,10,6,broker,0.8148,-0.5345,9
frontera,10,1,broker,0.8611,-0.4385,12
mascota,10,0,broker,0.8099,-0.2604,11
producir,10,11,broker,0.8099,1.75,11
cuidado,10,3,broker,0.7901,0.2488,9
promover,10,4,broker,0.7857,0.0981,14
capacidad,10,0,broker,0.7692,0.6509,13
industria,10,0,broker,0.8061,0.6509,14
compania,10,0,broker,0.6,1.1066,10
diario,10,2,broker,0.75,-1.0156,4
resolver,10,5,broker,0.8356,1.6059,15
seleccion,10,7,broker,0.8,-0.286,5
territorio,10,10,broker,0.8125,0.0,8
asimismo,10,7,broker,0.7654,-0.9535,9
industrial,10,4,broker,0.75,-1.2748,4
objetivo,10,7,broker,0.8595,-0.286,11
hogar,10,4,broker,0.8148,-0.5883,9
inteligencia,10,0,periferico,0.4444,-0.716,3
gobernar,10,2,broker,0.72,-0.5345,5
reciente,10,3,broker,0.8,-0.8458,5
hombre,10,8,broker,0.858,1.9878,18
titulo,10,2,periferico,0.4444,-0.5345,3
aprender,10,3,broker,0.6939,0.2488,7
entrar,10,5,broker,0.8099,0.6882,11
distinguir,10,0,periferico,0.4444,-0.716,3
empresario,10,8,broker,0.8827,0.4417,18
innovacion,10,9,broker,0.75,-0.9701,4
cual,10,0,broker,0.7812,-0.2604,8
top,10,2,broker,0.5,-1.0156,2
minuto,10,10,broker,0.8,0.0,10
debajo,10,7,broker,0.6667,-0.286,3
productivo,10,0,broker,0.7222,-0.716,6
actual,10,10,broker,0.8125,-0.9129,8
america,10,6,broker,0.82,0.2673,10
mediano,10,9,broker,0.56,0.4851,5
sesion,10,3,broker,0.625,-0.8458,4
directamente,10,8,periferico,0.4444,-1.1043,3
competitividad,10,9,broker,0.84,-0.2425,10
generacion,10,3,broker,0.8789,0.796,17
ocupar,10,0,broker,0.5,-0.716,4
dolares,10,11,broker,0.64,0.5,5
liderazgo,10,4,broker,0.56,0.0981,5
realmente,10,11,broker,0.7778,-0.75,6
garantizar,10,3,broker,0.7654,0.2488,9
energia,10,0,broker,0.625,-0.716,4
caribe,10,6,broker,0.56,0.2673,5
poderoso,10,10,broker,0.5,-0.9129,2
ampliar,10,1,broker,0.6122,0.0,7
extorsion,10,5,broker,0.7222,0.6882,6
mayo,10,1,broker,0.75,-0.4385,8
armado,10,8,broker,0.7222,0.4417,6
concentrar,10,1,broker,0.75,-0.4385,8
complejo,10,11,broker,0.82,-0.75,10
territorial,10,7,broker,0.6939,-0.286,7
formal,10,8,broker,0.6667,-0.3313,3
tamano,10,9,broker,0.5,-0.9701,2
cantidad,10,5,broker,0.64,0.6882,5
reiterar,10,5,broker,0.7901,-0.2294,9
estudio,10,6,broker,0.8395,-0.5345,9
esposa,10,1,broker,0.6875,0.0,8
implicado,10,1,periferico,0.0,0.0,4
posterior,10,11,broker,0.6667,-0.75,3
cuanto,10,2,periferico,0.0,-0.0535,3
convivir,10,0,broker,0.72,-0.716,5
alimento,10,3,broker,0.625,-0.8458,4
instruccion,10,3,periferico,0.0,-1.3931,1
integrar,10,4,broker,0.625,-0.5883,4
proveedor,10,9,periferico,0.4444,-0.2425,3
difundido,10,7,broker,0.6667,-0.286,3
instancia,10,8,broker,0.75,-0.3313,4
obligar,10,5,periferico,0.0,-1.1471,1
habitar,10,3,broker,0.6667,-0.8458,3
integrado,10,6,broker,0.5,-1.3363,2
ejemplar,10,0,broker,0.6667,-1.1717,3
color,10,8,periferico,0.0,-1.1043,1
interno,10,1,periferico,0.0,-1.7541,1
efecto,10,5,periferico,0.0,-1.1471,1
decena,10,5,periferico,0.0,-1.1471,1
ciento,20,5,broker,0.8097,1.8371,17
disminuir,20,5,periferico,0.4444,-0.2041,3
robo,20,5,broker,0.7778,-0.2041,6
base,20,4,broker,0.7901,-0.3015,9
pertenecer,20,4,broker,0.6875,0.603,8
demanda,20,0,broker,0.5,0.6667,6
responder,20,0,broker,0.7901,0.0,9
inseguridad,20,3,broker,0.6939,0.1443,7
percepcion,20,3,periferico,0.32,1.1547,5
encuesta,20,3,periferico,0.4444,1.1547,6
reflejar,20,3,broker,0.5,-0.866,4
falta,20,8,broker,0.8521,0.8165,13
ayuda,20,1,broker,0.6942,1.4924,11
andar,20,2,broker,0.6667,0.4472,9
respuesta,20,0,broker,0.8472,2.0,24
rata,20,2,broker,0.6173,1.7889,9
realidad,20,2,broker,0.8402,-0.8944,13
estancia,20,0,broker,0.5,-1.3333,2
azul,20,2,broker,0.6562,-0.8944,8
malo,20,2,broker,0.7,0.4472,10
alberto,20,6,periferico,0.375,0.7071,4
temporada,20,0,broker,0.7347,0.0,7
olvidar,20,4,broker,0.6281,0.603,11
factor,20,3,periferico,0.0,0.1443,3
ayudar,20,1,broker,0.7901,0.2132,9
directivo,20,1,broker,0.72,0.2132,10
numero,20,3,broker,0.7929,0.1443,13
registrado,20,6,broker,0.8056,1.7678,12
basura,20,4,broker,0.75,-1.206,8
pendejo,20,2,broker,0.7347,-0.8944,7
lavar,20,4,broker,0.5312,1.5076,8
luz,20,0,periferico,0.375,0.0,4
capital,20,7,broker,0.7222,0.7071,6
cuestionar,20,8,broker,0.64,0.8165,5
piedra,20,1,broker,0.5,-1.066,2
alcanzar,20,1,broker,0.6173,1.4924,9
mirar,20,1,broker,0.7755,-0.4264,7
incorporar,20,7,broker,0.7222,0.7071,6
vacio,20,8,periferico,0.0,-1.2247,1
clave,20,7,broker,0.6667,-1.4142,3
firmar,20,7,periferico,0.0,0.7071,2
renovacion,20,7,broker,0.6667,-1.4142,3
precisar,20,4,periferico,0.4444,-1.206,3
femenil,20,1,broker,0.6667,0.2132,6
devolver,20,0,broker,0.75,-1.3333,4
favorecer,20,0,periferico,0.0,0.0,3
epoca,20,6,periferico,0.4444,-0.3536,3
par,20,6,broker,0.5,-1.4142,2
gestion,20,7,periferico,0.4444,0.7071,3
limitar,20,5,periferico,0.0,-1.2247,1
colocar,20,3,broker,0.8,-1.8764,5
marcar,20,6,broker,0.625,-0.3536,4
conferencia,20,8,broker,0.625,0.8165,4
exponer,20,6,broker,0.72,-0.3536,5
implementar,20,5,periferico,0.0,-0.2041,1
prensa,20,8,broker,0.6667,-1.2247,3
expansion,20,1,broker,0.5,-1.7056,2
costar,20,1,broker,0.72,-0.4264,5
columna,15,2,broker,0.64,0.8165,10
noticias,15,2,broker,0.72,-1.2247,10
cartones,15,2,periferico,0.32,0.8165,5
mandar,15,0,broker,0.7222,0.0,12
quedar,15,0,broker,0.6541,0.0,23
correo,15,0,periferico,0.0,0.0,5
conversacion,15,0,periferico,0.4082,0.0,7
resumen,15,0,periferico,0.0,0.0,5
informativo,15,0,periferico,0.2778,0.0,6
loultimo,15,2,periferico,0.4444,0.8165,6
newsletter,15,2,broker,0.5,-1.2247,6
expresion,15,4,broker,0.6111,-1.2247,6
casa,15,4,broker,0.5747,-1.2247,23
responsabilidad,15,3,broker,0.7574,0.0,13
articulo,15,3,broker,0.5714,0.0,7
libertad,15,4,broker,0.6562,0.8165,8
julio,15,1,conector_provincial,0.8507,3.4223,48
opinion,15,3,broker,0.5938,0.0,8
vertido,15,3,periferico,0.4444,0.0,6
emitir,15,3,periferico,0.4898,0.0,7
editorial,15,4,broker,0.5714,0.8165,7
respetar,15,4,broker,0.5714,0.8165,7
panuco,15,1,periferico,0.0,-0.2344,4
rio,15,1,periferico,0.3704,0.6094,9
confirmar,15,1,periferico,0.48,0.6094,10
personal,15,1,broker,0.54,2.2972,20
presion,15,1,broker,0.56,-0.5157,5
carmen,15,1,broker,0.5,-0.2344,6
gratis,15,1,periferico,0.449,0.0469,7
listo,15,1,periferico,0.2449,0.3282,7
guerrero,15,1,periferico,0.4444,-0.797,3
parque,15,1,periferico,0.3704,0.6094,9
encuentro,15,1,periferico,0.32,-0.2344,5
hotel,15,1,broker,0.5,-0.2344,6
fase,15,1,periferico,0.0,0.0469,5
bajar,15,1,broker,0.6111,-0.5157,6
comprar,15,1,periferico,0.2778,0.0469,6
lucha,15,1,periferico,0.4444,-0.797,3
referente,15,1,periferico,0.0,-0.2344,4
reducir,15,1,periferico,0.0,-1.0783,1
fuente,15,1,periferico,0.4444,-0.797,3
interes,15,1,broker,0.5,-0.2344,6
preparar,15,1,periferico,0.32,-0.2344,5
moderno,15,1,periferico,0.4444,-0.797,3
esquema,15,1,broker,0.6667,-1.0783,3
ciudad,23,0,broker,0.959,0.0,90
madero,23,0,broker,0.9402,0.0,55
centro,23,5,broker,0.901,1.069,48
civil,23,2,broker,0.8395,1.4996,29
proteccion,23,2,broker,0.8469,1.4996,28
hernandez,23,8,broker,0.8571,1.4142,14
yadira,23,8,broker,0.75,0.0,8
viernes,23,0,broker,0.8359,0.0,16
accion,23,3,broker,0.8672,0.0,32
compromiso,23,3,broker,0.8342,2.1213,28
calle,23,5,broker,0.8512,-0.2673,17
curso,23,6,broker,0.8765,-0.3313,18
solicitar,23,7,broker,0.8395,1.6116,18
sistema,23,5,broker,0.8698,1.069,26
disponible,23,6,broker,0.716,0.4417,9
direccion,23,4,broker,0.843,-1.0607,11
prevencion,23,4,broker,0.8178,1.0607,15
negocio,23,3,broker,0.8476,0.0,19
juan,23,8,broker,0.7812,-1.4142,8
litro,23,9,broker,0.7438,1.069,11
tanque,23,9,broker,0.7769,1.069,11
area,23,6,broker,0.7733,1.9878,15
desarrollar,23,4,broker,0.8272,-0.3536,18
inmueble,23,1,broker,0.7456,0.592,13
hidalgo,23,5,broker,0.7901,-0.2673,9
labor,23,6,broker,0.84,-0.3313,20
vecino,23,7,broker,0.5714,1.0398,7
operativo,23,2,broker,0.7755,0.5688,14
reforzar,23,2,broker,0.7639,0.1034,12
notificar,23,1,broker,0.6578,1.8072,15
edificio,23,1,broker,0.7407,-0.2181,9
entorno,23,4,broker,0.6562,0.3536,8
saludable,23,4,periferico,0.0,1.0607,5
gasolina,23,9,periferico,0.48,0.2673,5
regional,23,2,broker,0.82,-0.362,10
riesgo,23,1,broker,0.7727,2.2123,22
artificial,23,5,broker,0.72,-1.6036,5
limpieza,23,4,broker,0.6173,1.0607,9
ocasion,23,1,broker,0.8333,-0.6232,12
uniforme,23,1,broker,0.64,-0.6232,5
vigilancia,23,2,broker,0.8264,-0.362,11
permanente,23,1,broker,0.6122,0.187,7
convocatoria,23,6,broker,0.7,0.4417,10
carro,23,9,broker,0.6531,0.2673,7
coordinar,23,1,broker,0.8,-1.0282,5
verde,23,6,broker,0.7222,-1.1043,6
genero,23,9,broker,0.7778,-1.3363,6
sustentabilidad,23,3,broker,0.72,-0.7071,5
sancionar,23,2,broker,0.64,-0.8273,5
descarrilamiento,23,9,broker,0.7755,-1.3363,7
localmartes,23,8,broker,0.625,0.0,4
gira,23,3,broker,0.56,0.0,5
mandatario,23,3,periferico,0.0,0.7071,4
albergar,23,1,broker,0.7755,-0.6232,7
ferroviario,23,4,periferico,0.0,-1.7678,1
sostenible,23,6,periferico,0.4444,-1.1043,3
torres,23,7,broker,0.625,-0.104,4
vialidad,23,7,periferico,0.4082,1.6116,7
tienda,23,1,broker,0.56,-0.2181,5
limpio,23,4,broker,0.6111,-0.3536,6
solidaridad,23,3,periferico,0.4444,-0.7071,3
manejo,23,7,broker,0.72,-0.6758,5
tecnologico,23,7,broker,0.6667,-1.2477,3
pleno,23,3,broker,0.75,-1.4142,4
propietario,23,1,periferico,0.375,-0.2181,4
recientemente,23,1,broker,0.5,-1.4333,2
octubre,23,7,broker,0.625,-1.2477,4
campo,23,7,broker,0.6667,-0.6758,3
