node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,ambito_estrategico,postura,postura_etiqueta,postura_score,evidencia_postura,mensajes_con_postura,coincidencias_positivas,coincidencias_negativas,peso_coincidente
A81,cuenta,YouTube::@salas254,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,0.0,4.0
A82,cuenta,YouTube::@valuearts8062,,0.0,,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,1.0,3.0
A83,cuenta,YouTube::@marianamontalvo7530,Delitos,0.9338,Delitos | Obras | Corrupcion | Agua,mixta,-0.1667,opportunity,sin_postura,Sin postura,0.0,0.0,0,10.0,14.0,28.0
A84,cuenta,YouTube::@agusacevedof,Morena,0.9712,Morena | Delitos | Obras | Gobierno municipal,mixta,-0.087,opportunity,sin_postura,Sin postura,0.0,0.0,0,21.0,25.0,66.0
A85,cuenta,Twitter::@Tampico_Mexico,Prevencion,0.8894,Prevencion | Gobierno municipal | Corrupcion,positiva,0.5556,consolidation,sin_postura,Sin postura,0.0,0.0,0,7.0,2.0,14.0
A86,cuenta,YouTube::@CarlaMo-qb5cq,Morena,0.9435,Morena | Delitos | Prevencion | Corrupcion | Obras,mixta,-0.0345,opportunity,sin_postura,Sin postura,0.0,0.0,0,14.0,15.0,32.0
A87,cuenta,YouTube::@eduardoE5252,Corrupcion,0.8919,Corrupcion | Obras | Prevencion,mixta,-0.1579,opportunity,sin_postura,Sin postura,0.0,0.0,0,8.0,11.0,20.0
A88,cuenta,YouTube::@FromAnytown,Prevencion,1.0,Prevencion | Corrupcion | Obras | Delitos,negativa,-0.25,risk,sin_postura,Sin postura,0.0,0.0,0,3.0,5.0,11.0
A89,cuenta,YouTube::@familiabellezafitnes,Prevencion,0.8894,Prevencion,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,5.0,5.0,10.0
A90,cuenta,YouTube::@panecillog9406,Corrupcion,0.8746,Corrupcion,negativa,-0.6667,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,5.0,6.0
A91,cuenta,YouTube::@YF-ew9bn,Alumbrado,0.9984,Alumbrado | Corrupcion | Delitos,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,8.0,10.0
A92,cuenta,YouTube::@KevinSantos-so9lm,,0.0,,negativa,-0.7143,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,6.0,7.0
A93,cuenta,YouTube::@EnriqueMorales-x5p,Corrupcion,0.7765,Corrupcion | Prevencion,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,4.0,6.0,10.0
A94,cuenta,YouTube::@GrandRNomada,Corrupcion,0.7765,Corrupcion | Prevencion,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,4.0,5.0
A95,cuenta,YouTube::@anadiaz5794,Delitos,0.9184,Delitos,negativa,-0.75,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,7.0,11.0
A96,cuenta,YouTube::@h5jy,Delitos,1.0,Delitos,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,4.0,4.0,9.0
A97,cuenta,YouTube::@biolvsr1046,Corrupcion,0.8919,Corrupcion | Delitos | Prevencion,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,4.0,8.0,12.0
A98,cuenta,YouTube::@oliveriajaen5559,Obras,0.782,Obras,negativa,-0.25,risk,sin_postura,Sin postura,0.0,0.0,0,3.0,5.0,8.0
A99,cuenta,YouTube::@WikiSphereCube,Delitos,0.9338,Delitos,negativa,-0.6,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,8.0,12.0
A100,cuenta,YouTube::@RileyBeppler69,Vialidad,0.9494,Vialidad,positiva,0.25,consolidation,sin_postura,Sin postura,0.0,0.0,0,5.0,3.0,8.0
A101,cuenta,YouTube::@IsabelGarcia-pm6ht,Corrupcion,0.8998,Corrupcion | Delitos | Prevencion,negativa,-0.7143,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,6.0,8.0
A102,cuenta,YouTube::@melcortes3963,Prevencion,0.7719,Prevencion,mixta,-0.1111,opportunity,sin_postura,Sin postura,0.0,0.0,0,4.0,5.0,9.0
A103,cuenta,YouTube::@VeronicaMendez-t8o,Delitos,0.8049,Delitos | Gobierno municipal | Obras,negativa,-0.6667,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,5.0,9.0
A104,cuenta,YouTube::@luiserasmo,,0.0,,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,3.0,3.0
A105,cuenta,YouTube::@josecarreno7780,,0.0,,positiva,0.5,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,1.0,4.0
A106,cuenta,YouTube::@MrcdsVls-u9h,Delitos,1.0,Delitos | Corrupcion,mixta,-0.1429,opportunity,sin_postura,Sin postura,0.0,0.0,0,3.0,4.0,9.0
A107,cuenta,YouTube::@juanbarrios9285,Gobierno municipal,0.95,Gobierno municipal | Corrupcion,positiva,0.2,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,2.0,7.0
A108,cuenta,YouTube::@Santiago65-c4b,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,1.0
A109,cuenta,YouTube::@Julio-l7r4e,Delitos,0.8049,Delitos,positiva,0.4286,consolidation,sin_postura,Sin postura,0.0,0.0,0,5.0,2.0,9.0
A110,cuenta,YouTube::@jorgealbertoherrera3778,,0.0,,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,3.0,3.0
A111,cuenta,YouTube::@CarlosMendoza-wg7dl,Prevencion,0.7719,Prevencion,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,3.0,3.0
A112,cuenta,YouTube::@cmnweb,Delitos,1.0,Delitos | Prevencion,negativa,-0.4286,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,5.0,9.0
A113,cuenta,YouTube::@mariateresarosas3268,Delitos,0.8049,Delitos,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,4.0,6.0,11.0
A114,cuenta,YouTube::@NereMedina-ph9lv,Morena,0.9435,Morena,mixta,0.0909,opportunity,sin_postura,Sin postura,0.0,0.0,0,6.0,5.0,11.0
A115,cuenta,YouTube::@arajimenez3579,Delitos,0.8049,Delitos,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,0.0,4.0
A116,cuenta,YouTube::@lizzieguez,,0.0,,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,6.0,6.0,12.0
A117,cuenta,YouTube::@blancavilla7633,,0.0,,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,3.0,5.0
A118,cuenta,YouTube::@myriamjannethtapiaamezcua2141,Prevencion,0.8979,Prevencion | Delitos | Vialidad | Corrupcion | Obras,mixta,0.1429,opportunity,sin_postura,Sin postura,0.0,0.0,0,8.0,6.0,20.0
A119,cuenta,YouTube::@tairyaguero5873,,0.0,,positiva,0.6,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,1.0,5.0
A120,cuenta,YouTube::@SRivas-nj4ii,Delitos,0.8049,Delitos,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,4.0
A121,cuenta,YouTube::@AngieAngiedeMexico,Morena,0.9435,Morena | Delitos,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,3.0,6.0
A122,cuenta,YouTube::@Chuy_-qd8yd,,0.0,,positiva,0.5,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,1.0,4.0
A123,cuenta,YouTube::@lourdessilvaruiz8642,Corrupcion,0.8591,Corrupcion | Delitos | Prevencion,mixta,-0.1111,opportunity,sin_postura,Sin postura,0.0,0.0,0,4.0,5.0,11.0
A124,cuenta,YouTube::@margaritazasocoteco8457,Prevencion,0.8894,Prevencion,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,2.0,2.0,4.0
A125,cuenta,YouTube::@JavierNunez-up5kj,Delitos,0.8049,Delitos,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,1.0,1.0,3.0
A126,cuenta,YouTube::@eiguajardo,Agua,1.0,Agua | Delitos,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,2.0,7.0
A127,cuenta,YouTube::@gustavocardenas9797,Prevencion,0.7719,Prevencion,negativa,-0.6,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,4.0,5.0
A128,cuenta,YouTube::@luciamontealegre3859,Prevencion,0.8444,Prevencion,negativa,-0.6667,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,5.0,7.0
A129,cuenta,YouTube::@marthaverduzco8467,Agua,1.0,Agua,negativa,-0.6,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,4.0,6.0
A130,cuenta,YouTube::@mariluroman5709,,0.0,,negativa,-0.5,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,3.0,4.0
A131,cuenta,Twitter::@VoxPopuliNoti,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Americo | Obras | Morena | Prevencion | Alumbrado | Basura | Vialidad | Agua | Corrupcion | Delitos,positiva,0.2987,consolidation,apoyo_defensa,Apoyo/defensa,0.6,5.0,3,50.0,27.0,194.0
A132,cuenta,Twitter::@gruponoticiaspc,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Americo | Obras | Prevencion | Basura | Agua | Morena | Vialidad | Corrupcion | Delitos,positiva,0.3333,consolidation,apoyo_defensa,Apoyo/defensa,1.0,6.0,4,32.0,16.0,124.0
A133,cuenta,Twitter::@EleeseNoticias,Mónica Villarreal,1.0,Mónica Villarreal | Americo | Prevencion | Morena | Gobierno municipal | Obras | Basura | Vialidad,positiva,0.6842,consolidation,apoyo_defensa,Apoyo/defensa,1.0,5.0,5,32.0,6.0,68.0
A134,cuenta,Twitter::@Jaibo_News,Mónica Villarreal,1.0,Mónica Villarreal | Americo | Gobierno municipal | Obras | Prevencion | Morena | Alumbrado | Vialidad,positiva,0.6,consolidation,apoyo_defensa,Apoyo/defensa,1.0,3.0,3,20.0,5.0,55.0
A135,cuenta,TikTok::israelponceporstreaming,Mónica Villarreal,1.0,Mónica Villarreal | Americo | Gobierno municipal | Obras | Morena | Basura,positiva,0.5556,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,7.0,2.0,31.0
A136,cuenta,Twitter::@olgapsosa,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Americo | Prevencion | Morena | Obras | Vialidad,positiva,0.6,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,28.0,7.0,71.0
A137,cuenta,Twitter::@laexpresionmx,Mónica Villarreal,1.0,Mónica Villarreal | Americo | Morena | Obras | Gobierno municipal | Prevencion | Vialidad,mixta,0.0667,opportunity,apoyo_defensa,Apoyo/defensa,1.0,4.0,1,8.0,7.0,33.0
A138,cuenta,Instagram::juanpizanamtz,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Obras | Americo | Prevencion | Morena | Vialidad,positiva,0.5238,consolidation,apoyo_defensa,Apoyo/defensa,1.0,3.0,2,16.0,5.0,43.0
A139,cuenta,Instagram::olgapsosa,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Prevencion | Obras | Americo | Morena,positiva,0.5556,consolidation,sin_postura,Sin postura,0.0,0.0,0,14.0,4.0,39.0
A140,cuenta,Twitter::@Ancho72,Mónica Villarreal,1.0,Mónica Villarreal | Corrupcion | Delitos | Americo | Gobierno municipal,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,6.0,12.0
A141,cuenta,Facebook::Jesus Ramirez,Mónica Villarreal,1.0,Mónica Villarreal | Obras | Americo | Gobierno municipal,positiva,0.75,consolidation,sin_postura,Sin postura,0.0,0.0,0,7.0,1.0,13.0
A142,cuenta,Instagram::prevencion.delito_tampico,Gobierno municipal,0.95,Gobierno municipal | Mónica Villarreal | Prevencion | Obras | Americo,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,6.0,3.0,20.0
A143,cuenta,TikTok::prevenciondelitotampico,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Americo | Morena | Prevencion,positiva,0.4,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,7.0,3.0,18.0
A144,cuenta,TikTok::mariojuarezreporta,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Americo,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,11.0
A145,cuenta,Twitter::@HOYTamaulipas,Americo,0.9807,Americo | Mónica Villarreal | Corrupcion | Gobierno municipal | Delitos,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,5.0,12.0
A146,cuenta,TikTok::enconcretonoticias,Mónica Villarreal,1.0,Mónica Villarreal | Americo | Gobierno municipal | Prevencion | Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,0.0,9.0
A147,cuenta,Facebook::Linda Valdez Cruz,Mónica Villarreal,0.9,Mónica Villarreal | Gobierno municipal,positiva,0.4545,consolidation,apoyo_defensa,Apoyo/defensa,1.0,4.0,2,8.0,3.0,14.0
A148,cuenta,Twitter::@LaRedAltamiraMx,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Obras | Americo | Vialidad | Agua | Morena | Prevencion | Delitos,positiva,0.4242,consolidation,apoyo_defensa,Apoyo/defensa,1.0,6.0,4,47.0,19.0,133.0
A149,cuenta,Twitter::@MundoTamaulipas,Mónica Villarreal,1.0,Mónica Villarreal | Gobierno municipal | Americo | Obras | Morena,positiva,0.4286,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,5.0,2.0,14.0
A150,cuenta,Twitter::@RevistaDebateMX,Gobierno municipal,0.82,Gobierno municipal | Prevencion | Obras | Basura,positiva,0.2727,consolidation,sin_postura,Sin postura,0.0,0.0,0,7.0,4.0,18.0
A151,cuenta,Twitter::@MuroPoliticoMX,Gobierno municipal,0.82,Gobierno municipal | Corrupcion | Morena | Delitos,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,4.0,4.0,14.0
A152,cuenta,Twitter::@CarlosIbarraMo3,Americo,0.9807,Americo | Mónica Villarreal | Gobierno municipal,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,10.0
A153,cuenta,Facebook::Karime Cámara Chaín,Gobierno municipal,0.82,Gobierno municipal | Mónica Villarreal | Obras | Americo,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,0.0,14.0
A154,cuenta,Twitter::@mariolealmx,Gobierno municipal,0.82,Gobierno municipal | Agua | Alumbrado,negativa,-0.5,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,6.0,20.0
A155,cuenta,Twitter::@CodigoMagentaMx,,0.0,,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,3.0,5.0
A156,cuenta,Facebook::Delicias Mamam,Morena,0.9112,Morena | Mónica Villarreal | Gobierno municipal,positiva,0.8889,consolidation,sin_postura,Sin postura,0.0,0.0,0,17.0,1.0,20.0
A157,cuenta,Twitter::@GoldenBear0991,Gobierno municipal,0.82,Gobierno municipal | Obras,negativa,-0.5,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,6.0,15.0
A158,cuenta,Instagram::iclei_mexcentroamericacaribe,Gobierno municipal,0.95,Gobierno municipal | Obras | Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,6.0,0.0,10.0
A159,cuenta,Instagram::recreatetam,Obras,1.0,Obras | Gobierno municipal | Mónica Villarreal | Morena,positiva,0.7647,consolidation,apoyo_defensa,Apoyo/defensa,1.0,2.0,1,15.0,2.0,26.0
A160,cuenta,Facebook::Ofelia Cantu,Gobierno municipal,0.95,Gobierno municipal | Obras | Mónica Villarreal,positiva,0.6667,consolidation,sin_postura,Sin postura,0.0,0.0,0,5.0,1.0,12.0
A161,cuenta,YouTube::@lilialarcon3370,Prevencion,0.8136,Prevencion,positiva,0.5,consolidation,sin_postura,Sin postura,0.0,0.0,0,6.0,2.0,10.0
A162,cuenta,Twitter::@EjeConurbado,Americo,0.9807,Americo | Gobierno municipal | Mónica Villarreal | Prevencion,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,8.0
A163,cuenta,Twitter::@dect1608,Gobierno municipal,0.95,Gobierno municipal | Morena | Delitos | Obras,positiva,0.2,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,2.0,11.0
A164,cuenta,YouTube::@carlosmacedaramirez2941,Delitos,0.9013,Delitos | Corrupcion | Morena | Americo | Gobierno municipal | Obras,negativa,-0.3846,risk,sin_postura,Sin postura,0.0,0.0,0,4.0,9.0,20.0
A165,cuenta,YouTube::@JaninaVanessa1000,Agua,0.8716,Agua,positiva,0.6364,consolidation,sin_postura,Sin postura,0.0,0.0,0,9.0,2.0,12.0
A166,cuenta,YouTube::@miguelahernandezc,Delitos,0.9698,Delitos,positiva,0.2,consolidation,sin_postura,Sin postura,0.0,0.0,0,9.0,6.0,15.0
A167,cuenta,Twitter::@heraldoradiomty,Vialidad,0.9325,Vialidad | Alumbrado,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,2.0,8.0
A168,cuenta,YouTube::@JesusRodriguez-rw6fy,Morena,0.8455,Morena | Corrupcion,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,3.0,8.0
A169,cuenta,YouTube::@albertootero704,Morena,1.0,Morena | Corrupcion | Gobierno municipal | Mónica Villarreal | Prevencion,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,9.0
A170,cuenta,Twitter::@victorpaco16,Americo,0.9807,Americo | Mónica Villarreal | Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,4.0
A171,cuenta,YouTube::@RodolfoRodriguez-mn6ev,Gobierno municipal,0.95,Gobierno municipal | Obras,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,1.0,3.0
A172,cuenta,YouTube::@GerardoAgustínGuzmánRíos-o8r,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,0.0,4.0
A173,cuenta,YouTube::@c2021-e6r,Delitos,0.8049,Delitos,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,3.0
A174,cuenta,YouTube::@braun8803,Morena,0.8746,Morena | Vialidad,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,4.0
A175,cuenta,YouTube::@fernandoaviles5752,Morena,0.9112,Morena | Delitos | Americo | Obras,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,0.0,7.0
A176,cuenta,YouTube::@enriquebaron8858,Corrupcion,1.0,Corrupcion | Gobierno municipal | Delitos,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,3.0,4.0
A177,cuenta,YouTube::@chichotlaiye3994,Gobierno municipal,0.95,Gobierno municipal,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,2.0,4.0
A178,cuenta,Instagram::tampico.noticias,Gobierno municipal,0.95,Gobierno municipal | Morena | Americo | Mónica Villarreal | Delitos | Obras | Prevencion,positiva,0.5714,consolidation,sin_postura,Sin postura,0.0,0.0,0,11.0,3.0,40.0
A179,cuenta,Twitter::@TampicoViral,Morena,1.0,Morena | Gobierno municipal | Americo | Delitos | Mónica Villarreal | Corrupcion,negativa,-0.2308,risk,apoyo_defensa,Apoyo/defensa,1.0,3.0,3,5.0,8.0,42.0
A180,cuenta,YouTube::@TribunaVecinal,Morena,0.9435,Morena | Americo | Delitos | Corrupcion | Prevencion,positiva,0.4286,consolidation,sin_postura,Sin postura,0.0,0.0,0,5.0,2.0,10.0
A181,cuenta,Twitter::@_AOdigital,Americo,0.9807,Americo | Mónica Villarreal | Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,6.0
A182,cuenta,Twitter::@lajornadaonline,Americo,0.9807,Americo | Corrupcion | Morena | Mónica Villarreal | Delitos,positiva,0.6,consolidation,apoyo_defensa,Apoyo/defensa,1.0,1.0,1,4.0,1.0,11.0
A183,cuenta,Twitter::@HidalguenseDg,Americo,0.9807,Americo | Mónica Villarreal | Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,6.0
A184,cuenta,Twitter::@Planoinforma,Americo,0.9807,Americo | Mónica Villarreal | Morena,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,1.0,1.0,5.0
A185,cuenta,Twitter::@proceso,Americo,0.9807,Americo | Mónica Villarreal | Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,0.0,5.0
A186,cuenta,Twitter::@adnnoticiasmx,Americo,0.9807,Americo | Mónica Villarreal | Morena | Delitos,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,2.0,1.0,8.0
A187,cuenta,Twitter::@SinEmbargoMX,Americo,0.9807,Americo | Mónica Villarreal | Morena,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,6.0
A188,cuenta,Twitter::@LaRazon_mx,Americo,0.9807,Americo | Delitos | Mónica Villarreal | Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,0.0,7.0
A189,cuenta,Twitter::@envozmxoficial,Americo,0.9807,Americo | Mónica Villarreal | Morena | Delitos,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,5.0
A190,cuenta,Twitter::@noticiasmporm,Americo,0.9807,Americo | Delitos | Mónica Villarreal | Morena | Prevencion,positiva,0.3333,consolidation,sin_postura,Sin postura,0.0,0.0,0,4.0,2.0,11.0
A191,cuenta,YouTube::@maribeljaramillo4515,Morena,0.9435,Morena,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,6.0,0.0,6.0
A192,cuenta,Instagram::valeriajarac,Prevencion,1.0,Prevencion | Vialidad | Americo | Obras,positiva,0.2727,consolidation,sin_postura,Sin postura,0.0,0.0,0,7.0,4.0,22.0
A193,cuenta,Twitter::@VigiaHidalgo,Vialidad,0.9944,Vialidad,negativa,-0.4,risk,sin_postura,Sin postura,0.0,0.0,0,3.0,7.0,12.0
A194,cuenta,Twitter::@puntoporpuntomx,Vialidad,0.9944,Vialidad,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,2.0,4.0
A195,cuenta,YouTube::@josecamarilloromero969,Agua,1.0,Agua | Vialidad | Delitos,negativa,-0.5,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,3.0,6.0
A196,cuenta,YouTube::@NoheliaRuiz-r9v,Vialidad,0.9494,Vialidad | Prevencion,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,5.0,5.0
A197,cuenta,YouTube::@berthaavilesbastida5252,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,1.0
A198,cuenta,YouTube::@marianacabrera1486,Obras,0.8917,Obras | Delitos,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,1.0,4.0
A199,cuenta,YouTube::@rebecaLM4318,,0.0,,negativa,-0.25,risk,sin_postura,Sin postura,0.0,0.0,0,3.0,5.0,8.0
A200,cuenta,YouTube::@Andres_0595,Corrupcion,0.945,Corrupcion | Delitos | Prevencion,positiva,0.2143,consolidation,sin_postura,Sin postura,0.0,0.0,0,17.0,11.0,28.0
A201,cuenta,YouTube::@NinfaReguera,Morena,0.9712,Morena | Corrupcion | Delitos | Prevencion,negativa,-0.25,risk,sin_postura,Sin postura,0.0,0.0,0,3.0,5.0,10.0
A202,cuenta,YouTube::@enahu91,Obras,0.9367,Obras | Vialidad | Delitos,positiva,0.2,consolidation,sin_postura,Sin postura,0.0,0.0,0,6.0,4.0,12.0
A203,cuenta,Twitter::@pfrancoe,Corrupcion,0.996,Corrupcion | Delitos | Gobierno municipal,negativa,-0.5556,risk,sin_postura,Sin postura,0.0,0.0,0,4.0,14.0,24.0
A204,cuenta,YouTube::@AlfonsopreciadoPreciadoGonzale,Prevencion,0.9157,Prevencion | Morena | Americo,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,3.0,9.0
A205,cuenta,YouTube::@robertoalarcon7108,,0.0,,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,0.0,3.0
A206,cuenta,YouTube::@tapatia6829,,0.0,,mixta,0.0,opportunity,sin_postura,Sin postura,0.0,0.0,0,1.0,1.0,2.0
A207,cuenta,YouTube::@AntonioLopez-nv7ts,Corrupcion,0.945,Corrupcion | Delitos | Obras,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,3.0,4.0
A208,cuenta,YouTube::@EnrriqueGarduñocano,,0.0,,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,3.0,5.0
A209,cuenta,YouTube::@bonifaciosanchez6564,Prevencion,1.0,Prevencion,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,2.0,3.0
A210,cuenta,YouTube::@FidelAye,Corrupcion,0.9097,Corrupcion | Delitos | Gobierno municipal | Prevencion | Obras,negativa,-0.2,risk,sin_postura,Sin postura,0.0,0.0,0,2.0,3.0,8.0
A211,cuenta,YouTube::@CarlosEduardo-ul9rt,,0.0,,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,3.0
A212,cuenta,YouTube::@itssservicesproviderjosema8220,,0.0,,negativa,-0.3333,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,2.0,3.0
A213,cuenta,YouTube::@javierbarranco7757,Corrupcion,0.996,Corrupcion | Agua | Delitos,negativa,-1.0,risk,sin_postura,Sin postura,0.0,0.0,0,0.0,7.0,8.0
A214,cuenta,Twitter::@XoxocotlanGente,Gobierno municipal,0.82,Gobierno municipal,mixta,0.1111,opportunity,sin_postura,Sin postura,0.0,0.0,0,5.0,4.0,10.0
A215,cuenta,Twitter::@srateenmom,Corrupcion,0.659,Corrupcion,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,1.0,0.0,2.0
A216,cuenta,YouTube::@DANoticiasTV,Gobierno municipal,0.9,Gobierno municipal | Delitos | Obras,negativa,-0.7143,risk,sin_postura,Sin postura,0.0,0.0,0,1.0,6.0,10.0
A217,cuenta,YouTube::@RobertValenciaPIrob,Prevencion,0.8136,Prevencion,positiva,1.0,consolidation,sin_postura,Sin postura,0.0,0.0,0,3.0,0.0,8.0
