palabra,tema_id,sub_id,color_tema,peso_lda,grado_total,grado_intra_sub,grado_intra_cluster,grado_extra,peso_intra_sub,peso_intra_cluster,peso_extra,pagerank,betweenness,clustering_coef,eigenvector,participation,z_within_degree,rol
gritar,46,12,#e377c2,0.0064046569168567,6,1,5,0,7.0,29.0,0.0,0.000195,0.0,0.6667,0.0,0.8333,0.0,broker
calibre,46,9,#e377c2,0.0089510716497898,3,2,1,0,16.0,4.0,0.0,0.000136,0.0,0.6667,0.0,0.4444,0.0,periferico
privilegio,46,0,#e377c2,0.0024853558279573,6,2,4,0,14.0,21.0,0.0,0.000178,0.0,0.6,0.0,0.7778,-0.3549,broker
reducir,46,8,#e377c2,0.043851688504219,5,2,3,0,17.0,15.0,0.0,0.000152,0.0,0.6,0.0,0.72,0.0,broker
decada,46,4,#e377c2,0.0117256799712777,17,3,14,0,20.0,70.0,0.0,0.000495,0.0,0.2794,0.0,0.8789,1.7393,broker
energy,46,1,#e377c2,0.0070577459409832,2,1,1,0,9.0,4.0,0.0,0.000277,0.0,1.0,0.0,0.0,0.5574,periferico
woodside,46,1,#e377c2,0.006763978395611,2,1,1,0,9.0,4.0,0.0,0.000277,0.0,1.0,0.0,0.0,0.5574,periferico
cobarde,46,10,#e377c2,0.0080051785334944,6,1,5,0,6.0,33.0,0.0,0.000208,0.0,0.7333,0.0,0.7222,1.0,broker
animalito,46,7,#e377c2,0.0030384559649974,5,1,4,0,9.0,21.0,0.0,0.000165,0.0,0.6,0.0,0.56,1.4142,broker
mascota,46,7,#e377c2,0.0131202386692166,4,2,2,0,15.0,9.0,0.0,0.00013,0.0,0.6667,0.0,0.625,0.0,broker
mafioso,46,3,#e377c2,0.0054267686791718,5,1,4,0,9.0,17.0,0.0,0.000181,0.0,0.5,0.0,0.72,1.5076,broker
oreja,46,5,#e377c2,0.0061077792197465,1,1,0,0,9.0,0.0,0.0,7.2e-05,0.0,0.0,0.0,0.0,-0.5157,periferico
animar,46,6,#e377c2,0.0028232156764715,3,0,3,0,0.0,16.0,0.0,0.000103,0.0,0.6667,0.0,0.6667,-1.3416,broker
detenido,46,9,#e377c2,0.0093393418937921,6,2,4,0,14.0,17.0,0.0,0.000238,0.0,0.1333,0.0,0.7222,0.0,broker
memoria,46,0,#e377c2,0.0161757040768861,11,4,7,0,29.0,32.0,0.0,0.000329,0.0,0.4182,0.0,0.7107,1.1092,broker
tratamiento,46,0,#e377c2,0.009666820988059,6,2,4,0,15.0,19.0,0.0,0.000179,0.0,0.6667,0.0,0.7778,-0.3549,broker
morenarco,46,3,#e377c2,0.0050359182059764,7,1,6,0,8.0,29.0,0.0,0.000196,0.0,0.6667,0.0,0.8571,0.3015,broker
delegado,46,9,#e377c2,0.009818454273045,5,1,4,0,8.0,20.0,0.0,0.000151,0.0,0.9,0.0,0.72,-0.9129,broker
acumulacion,46,1,#e377c2,0.0058261482045054,1,1,0,0,8.0,0.0,0.0,9.7e-05,0.0,0.0,0.0,0.0,-0.4877,periferico
producir,46,1,#e377c2,0.0067095574922859,4,1,3,0,8.0,13.0,0.0,0.000185,0.0,0.1667,0.0,0.75,-0.4877,broker
epoca,46,4,#e377c2,0.0126699544489383,7,1,6,0,8.0,28.0,0.0,0.000184,0.0,0.619,0.0,0.8163,-0.4743,broker
carajo,46,3,#e377c2,0.0053199096582829,2,0,2,0,0.0,11.0,0.0,8.2e-05,0.0,1.0,0.0,0.5,-0.9045,broker
aurrera,46,6,#e377c2,0.0012697649654,1,1,0,0,7.0,0.0,0.0,0.00019,0.0,0.0,0.0,0.0,0.2236,periferico
bodega,46,6,#e377c2,0.007260903250426,2,2,0,0,13.0,0.0,0.0,0.000376,0.0,0.0,0.0,0.0,1.7889,periferico
mentirosa,46,5,#e377c2,0.0052728741429746,4,1,3,0,7.0,12.0,0.0,0.00016,0.0,0.3333,0.0,0.625,0.2063,broker
patrio,46,11,#e377c2,0.0033495845273137,2,1,1,0,7.0,4.0,0.0,8.4e-05,0.0,0.0,0.0,0.5,0.2673,broker
abuelito,46,12,#e377c2,0.004097334574908,5,1,4,0,7.0,19.0,0.0,0.00016,0.0,0.4,0.0,0.72,1.7321,broker
chiara,46,12,#e377c2,0.00178622698877,1,1,0,0,7.0,0.0,0.0,0.000245,0.0,0.0,0.0,0.0,0.0,periferico
martina,46,12,#e377c2,0.0044696177355945,1,1,0,0,7.0,0.0,0.0,0.000245,0.0,0.0,0.0,0.0,0.0,periferico
discurso,46,10,#e377c2,0.00451789656654,8,0,8,0,0.0,36.0,0.0,0.000236,0.0,0.3214,0.0,0.7812,1.0,broker
vaso,46,1,#e377c2,0.0162629932165145,2,1,1,0,7.0,4.0,0.0,8.8e-05,0.0,1.0,0.0,0.0,0.5574,periferico
despensa,46,6,#e377c2,0.0043612867593765,1,1,0,0,6.0,0.0,0.0,0.000168,0.0,0.0,0.0,0.0,0.2236,periferico
sala,46,1,#e377c2,0.0086673330515623,3,0,3,0,0.0,14.0,0.0,0.000112,0.0,0.6667,0.0,0.4444,0.5574,periferico
novedad,46,5,#e377c2,0.0065874047577381,1,1,0,0,6.0,0.0,0.0,6e-05,0.0,0.0,0.0,0.0,-0.5157,periferico
sinverguenza,46,10,#e377c2,0.0049024419859051,6,1,5,0,6.0,21.0,0.0,0.000152,0.0,0.8,0.0,0.7778,-1.0,broker
fractura,46,1,#e377c2,0.0021616907324641,3,1,2,0,6.0,8.0,0.0,0.00016,0.0,0.0,0.0,0.6667,-0.4877,broker
hombro,46,1,#e377c2,0.0021244955714792,1,1,0,0,6.0,0.0,0.0,9.5e-05,0.0,0.0,0.0,0.0,-0.4877,periferico
defensor,46,0,#e377c2,0.0041189477778971,2,1,1,0,6.0,4.0,0.0,7.7e-05,0.0,1.0,0.0,0.5,-0.843,broker
respaldar,46,0,#e377c2,0.0037228039000183,1,1,0,0,6.0,0.0,0.0,6.1e-05,0.0,0.0,0.0,0.0,-0.843,periferico
sii,46,9,#e377c2,0.0022118794731795,1,1,0,0,6.0,0.0,0.0,6.3e-05,0.0,0.0,0.0,0.0,-0.9129,periferico
calendario,46,8,#e377c2,0.00836434494704,3,1,2,0,6.0,8.0,0.0,8.5e-05,0.0,0.6667,0.0,0.4444,-0.7071,periferico
regularizar,46,5,#e377c2,0.002270734636113,1,1,0,0,6.0,0.0,0.0,6e-05,0.0,0.0,0.0,0.0,-0.5157,periferico
promotor,46,4,#e377c2,0.0013919348130002,2,1,1,0,6.0,4.0,0.0,8.8e-05,0.0,0.0,0.0,0.0,0.6325,periferico
rangel,46,4,#e377c2,0.0084975287318229,1,1,0,0,6.0,0.0,0.0,6.5e-05,0.0,0.0,0.0,0.0,-0.4743,periferico
quiero,46,12,#e377c2,0.0059750461950898,2,0,2,0,0.0,9.0,0.0,7.7e-05,0.0,1.0,0.0,0.5,0.0,broker
narcoterrorista,46,0,#e377c2,0.0026851207949221,2,0,2,0,0.0,10.0,0.0,7.7e-05,0.0,1.0,0.0,0.5,-0.843,broker
adentro,46,1,#e377c2,0.0045037013478577,3,0,3,0,0.0,14.0,0.0,8.8e-05,0.0,1.0,0.0,0.6667,-0.4877,broker
presa,46,7,#e377c2,0.0160493403673172,5,0,5,0,0.0,22.0,0.0,0.00013,0.0,0.6,0.0,0.72,-1.4142,broker
divino,46,6,#e377c2,0.001029850798659,2,0,2,0,0.0,9.0,0.0,7.3e-05,0.0,1.0,0.0,0.5,-1.3416,broker
disfrazar,46,0,#e377c2,0.0012042799498885,1,0,1,0,0.0,5.0,0.0,5.8e-05,0.0,0.0,0.0,0.0,-0.843,periferico
solis,46,2,#e377c2,0.0076126493513584,2,0,2,0,0.0,9.0,0.0,7.5e-05,0.0,0.0,0.0,0.5,-1.8371,broker
tamaulipeca,46,8,#e377c2,0.0082623092457652,4,0,4,0,0.0,18.0,0.0,0.000106,0.0,0.8333,0.0,0.75,-0.7071,broker
abandonado,46,8,#e377c2,0.0200205240398645,2,0,2,0,0.0,8.0,0.0,6.2e-05,0.0,1.0,0.0,0.5,-0.7071,broker
privacidad,46,1,#e377c2,0.0012852892978116,2,0,2,0,0.0,8.0,0.0,7.9e-05,0.0,1.0,0.0,0.5,-0.4877,broker
contingente,46,11,#e377c2,0.0012282222742214,1,0,1,0,0.0,4.0,0.0,5.4e-05,0.0,0.0,0.0,0.0,-1.069,periferico
estancia,46,1,#e377c2,0.0093512944877147,1,0,1,0,0.0,4.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,-1.5328,periferico
trion,46,1,#e377c2,0.0065232627093791,2,0,2,0,0.0,8.0,0.0,0.000181,0.0,1.0,0.0,0.0,0.5574,periferico
secta,46,3,#e377c2,0.0031469627283513,1,0,1,0,0.0,4.0,0.0,5.3e-05,0.0,0.0,0.0,0.0,-0.9045,periferico
abogado,46,1,#e377c2,0.016180595383048,3,0,3,0,0.0,12.0,0.0,8.9e-05,0.0,1.0,0.0,0.6667,-1.5328,broker
atreveir,46,3,#e377c2,0.0020690849050879,1,0,1,0,0.0,4.0,0.0,6e-05,0.0,0.0,0.0,0.0,0.3015,periferico
mauricio,46,13,#e377c2,0.0034024885389953,1,0,1,0,0.0,4.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,-1.4142,periferico
delfina,46,12,#e377c2,0.0022657911758869,1,0,1,0,0.0,4.0,0.0,5.4e-05,0.0,0.0,0.0,0.0,-1.7321,periferico
pinches,46,3,#e377c2,0.0024483443703502,2,0,2,0,0.0,8.0,0.0,7.1e-05,0.0,1.0,0.0,0.5,-0.9045,broker
jaibo,46,4,#e377c2,0.0166755188256502,1,0,1,0,0.0,4.0,0.0,5.3e-05,0.0,0.0,0.0,0.0,-1.5811,periferico
respirar,46,0,#e377c2,0.0040098084136843,1,0,1,0,0.0,4.0,0.0,5.5e-05,0.0,0.0,0.0,0.0,-0.843,periferico
comprado,46,3,#e377c2,0.0024750831071287,1,0,1,0,0.0,4.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,-0.9045,periferico
exhibir,46,10,#e377c2,0.0060844249092042,1,0,1,0,0.0,4.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,-1.0,periferico
nervioso,46,5,#e377c2,0.0032026348635554,1,0,1,0,0.0,4.0,0.0,6.5e-05,0.0,0.0,0.0,0.0,-0.5157,periferico
importar,20,0,#1f77b4,0.0116430521011352,36,5,31,0,65.0,248.0,0.0,0.001409,0.0,0.154,0.0,0.8812,2.3413,broker
realmente,20,0,#1f77b4,0.0062946463003754,22,3,19,0,45.0,119.0,0.0,0.000681,0.0,0.303,0.0,0.876,0.9671,broker
dema,20,1,#1f77b4,0.0060947961173951,23,4,19,0,44.0,134.0,0.0,0.000788,0.0,0.2688,0.0,0.8431,2.3664,broker
general,20,6,#1f77b4,0.0102270022034645,37,3,31,3,37.0,240.0,263.0,0.001502,0.0,0.1246,0.0,0.9189,1.8708,broker
incluir,20,6,#1f77b4,0.0195203870534896,12,1,11,0,24.0,52.0,0.0,0.000303,0.0,0.3788,0.0,0.8333,0.2673,broker
chairo,20,1,#1f77b4,0.0128570226952433,11,2,9,0,22.0,66.0,0.0,0.000368,0.0,0.5455,0.0,0.843,0.0,broker
combate,20,2,#1f77b4,0.003951571881771,4,1,3,0,11.0,29.0,0.0,0.00019,0.0,0.3333,0.0,0.625,-0.8006,broker
puente,20,7,#1f77b4,0.0466798953711986,14,2,11,1,20.0,88.0,80.0,0.000504,0.0,0.3407,0.0,0.8265,2.0,broker
dengue,20,2,#1f77b4,0.0218495931476354,6,5,1,0,66.0,5.0,0.0,0.000407,0.0,0.1333,0.0,0.0,2.4019,periferico
jurisdiccion,20,2,#1f77b4,0.0028443336486816,3,2,1,0,30.0,4.0,0.0,0.000202,0.0,0.3333,0.0,0.4444,-0.1601,periferico
sanitaria,20,2,#1f77b4,0.0011853494215756,2,2,0,0,30.0,0.0,0.0,0.000186,0.0,1.0,0.0,0.0,-0.1601,periferico
sentido,20,3,#1f77b4,0.0204322356730699,13,1,12,0,12.0,80.0,0.0,0.000393,0.0,0.4744,0.0,0.8284,-1.0,broker
idea,20,9,#1f77b4,0.0180968083441257,14,2,12,0,16.0,71.0,0.0,0.000362,0.0,0.5055,0.0,0.8163,0.0,broker
colegio,20,3,#1f77b4,0.0103553486987948,4,3,1,0,29.0,6.0,0.0,0.000259,0.0,0.1667,0.0,0.375,1.0,periferico
notarios,20,3,#1f77b4,0.0021727550774812,2,2,0,0,24.0,0.0,0.0,0.000201,0.0,1.0,0.0,0.0,0.0,periferico
directamente,20,5,#1f77b4,0.0082006165757775,9,1,8,0,15.0,44.0,0.0,0.000281,0.0,0.2778,0.0,0.8148,-0.286,broker
metro,20,5,#1f77b4,0.0362063758075237,20,3,17,0,28.0,96.0,0.0,0.000557,0.0,0.2105,0.0,0.86,2.3837,broker
antiguo,20,4,#1f77b4,0.0198876857757568,7,3,4,0,29.0,22.0,0.0,0.000301,0.0,0.3333,0.0,0.449,2.5019,conector_provincial
hotel,20,4,#1f77b4,0.0076394593343138,7,2,5,0,23.0,24.0,0.0,0.000241,0.0,0.4286,0.0,0.7755,0.1925,broker
gomez,20,3,#1f77b4,0.0245582070201635,15,2,13,0,22.0,73.0,0.0,0.00049,0.0,0.2762,0.0,0.8267,2.0,broker
cinismo,20,0,#1f77b4,0.0084225665777921,3,1,2,0,12.0,11.0,0.0,0.000123,0.0,1.0,0.0,0.4444,-0.8653,periferico
piso,20,1,#1f77b4,0.0062240753322839,13,2,11,0,19.0,56.0,0.0,0.000323,0.0,0.5256,0.0,0.8639,0.0,broker
progreso,20,4,#1f77b4,0.0012876744149252,3,2,1,0,20.0,4.0,0.0,0.00014,0.0,1.0,0.0,0.4444,0.1925,periferico
restaurante,20,7,#1f77b4,0.0365891344845294,8,1,7,0,11.0,39.0,0.0,0.00022,0.0,0.3571,0.0,0.8438,0.0,broker
empleado,20,13,#1f77b4,0.0030947860796004,9,0,9,0,0.0,55.0,0.0,0.00024,0.0,0.5278,0.0,0.8395,0.7071,broker
valentina,20,3,#1f77b4,0.0070670982822775,2,2,0,0,16.0,0.0,0.0,0.000119,0.0,0.0,0.0,0.0,0.0,periferico
izquierda,20,9,#1f77b4,0.0107443248853087,10,1,9,0,10.0,46.0,0.0,0.000266,0.0,0.4222,0.0,0.76,1.8257,broker
mosco,20,2,#1f77b4,0.0040228492580354,2,2,0,0,19.0,0.0,0.0,0.000144,0.0,1.0,0.0,0.0,-0.1601,periferico
confiar,20,1,#1f77b4,0.006690870039165,3,1,2,0,9.0,8.0,0.0,0.000102,0.0,0.6667,0.0,0.4444,-0.5916,periferico
recuerden,20,0,#1f77b4,0.0052964170463383,4,1,3,0,9.0,13.0,0.0,0.000116,0.0,1.0,0.0,0.625,-0.4072,broker
construido,20,7,#1f77b4,0.0061260093934834,2,1,1,0,9.0,4.0,0.0,0.000114,0.0,0.0,0.0,0.0,0.0,periferico
distrito,20,2,#1f77b4,0.0255147330462932,4,1,3,0,9.0,16.0,0.0,0.00019,0.0,0.1667,0.0,0.375,0.4804,periferico
listo,20,7,#1f77b4,0.0371481291949749,15,0,15,0,0.0,78.0,0.0,0.000323,0.0,0.4571,0.0,0.8356,0.0,broker
probable,20,2,#1f77b4,0.0048218630254268,4,1,3,0,9.0,16.0,0.0,0.000135,0.0,0.1667,0.0,0.75,-0.8006,broker
maldad,20,1,#1f77b4,0.0045672468841075,2,1,1,0,8.0,6.0,0.0,9e-05,0.0,1.0,0.0,0.5,-0.5916,broker
notario,20,3,#1f77b4,0.0041327769868075,2,2,0,0,15.0,0.0,0.0,0.000138,0.0,1.0,0.0,0.0,0.0,periferico
alonso,20,4,#1f77b4,0.0049992380663752,2,1,1,0,8.0,4.0,0.0,8.7e-05,0.0,1.0,0.0,0.5,-0.5774,broker
vieja,20,0,#1f77b4,0.0044303210452198,2,1,1,0,8.0,6.0,0.0,8.9e-05,0.0,1.0,0.0,0.5,-0.8653,broker
claramente,20,0,#1f77b4,0.0049517680890858,7,2,5,0,14.0,24.0,0.0,0.000192,0.0,0.4286,0.0,0.7347,0.0509,broker
conclusion,20,14,#1f77b4,0.0036812780890613,1,1,0,0,8.0,0.0,0.0,0.000106,0.0,0.0,0.0,0.0,0.0,periferico
facilitar,20,14,#1f77b4,0.0126246660947799,2,1,1,0,8.0,6.0,0.0,0.000142,0.0,0.0,0.0,0.5,0.0,broker
acusar,20,11,#1f77b4,0.0104281082749366,8,0,8,0,0.0,42.0,0.0,0.000264,0.0,0.3571,0.0,0.75,1.7321,broker
ataque,20,9,#1f77b4,0.0288280304521322,6,1,5,0,6.0,27.0,0.0,0.000166,0.0,0.4,0.0,0.7222,0.0,broker
espalda,20,8,#1f77b4,0.0098522054031491,3,0,3,0,0.0,15.0,0.0,8.8e-05,0.0,1.0,0.0,0.6667,-1.069,broker
vendedor,20,5,#1f77b4,0.0119665581732988,4,1,3,0,7.0,12.0,0.0,0.00011,0.0,0.5,0.0,0.625,-0.286,broker
tour,20,6,#1f77b4,0.0158361047506332,4,1,3,0,7.0,13.0,0.0,0.000108,0.0,0.5,0.0,0.625,0.2673,broker
extorsionar,20,6,#1f77b4,0.0027603786438703,2,1,1,0,6.0,7.0,0.0,7.8e-05,0.0,1.0,0.0,0.5,-0.5345,broker
rene,20,10,#1f77b4,0.0072737205773591,6,1,5,0,6.0,29.0,0.0,0.000157,0.0,0.6,0.0,0.8333,0.0,broker
lamentablemente,20,10,#1f77b4,0.0055757956579327,8,1,7,0,6.0,35.0,0.0,0.000204,0.0,0.3929,0.0,0.8438,0.0,broker
montaje,20,0,#1f77b4,0.0066655469126999,6,1,5,0,7.0,23.0,0.0,0.00014,0.0,0.8,0.0,0.7222,-0.4072,broker
enfocar,20,13,#1f77b4,0.0022079180926084,2,0,2,0,0.0,10.0,0.0,6.6e-05,0.0,1.0,0.0,0.5,0.7071,broker
polanco,20,8,#1f77b4,0.0060637691058218,6,1,5,0,6.0,25.0,0.0,0.000168,0.0,0.2667,0.0,0.7222,1.6036,broker
agredir,20,8,#1f77b4,0.0037491323892027,8,1,7,0,6.0,31.0,0.0,0.000196,0.0,0.3571,0.0,0.8438,0.2673,broker
entrevistar,20,5,#1f77b4,0.0039151087403297,2,1,1,0,6.0,4.0,0.0,6.9e-05,0.0,1.0,0.0,0.5,-0.286,broker
exclusivo,20,8,#1f77b4,0.0092431651428341,4,0,4,0,0.0,17.0,0.0,0.000108,0.0,0.3333,0.0,0.75,0.2673,broker
edificacion,20,4,#1f77b4,0.0038987582083791,1,0,1,0,0.0,5.0,0.0,6.2e-05,0.0,0.0,0.0,0.0,-0.5774,periferico
practicar,20,6,#1f77b4,0.0039944658055901,1,0,1,0,0.0,5.0,0.0,4.9e-05,0.0,0.0,0.0,0.0,-0.5345,periferico
acusado,20,11,#1f77b4,0.0048026242293417,1,0,1,0,0.0,5.0,0.0,6.4e-05,0.0,0.0,0.0,0.0,-0.5774,periferico
duelar,20,8,#1f77b4,0.0014561576535925,1,0,1,0,0.0,5.0,0.0,5.6e-05,0.0,0.0,0.0,0.0,-1.069,periferico
hermosillo,20,11,#1f77b4,0.0040780208073556,3,0,3,0,0.0,14.0,0.0,9.6e-05,0.0,0.6667,0.0,0.6667,-0.5774,broker
departamento,20,4,#1f77b4,0.0137151842936873,4,0,4,0,0.0,17.0,0.0,0.000112,0.0,0.3333,0.0,0.75,-0.5774,broker
cono,20,1,#1f77b4,0.002868318464607,2,0,2,0,0.0,9.0,0.0,7e-05,0.0,1.0,0.0,0.5,-0.5916,broker
fuero,20,0,#1f77b4,0.0019764939788728,4,0,4,0,0.0,17.0,0.0,0.000101,0.0,0.8333,0.0,0.375,0.0509,periferico
pertenencia,20,5,#1f77b4,0.0046246498823165,2,0,2,0,0.0,9.0,0.0,7.1e-05,0.0,1.0,0.0,0.5,-0.286,broker
isidro,20,12,#1f77b4,0.0030631453264504,1,0,1,0,0.0,5.0,0.0,0.000245,0.0,0.0,0.0,0.0,0.0,periferico
premiar,20,12,#1f77b4,0.003316884394735,1,0,1,0,0.0,5.0,0.0,0.000245,0.0,0.0,0.0,0.0,0.0,periferico
especificamente,20,7,#1f77b4,0.0080365808680653,2,0,2,0,0.0,9.0,0.0,6.4e-05,0.0,1.0,0.0,0.5,-1.0,broker
inspeccion,20,4,#1f77b4,0.0135301100090146,2,0,2,0,0.0,8.0,0.0,6.6e-05,0.0,1.0,0.0,0.5,-0.5774,broker
ayudante,20,3,#1f77b4,0.0012861891882494,2,0,2,0,0.0,8.0,0.0,7.1e-05,0.0,1.0,0.0,0.5,-1.0,broker
toro,20,3,#1f77b4,0.0031521399505436,1,0,1,0,0.0,4.0,0.0,5.4e-05,0.0,0.0,0.0,0.0,-1.0,periferico
canton,20,2,#1f77b4,0.0015692096203565,1,0,1,0,0.0,4.0,0.0,6.3e-05,0.0,0.0,0.0,0.0,-0.8006,periferico
chocolate,20,13,#1f77b4,0.0061037652194499,1,0,1,0,0.0,4.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,-1.4142,periferico
feminista,20,9,#1f77b4,0.004122270271182,2,0,2,0,0.0,8.0,0.0,7.1e-05,0.0,0.0,0.0,0.5,-0.9129,broker
deven,20,0,#1f77b4,0.0010378553997725,1,0,1,0,0.0,4.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,-0.8653,periferico
version,20,5,#1f77b4,0.0084928041324019,1,0,1,0,0.0,4.0,0.0,5.4e-05,0.0,0.0,0.0,0.0,-0.9535,periferico
vear,20,9,#1f77b4,0.005193293094635,2,0,2,0,0.0,8.0,0.0,6.8e-05,0.0,1.0,0.0,0.5,-0.9129,broker
palacios,20,11,#1f77b4,0.0050519942305982,1,0,1,0,0.0,4.0,0.0,5.8e-05,0.0,0.0,0.0,0.0,-0.5774,periferico
chinga,20,6,#1f77b4,0.0019857219886034,1,0,1,0,0.0,4.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,-1.3363,periferico
capo,20,1,#1f77b4,0.0034358517732471,2,0,2,0,0.0,8.0,0.0,6.7e-05,0.0,1.0,0.0,0.5,-0.5916,broker
artesania,20,4,#1f77b4,0.0080106137320399,2,0,2,0,0.0,8.0,0.0,7.5e-05,0.0,0.0,0.0,0.5,-0.5774,broker
sendero,20,5,#1f77b4,0.0058182426728308,1,0,1,0,0.0,4.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,-0.286,periferico
fundacion,20,7,#1f77b4,0.0118838883936405,1,0,1,0,0.0,4.0,0.0,6.7e-05,0.0,0.0,0.0,0.0,-1.0,periferico
alto,35,2,#c49c94,0.0417917184531688,37,1,33,3,110.0,402.0,291.0,0.00099,0.0,0.1907,0.0,0.9014,0.5,broker
nivel,35,2,#c49c94,0.0093508483842015,41,3,34,4,125.0,344.0,389.0,0.000972,0.0,0.178,0.0,0.9007,1.75,broker
mandar,35,0,#c49c94,0.0449241437017917,34,4,21,9,210.0,249.0,968.0,0.000983,0.0,0.2692,0.0,0.9083,1.069,broker
noticias,35,0,#c49c94,0.044544581323862,17,3,1,13,197.0,4.0,1118.0,0.000696,0.0,0.6176,0.0,0.8235,-0.2673,broker
articulo,35,0,#c49c94,0.0440127663314342,22,3,11,8,156.0,54.0,580.0,0.000502,0.0,0.3853,0.0,0.8926,-0.2673,broker
semana,35,8,#c49c94,0.0628667846322059,42,3,34,5,51.0,395.0,506.0,0.001164,0.0,0.1731,0.0,0.9048,1.4142,broker
medalla,35,7,#c49c94,0.0127882165834307,6,2,4,0,67.0,32.0,0.0,0.00019,0.0,0.7333,0.0,0.7222,1.0,broker
oro,35,7,#c49c94,0.0160210840404033,13,1,12,0,56.0,99.0,0.0,0.000283,0.0,0.4872,0.0,0.8757,1.0,broker
julio,35,0,#c49c94,0.1960587948560714,21,4,15,2,104.0,173.0,202.0,0.000461,0.0,0.3333,0.0,0.8798,1.069,broker
golpe,35,8,#c49c94,0.0122392876073718,12,1,11,0,28.0,88.0,0.0,0.000182,0.0,0.5606,0.0,0.8333,-1.4142,broker
nld,35,3,#c49c94,0.008308133110404,2,2,0,0,32.0,0.0,0.0,0.000118,0.0,1.0,0.0,0.0,0.0,periferico
nuevoleon,35,3,#c49c94,0.0063270046375691,2,2,0,0,37.0,0.0,0.0,0.000128,0.0,1.0,0.0,0.0,0.0,periferico
huevo,35,3,#c49c94,0.0031834656838327,17,1,16,0,12.0,120.0,0.0,0.000237,0.0,0.3603,0.0,0.8443,1.633,broker
armadas,35,5,#c49c94,0.0035246915649622,7,2,5,0,33.0,24.0,0.0,0.000154,0.0,0.381,0.0,0.7347,0.6882,broker
fuerzas,35,5,#c49c94,0.0023420769721269,5,1,4,0,23.0,16.0,0.0,0.000111,0.0,0.7,0.0,0.56,0.6882,broker
ana,35,1,#c49c94,0.0136357452720403,12,6,6,0,73.0,38.0,0.0,0.000361,0.0,0.1818,0.0,0.6111,2.4038,broker
paty,35,1,#c49c94,0.0018015403766185,3,3,0,0,49.0,0.0,0.0,0.000169,0.0,1.0,0.0,0.0,0.3913,periferico
monterrey,35,3,#c49c94,0.0252351481467485,15,3,10,2,31.0,95.0,123.0,0.000305,0.0,0.3905,0.0,0.8533,1.633,broker
tecnico,35,5,#c49c94,0.0094831734895706,17,1,16,0,7.0,118.0,0.0,0.000233,0.0,0.4559,0.0,0.8443,1.6059,broker
heroe,35,5,#c49c94,0.0056115635670721,8,2,6,0,21.0,44.0,0.0,0.000158,0.0,0.5357,0.0,0.75,0.6882,broker
cancun,35,1,#c49c94,0.0073828366585075,6,3,3,0,47.0,25.0,0.0,0.000199,0.0,0.4667,0.0,0.6667,0.3913,broker
peralta,35,1,#c49c94,0.0020339130423963,3,3,0,0,45.0,0.0,0.0,0.000157,0.0,1.0,0.0,0.0,0.3913,periferico
resolver,35,6,#c49c94,0.0115600517019629,12,1,11,0,9.0,90.0,0.0,0.000159,0.0,0.6667,0.0,0.8333,0.4423,broker
vicente,35,6,#c49c94,0.0069353501312434,4,0,4,0,0.0,31.0,0.0,6.4e-05,0.0,1.0,0.0,0.625,-1.1795,broker
morenista,35,4,#c49c94,0.0065413252450525,13,1,12,0,8.0,86.0,0.0,0.000151,0.0,0.6154,0.0,0.8402,1.5811,broker
anunciar,35,9,#c49c94,0.0272780712693929,11,1,9,1,6.0,70.0,57.0,0.00019,0.0,0.5091,0.0,0.8595,2.0,broker
chavez,35,0,#c49c94,0.0040757698006927,4,2,2,0,21.0,9.0,0.0,6.9e-05,0.0,0.5,0.0,0.625,-1.6036,broker
declarar,35,8,#c49c94,0.0104464897885918,7,1,6,0,12.0,35.0,0.0,8.5e-05,0.0,0.8095,0.0,0.6939,0.0,broker
reflexion,35,1,#c49c94,0.0090673761442303,4,1,3,0,12.0,22.0,0.0,9.7e-05,0.0,0.3333,0.0,0.75,-0.6149,broker
heroina,35,5,#c49c94,0.0022444170899689,1,1,0,0,11.0,0.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,-1.1471,periferico
tardar,35,8,#c49c94,0.0055364454165101,7,1,6,0,11.0,30.0,0.0,8.6e-05,0.0,0.4762,0.0,0.8163,0.0,broker
crisis,35,4,#c49c94,0.0097892256453633,10,0,10,0,0.0,64.0,0.0,0.00011,0.0,0.8444,0.0,0.84,0.6325,broker
entrenadora,35,7,#c49c94,0.0014500324614346,3,1,2,0,11.0,16.0,0.0,8.5e-05,0.0,0.6667,0.0,0.6667,-1.0,broker
despedir,35,3,#c49c94,0.0035708202049136,5,0,5,0,0.0,26.0,0.0,6.1e-05,0.0,1.0,0.0,0.72,-0.8165,broker
competir,35,9,#c49c94,0.0075133037753403,6,0,6,0,0.0,37.0,0.0,8.7e-05,0.0,0.8,0.0,0.7222,-0.5,broker
imponer,35,4,#c49c94,0.0060077239759266,13,2,11,0,14.0,60.0,0.0,0.00015,0.0,0.5769,0.0,0.8402,1.5811,broker
